Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
15.3,-8.01,2.73,2.16,108.82,-14.54,-0.76
15.45,-8.22,3.76,-0.07,114.58,-11.12,0.02
15.6,-7.39,5.17,0.04,124.98,-6.55,-0.01
15.75,-6.31,5.97,0.06,133.44,-6.69,-0.02
15.9,-6.02,6.15,-0.28,135.61,-12.92,0.1
16.05,-5.72,5.4,-0.04,133.38,-12.94,0.01
16.2,-3.25,6.1,0.11,151.99,-7.8,-0.04
16.35,-1.61,6.06,0.07,165.16,-4.09,-0.03
16.5,-1.59,6.36,-0.13,165.93,-0.88,0.05
16.65,-1.94,3.37,-0.2,150.09,3.02,0.07
16.8,-2.92,-1.19,-0.29,67.87,15.42,0.1
16.95,-5.54,-2.24,-0.3,68.02,14.9,0.11
17.1,-7.45,-3.56,-0.32,64.47,13.09,0.11
17.25,-9.5,-3.85,-0.34,67.97,5.65,0.12
17.4,-12.11,-2.68,-0.32,77.54,7.07,0.11
17.55,-12.75,-1.29,-0.2,84.23,6.0,0.07
17.7,-13.23,0.77,-0.02,93.33,6.14,0.01
17.85,-13.44,1.62,0.04,96.86,8.6,-0.01
18.0,-8.46,1.48,0.02,99.93,7.38,-0.01
18.15,-8.96,4.06,0.06,114.4,8.9,-0.02
18.3,-12.13,7.24,0.17,120.83,6.71,-0.06
18.45,-10.19,8.54,0.27,129.94,4.64,-0.1
18.6,-9.74,7.31,0.33,126.9,2.35,-0.12
18.75,-3.75,6.88,0.31,151.4,-0.52,-0.11
18.9,-3.07,3.9,0.32,141.76,-2.69,-0.11
19.05,-2.8,2.28,0.24,129.09,-2.03,-0.08
19.2,-3.0,0.0,0.28,90.0,0.17,-0.1
19.35,-1.99,-0.93,0.25,64.88,3.21,-0.09
19.5,-1.45,-1.4,0.32,46.01,2.19,-0.11
19.65,-1.24,-0.56,0.35,65.69,-1.17,-0.12
19.8,-1.27,0.33,0.47,104.67,-1.19,-0.17
19.95,-1.06,0.5,0.52,114.99,-0.79,-0.18
20.1,-1.54,-1.8,0.33,40.53,-2.01,-0.12
20.25,-2.56,-2.78,0.23,42.59,-5.49,-0.08
20.4,-2.07,-2.72,0.33,37.32,-1.76,-0.12
20.55,-0.55,-1.11,0.27,26.18,-5.81,-0.09
20.7,-0.5,-0.32,0.4,57.88,-1.22,-0.14
20.85,-1.57,1.15,0.32,126.23,-3.52,-0.11
21.0,-2.51,1.63,0.3,122.95,-3.58,-0.11
21.15,-10.66,-3.59,0.2,71.39,-5.23,-0.07
21.3,-6.85,0.12,0.28,91.0,-4.58,-0.1
21.45,-10.72,0.98,0.3,95.22,-1.04,-0.11
21.6,-3.45,3.02,0.31,131.18,0.77,-0.11
21.75,-1.41,4.89,0.27,163.94,-0.48,-0.1
21.9,-1.18,4.19,0.16,164.23,-9.7,-0.06
22.05,-0.22,2.88,-0.19,175.67,-11.93,0.07
22.2,-3.71,-1.53,1.2,67.62,-14.54,-0.42
22.35,-3.79,-2.27,1.2,59.09,-14.54,-0.42
22.5,-3.33,-2.3,1.2,55.35,-14.54,-0.42
22.65,-4.14,-3.02,-0.23,53.88,-9.14,0.08
22.8,-4.32,-4.0,-0.25,47.22,-8.08,0.09
22.95,-4.32,-1.24,-0.32,74.05,-6.11,0.11
23.1,-6.3,-2.54,-0.3,68.02,-11.62,0.11
23.25,-4.14,-1.38,-0.29,71.57,-12.1,0.1
23.4,-4.14,-1.55,-0.24,69.5,-13.34,0.08
23.55,-3.45,-1.54,1.2,65.9,-14.54,-0.42
23.7,-4.72,2.76,0.24,120.36,-13.3,-0.08
23.85,-4.14,2.76,0.24,123.69,-13.21,-0.08
24.0,-6.91,2.76,1.68,111.8,-14.54,-0.59
24.15,-4.14,4.0,1.68,134.02,-14.54,-0.59
24.3,-10.1,4.83,0.24,115.55,-13.17,-0.08
24.45,-10.64,1.12,0.24,96.04,-13.26,-0.08
24.6,-7.12,5.63,0.43,128.34,-12.34,-0.15
24.75,-8.98,1.38,0.44,98.75,-12.91,-0.16
24.9,-7.72,5.65,0.48,126.21,-12.87,-0.17
25.05,-9.33,1.38,0.48,98.43,-13.38,-0.17
25.2,-13.55,1.38,1.92,95.82,-14.54,-0.68
25.35,-9.67,1.38,1.92,98.13,-14.54,-0.68
