Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
9.3,-1.19,0.49,-0.39,112.45,15.49,0.14
9.45,-0.93,0.79,-0.25,130.27,13.78,0.09
9.6,-2.21,0.31,-0.29,97.97,11.66,0.1
9.75,-2.61,-0.28,-0.3,83.86,11.61,0.1
9.9,-2.34,-0.61,-0.25,75.44,22.2,0.09
10.05,-1.57,-0.53,-0.24,71.33,21.33,0.09
10.2,-0.98,-0.36,-0.23,70.11,13.51,0.08
10.35,-0.19,0.39,-0.21,153.25,8.38,0.07
10.5,-0.04,0.59,-0.23,175.86,7.0,0.08
10.65,-1.53,0.87,-0.2,119.62,4.09,0.07
10.8,-2.24,0.79,-0.2,109.32,0.65,0.07
10.95,-2.26,0.16,-0.18,94.03,-5.32,0.06
11.1,-2.52,0.42,-0.21,99.37,-8.24,0.07
11.25,-3.07,1.51,0.17,116.13,-10.72,-0.06
11.4,-3.28,1.65,0.23,116.67,-10.95,-0.08
11.55,-2.74,1.21,-0.1,113.7,-7.88,0.04
11.7,-3.22,0.35,-0.12,96.13,-6.95,0.04
11.85,-0.24,-0.2,0.0,50.34,-5.25,-0.0
12.0,-1.17,-0.56,0.05,64.29,-4.53,-0.02
12.15,-2.77,-0.38,-0.13,82.22,-5.26,0.05
12.3,-3.07,2.73,0.23,131.55,-8.75,-0.08
12.45,-3.16,3.11,-0.01,134.52,-9.79,0.0
12.6,-2.75,3.62,0.09,142.76,-8.93,-0.03
12.75,-2.6,-0.56,-0.11,77.77,-7.13,0.04
12.9,0.07,0.19,0.15,201.17,1.41,-0.05
13.05,-0.55,0.33,0.15,120.88,1.21,-0.05
13.2,-3.62,-3.13,-0.28,49.14,-12.95,0.1
13.35,-3.51,-2.19,-0.48,58.07,-13.67,0.17
13.5,-7.72,-3.69,0.96,64.48,-14.54,-0.34
13.65,-7.74,-2.62,0.96,71.33,-14.54,-0.34
13.8,-7.73,3.87,0.72,116.6,-13.42,-0.25
13.95,-7.73,4.21,0.35,118.57,-11.02,-0.12
14.1,-9.11,3.56,0.27,111.34,-7.8,-0.09
14.25,-8.64,3.02,0.29,109.28,-11.89,-0.1
14.4,-5.78,0.98,0.18,99.65,-11.88,-0.07
14.55,2.26,-0.87,0.35,290.95,-11.21,-0.12
14.7,0.35,-1.3,0.07,344.89,7.0,-0.03
14.85,-1.51,-0.39,0.17,75.42,9.87,-0.06
15.0,-1.59,-1.06,0.22,56.37,9.89,-0.08
15.15,-4.32,0.03,0.28,90.44,-7.44,-0.1
15.3,-0.28,-1.0,0.48,15.73,-13.9,-0.17
15.45,-4.14,2.76,0.48,123.69,-13.93,-0.17
15.6,-4.14,2.17,1.92,117.61,-14.54,-0.68
15.75,-8.37,2.76,1.92,108.26,-14.54,-0.68
15.9,-8.49,1.58,0.38,100.53,-2.3,-0.14
16.05,-3.63,-0.51,0.43,81.96,2.2,-0.15
16.2,-1.45,-0.35,0.41,76.41,2.52,-0.14
16.35,-0.61,1.02,0.38,149.06,4.35,-0.13
16.5,-1.03,1.36,0.27,143.01,4.54,-0.1
16.65,-2.89,0.25,0.28,94.88,4.29,-0.1
16.8,-5.18,-0.7,0.44,82.34,-5.2,-0.16
16.95,-10.52,-0.88,0.51,85.22,-3.73,-0.18
17.1,-6.69,-0.94,0.46,82.03,2.63,-0.16
17.25,-14.29,-3.91,0.42,74.71,3.35,-0.15
17.4,-13.6,-0.91,0.41,86.19,-0.36,-0.14
17.55,-6.22,-1.04,0.25,80.54,-0.21,-0.09
17.7,-6.84,-0.27,0.15,87.75,4.61,-0.05
17.85,-7.12,-0.53,0.07,85.76,5.44,-0.02
18.0,-7.11,-0.39,-0.12,86.87,2.34,0.04
18.15,-3.48,0.19,-0.19,93.2,-2.01,0.07
18.3,-7.96,4.0,-0.19,116.69,-4.16,0.07
18.45,-9.57,4.54,-0.06,115.39,-4.84,0.02
18.6,-1.24,4.26,-0.07,163.79,1.92,0.03
18.75,-0.69,3.72,-0.04,169.48,1.25,0.01
18.9,0.94,3.24,0.1,196.12,-0.23,-0.04
19.05,2.64,0.08,0.23,268.21,-3.38,-0.08
19.2,-1.43,-0.0,0.23,89.98,0.04,-0.08
19.35,-0.54,-0.87,0.19,32.05,-0.01,-0.07
19.5,-0.48,-0.38,0.19,51.28,-1.55,-0.07
19.65,-0.8,0.16,-0.04,101.13,-2.66,0.01
19.8,-0.46,0.2,-0.17,114.03,-1.25,0.06
19.95,-1.2,0.31,-0.27,104.32,4.05,0.1
20.1,0.38,0.75,-0.25,206.83,4.06,0.09
20.25,1.12,-0.12,-0.45,276.12,-2.6,0.16
20.4,-0.1,-0.46,-0.16,11.91,-6.75,0.06
20.55,-4.99,0.38,-0.32,94.41,-6.11,0.11
20.7,-1.6,1.4,-0.3,131.24,-7.13,0.11
20.85,-2.15,1.31,-0.29,121.36,-7.38,0.1
21.0,-2.19,-0.91,-0.21,67.45,-9.11,0.08
21.15,3.93,1.97,-0.01,243.38,-10.6,0.0
21.3,-0.69,5.83,0.19,173.25,-12.49,-0.07
21.45,-0.69,6.73,-0.02,174.14,-10.63,0.01
21.6,-4.84,4.49,0.24,132.9,-5.87,-0.08
21.75,4.14,4.69,0.29,221.46,-4.53,-0.1
21.9,4.84,0.56,0.31,263.37,-3.19,-0.11
22.05,6.81,2.01,0.37,253.55,-4.53,-0.13
22.2,2.56,-0.7,0.31,285.39,-5.2,-0.11
22.35,1.59,3.4,0.17,205.06,-9.37,-0.06
22.5,4.67,4.1,0.1,228.7,-8.67,-0.03
22.65,4.67,-0.75,0.17,279.1,-8.96,-0.06
22.8,-6.5,-1.38,0.26,78.0,-4.04,-0.09
22.95,-7.68,-0.69,0.18,84.86,-11.72,-0.06
23.1,5.17,-0.3,0.19,273.27,-11.9,-0.07
23.25,5.8,1.1,1.68,259.25,-14.54,-0.59
23.4,6.54,0.97,-0.24,261.54,-13.34,0.08
23.55,3.65,0.78,0.11,257.93,-11.26,-0.04
23.7,7.25,-0.12,0.24,270.97,-13.36,-0.08
23.85,6.99,4.33,0.24,238.22,-13.65,-0.08
24.0,2.76,3.14,1.68,221.31,-14.54,-0.59
24.15,2.76,1.46,1.68,242.08,-14.54,-0.59
24.3,2.76,-0.52,1.68,280.74,-14.54,-0.59
24.45,2.76,-1.16,0.93,292.73,-13.21,-0.33
24.6,-4.14,2.75,2.4,123.54,-14.54,-0.85
24.75,2.76,2.76,2.4,225.0,-14.54,-0.85
24.9,2.76,0.39,2.4,261.9,-14.54,-0.85
25.05,2.76,6.26,0.65,203.81,-11.64,-0.23
25.2,3.45,6.22,0.87,209.05,-2.99,-0.31
25.35,2.76,2.07,1.92,233.13,-14.54,-0.68
