Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
6.75,1.68,-3.73,-0.03,335.72,35.07,0.01
6.9,1.56,-4.0,0.09,338.63,33.85,-0.03
7.05,1.97,-3.44,0.01,330.24,30.79,-0.0
7.2,1.5,-3.08,-0.08,334.03,27.48,0.03
7.35,1.19,-2.39,0.01,333.51,18.47,-0.0
7.5,0.82,-1.28,0.03,327.28,18.95,-0.01
7.65,0.63,0.4,-0.12,237.38,25.32,0.04
7.8,0.31,1.13,-0.24,195.26,29.55,0.09
7.95,0.41,1.99,-0.34,191.77,34.04,0.12
8.1,0.56,2.63,-0.36,192.11,32.83,0.13
8.25,0.81,3.7,-0.38,192.43,29.45,0.14
8.4,0.15,4.75,-0.29,181.76,22.13,0.1
8.55,-0.3,5.26,-0.29,176.69,19.35,0.1
8.7,-0.62,4.78,-0.22,172.57,19.85,0.08
8.85,-0.77,2.56,-0.17,163.31,16.8,0.06
9.0,-0.54,2.3,-0.21,166.7,16.48,0.07
9.15,-1.63,1.86,-0.13,138.71,12.18,0.05
9.3,-2.39,1.31,-0.03,118.72,14.8,0.01
9.45,-3.7,1.45,0.0,111.44,23.74,-0.0
9.6,-3.8,1.67,-0.14,113.76,6.0,0.05
9.75,-3.93,1.69,-0.23,113.26,5.0,0.08
9.9,-2.76,1.53,-0.1,118.98,5.96,0.04
10.05,0.28,0.13,-0.15,244.45,12.12,0.05
10.2,-1.97,1.94,-0.15,134.65,12.41,0.05
10.35,-2.55,0.94,-0.21,110.25,15.02,0.07
10.5,-2.31,3.76,-0.19,148.41,9.2,0.07
10.65,-2.23,3.68,-0.09,148.76,2.83,0.03
10.8,-2.95,4.42,-0.2,146.28,1.59,0.07
10.95,-1.36,3.91,-0.22,160.78,3.54,0.08
11.1,-0.86,4.57,-0.26,169.28,5.11,0.09
11.25,-1.72,3.93,-0.24,156.41,2.15,0.08
11.4,-1.35,3.1,-0.06,156.47,9.66,0.02
11.55,-1.74,3.65,-0.15,154.5,-6.99,0.05
11.7,-2.08,3.67,-0.23,150.45,-7.36,0.08
11.85,-2.78,0.2,-0.52,94.04,-6.02,0.19
12.0,-3.51,0.15,-0.46,92.44,-4.34,0.16
12.15,-3.76,2.99,-0.4,128.56,-3.39,0.14
12.3,-3.78,3.32,-0.51,131.27,-5.85,0.18
12.45,-3.68,2.76,-0.14,126.88,-6.81,0.05
12.6,-4.4,3.18,0.08,125.87,-9.33,-0.03
12.75,2.03,2.99,-0.04,214.22,-4.51,0.02
12.9,-0.25,0.41,0.19,148.17,3.19,-0.07
13.05,-0.18,0.05,0.17,104.73,3.41,-0.06
13.2,-2.66,-1.72,-0.07,57.21,-5.92,0.03
13.35,-3.92,4.94,-0.12,141.55,-8.93,0.04
13.5,-3.43,0.7,-0.24,101.6,-9.79,0.08
13.65,-4.23,-3.78,-0.29,48.23,-8.97,0.1
13.8,-4.63,-2.9,-0.29,57.98,-6.03,0.1
13.95,-4.68,-2.74,-0.31,59.67,-5.56,0.11
14.1,-4.73,-2.7,-0.26,60.27,-6.23,0.09
14.25,-5.43,-3.11,-0.26,60.2,-6.44,0.09
14.4,-5.01,-3.14,-0.2,57.93,-6.52,0.07
14.55,-4.56,-3.47,-0.01,52.76,-6.89,0.0
14.7,-2.31,-1.33,0.12,60.14,-5.61,-0.04
14.85,-2.35,-2.01,-0.05,49.38,-1.93,0.02
15.0,-3.11,-0.11,-0.08,88.03,-2.17,0.03
15.15,-6.19,-1.04,-0.33,80.45,-6.36,0.12
15.3,-5.44,4.06,-0.28,126.75,-6.92,0.1
15.45,-6.7,-1.17,-0.28,80.06,-5.31,0.1
15.6,-7.21,4.08,-0.25,119.52,-6.59,0.09
15.75,-7.27,4.71,-0.27,122.95,7.0,0.09
15.9,-2.67,6.28,-0.24,156.98,7.16,0.09
16.05,-2.16,5.06,-0.28,156.91,-5.86,0.1
16.2,-1.02,5.01,-0.26,168.48,8.02,0.09
16.35,-1.46,4.06,-0.3,160.28,14.87,0.11
16.5,-1.07,4.22,-0.36,165.72,16.44,0.13
16.65,-1.82,2.97,-0.41,148.48,13.11,0.15
16.8,-3.01,1.87,-0.51,121.85,8.19,0.18
16.95,-5.43,-2.06,-0.37,69.24,-4.45,0.13
17.1,-6.32,-2.5,-0.37,68.45,-4.76,0.13
17.25,-6.83,-3.78,-0.52,61.04,4.1,0.18
17.4,-7.65,-3.82,-0.57,63.46,7.57,0.2
17.55,-8.98,-2.08,-0.61,76.96,8.28,0.22
17.7,-5.31,-1.91,-0.52,70.22,9.09,0.18
17.85,-5.7,-0.01,-0.37,89.95,6.98,0.13
18.0,-6.15,0.89,-0.29,98.23,4.66,0.1
18.15,-5.57,2.56,-0.31,114.72,4.35,0.11
18.3,-9.67,5.91,-0.32,121.44,4.35,0.11
18.45,-5.97,6.65,-0.26,138.11,6.49,0.09
18.6,-5.43,7.24,-0.26,143.13,9.36,0.09
18.75,-5.06,5.84,-0.21,139.07,5.45,0.07
18.9,-4.28,6.08,-0.2,144.84,-1.17,0.07
19.05,-3.06,4.35,-0.17,144.86,-3.56,0.06
19.2,-1.71,2.64,-0.13,147.09,-6.52,0.05
19.35,-0.57,1.51,-0.12,159.43,-5.4,0.04
19.5,-4.86,2.06,-0.33,112.99,-10.01,0.12
19.65,-1.47,0.2,0.3,97.92,-3.66,-0.11
19.8,-2.47,2.26,0.45,132.43,-2.15,-0.16
19.95,-0.73,1.99,0.45,160.0,-0.47,-0.16
20.1,-1.2,2.71,0.35,156.06,0.75,-0.12
20.25,1.36,0.56,0.26,247.64,7.67,-0.09
20.4,1.5,3.82,0.25,201.37,7.25,-0.09
20.55,2.0,-3.92,0.18,333.01,-8.37,-0.06
20.7,-2.03,-3.84,0.08,27.83,-9.53,-0.03
20.85,-2.03,0.69,-0.12,108.82,-8.14,0.04
21.0,-1.77,0.69,-0.13,111.35,-6.36,0.05
21.15,-2.67,0.69,-0.27,104.52,-5.89,0.09
21.3,-2.76,6.91,-0.3,158.2,-7.72,0.11
21.45,-7.4,2.07,1.2,105.64,-14.54,-0.42
21.6,-7.14,2.07,1.2,106.18,-14.54,-0.42
21.75,-5.53,6.04,-0.3,137.52,-8.49,0.11
21.9,-2.21,2.07,-0.32,133.2,-4.68,0.11
22.05,-6.22,2.07,-0.29,108.43,4.21,0.1
22.2,-5.69,2.2,-0.28,111.12,3.58,0.1
22.35,-1.06,2.07,-0.38,152.93,-8.14,0.13
22.5,-1.39,1.81,-0.42,142.5,-9.18,0.15
22.65,-3.97,1.41,-0.42,109.51,-9.09,0.15
22.8,-7.18,-3.44,-0.4,64.41,-7.41,0.14
22.95,-7.06,-2.7,-0.37,69.05,-7.28,0.13
23.1,-8.31,-2.48,-0.36,73.39,-7.23,0.13
23.25,-6.83,-0.84,0.24,82.98,-13.51,-0.08
23.4,-4.73,-0.71,0.44,81.51,-12.72,-0.16
23.55,-8.98,-4.3,1.44,64.42,-14.54,-0.51
23.7,-8.98,3.55,0.27,111.58,2.92,-0.1
23.85,-8.98,0.0,0.34,90.0,-10.14,-0.12
24.0,-8.98,-0.0,0.41,90.0,-10.97,-0.15
24.15,-0.69,5.53,0.33,172.87,-9.58,-0.12
24.3,-8.98,4.53,1.68,116.78,-14.54,-0.59
24.45,-0.74,1.77,0.24,157.33,-13.47,-0.08
24.6,-0.7,2.3,0.24,162.99,-13.45,-0.08
24.75,-0.7,1.54,0.42,155.53,-11.24,-0.15
24.9,-1.04,5.54,0.34,169.4,-9.05,-0.12
25.05,-8.98,4.95,0.4,118.85,-8.04,-0.14
25.2,-8.98,0.69,0.38,94.4,-7.87,-0.14
25.35,-8.98,0.69,0.3,94.4,-11.14,-0.11
