Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
13.5,-3.05,-7.63,0.36,21.8,-8.98,-0.13
13.65,0.33,-7.77,1.92,357.58,-14.54,-0.68
13.8,-3.86,-7.09,1.92,28.59,-14.54,-0.68
13.95,-4.83,-4.94,0.48,44.35,-12.73,-0.17
14.1,-6.2,-6.75,0.48,42.58,-12.85,-0.17
14.25,-6.18,-4.85,1.92,51.91,-14.54,-0.68
14.4,-2.23,-0.25,0.24,83.69,-10.36,-0.08
14.55,-7.44,-1.52,0.29,78.49,-7.43,-0.1
14.7,-6.05,-1.5,0.39,76.09,-0.91,-0.14
14.85,-2.31,-1.22,0.36,62.23,-1.1,-0.13
15.0,-6.17,-0.56,0.24,84.8,-6.62,-0.08
15.15,-5.63,-1.73,0.24,72.92,-13.34,-0.08
15.3,-1.98,-3.19,1.68,31.82,-14.54,-0.59
15.45,-6.22,3.54,1.68,119.64,-14.54,-0.59
15.6,-11.12,4.14,1.68,110.44,-14.54,-0.59
15.75,-6.22,2.98,0.35,115.59,-10.86,-0.12
15.9,-9.79,2.02,0.34,101.66,-10.8,-0.12
16.05,-2.89,-6.32,0.24,24.55,-4.6,-0.08
16.2,-5.9,-5.92,0.17,44.91,-1.02,-0.06
16.35,-0.32,2.98,0.12,173.83,-0.05,-0.04
16.5,-0.84,2.12,-0.0,158.43,1.91,0.0
16.65,-3.06,-0.43,-0.01,81.99,0.76,0.0
16.8,-7.0,-0.82,-0.12,83.35,2.46,0.04
16.95,-9.31,-5.86,-0.02,57.81,2.57,0.01
17.1,-12.06,-6.04,0.1,63.39,6.49,-0.04
17.25,-13.6,1.46,0.19,96.15,5.71,-0.07
17.4,-12.75,2.93,0.32,102.94,-6.48,-0.11
17.55,-12.74,-1.4,0.27,83.73,-6.29,-0.09
17.7,-12.33,-0.77,0.52,86.43,4.06,-0.19
17.85,-7.37,4.42,0.52,120.97,6.05,-0.18
18.0,-17.39,5.08,0.47,106.29,3.95,-0.17
18.15,-11.19,5.62,0.4,116.67,4.12,-0.14
18.3,-9.53,8.22,0.44,130.77,2.08,-0.16
18.45,-7.09,8.42,0.53,139.89,2.58,-0.19
18.6,-1.09,10.34,0.45,174.01,1.75,-0.16
18.75,-0.51,8.05,0.42,176.39,1.34,-0.15
18.9,-0.42,5.53,0.38,175.66,-1.66,-0.13
19.05,-5.69,1.38,0.34,103.66,-1.4,-0.12
19.2,1.3,-0.34,0.34,284.65,1.38,-0.12
19.35,-0.34,0.57,0.23,149.52,1.98,-0.08
19.5,-0.01,0.05,0.24,168.29,-0.65,-0.08
19.65,-0.06,2.88,-0.21,178.87,-8.28,0.07
19.8,-0.04,0.09,-0.24,157.96,-7.46,0.08
19.95,0.8,0.25,-0.56,252.43,0.72,0.2
20.1,1.66,-2.46,-0.56,325.95,0.5,0.2
20.25,2.0,-2.93,-0.27,325.75,4.35,0.1
20.4,1.34,-2.14,-0.21,327.99,2.78,0.07
20.55,-0.49,-4.84,-0.23,5.78,3.13,0.08
20.7,-1.23,-5.66,-0.28,12.27,-2.26,0.1
20.85,-2.48,0.69,-0.27,105.57,9.56,0.1
21.0,-6.76,-0.69,-0.27,84.17,9.49,0.1
21.15,-1.61,-7.68,-0.27,11.86,-5.14,0.1
21.3,-6.22,-3.45,-0.28,60.95,-9.93,0.1
21.45,-1.38,-3.45,-0.38,21.8,-9.83,0.13
21.6,0.12,-3.45,-0.3,357.94,0.04,0.11
21.75,-5.53,-3.45,-0.3,57.99,-0.05,0.11
21.9,-5.53,-6.08,-0.37,42.27,-4.78,0.13
22.05,-2.07,-9.09,-0.47,12.85,-7.29,0.16
22.2,-1.38,-9.1,-0.35,8.63,-7.78,0.13
22.35,-1.38,-9.15,-0.4,8.59,-8.07,0.14
22.5,-1.23,-9.22,-0.31,7.59,-5.67,0.11
22.65,-1.38,-9.04,-0.32,8.69,-4.43,0.11
22.8,-5.53,-6.84,-0.29,38.92,-6.49,0.1
22.95,-5.3,-13.21,-0.32,21.84,-8.22,0.11
23.1,-3.24,-4.34,-0.28,36.79,-12.51,0.1
23.25,-1.19,-7.9,0.93,8.58,-13.22,-0.33
23.4,-1.09,0.82,0.96,126.94,-13.84,-0.34
23.55,-1.38,-7.78,2.4,10.07,-14.54,-0.85
23.7,-0.56,-3.45,2.4,9.22,-14.54,-0.85
23.85,-5.53,-3.45,2.4,57.99,-14.54,-0.85
24.0,-5.53,-3.45,0.24,57.99,-13.41,-0.08
24.15,-7.6,-3.45,0.44,65.56,-12.61,-0.15
24.3,-7.6,4.72,0.44,121.87,-12.67,-0.15
24.45,-3.45,4.73,0.44,143.86,-12.9,-0.16
24.6,-6.77,1.78,0.24,104.69,-13.65,-0.08
24.75,-3.45,4.31,0.24,141.27,-13.29,-0.08
24.9,-7.6,4.31,0.21,119.56,-10.2,-0.08
25.05,-7.6,0.0,0.24,90.0,-13.26,-0.08
25.2,-7.6,0.12,1.68,90.89,-14.54,-0.59
25.35,-7.6,0.92,1.68,96.89,-14.54,-0.59
