Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
8.25,-3.4,0.71,0.24,101.84,43.01,-0.09
8.4,-3.59,2.15,0.44,120.95,18.63,-0.16
8.55,-4.09,2.92,0.49,125.52,14.9,-0.17
8.7,-4.1,3.01,0.48,126.31,14.93,-0.17
8.85,-4.0,2.65,0.68,123.57,13.35,-0.24
9.0,-4.32,2.19,0.63,116.91,15.82,-0.22
9.15,-3.93,2.07,0.66,117.85,19.45,-0.23
9.3,-4.34,2.0,0.64,114.75,19.29,-0.22
9.45,-2.81,2.11,0.61,126.96,15.98,-0.21
9.6,-3.55,2.62,0.55,126.46,13.92,-0.19
9.75,-3.86,2.95,0.51,127.41,9.02,-0.18
9.9,-3.0,3.26,0.47,137.37,10.1,-0.17
10.05,-1.82,3.68,0.15,153.68,6.76,-0.05
10.2,-0.58,4.31,0.09,172.33,5.75,-0.03
10.35,-1.26,1.4,0.15,137.98,2.87,-0.05
10.5,-0.22,2.78,0.19,175.45,2.56,-0.07
10.65,-1.25,1.36,0.26,137.38,6.03,-0.09
10.8,-1.61,1.05,0.28,123.15,5.5,-0.1
10.95,-1.69,1.89,0.36,138.1,0.95,-0.13
11.1,-2.13,0.23,0.46,96.17,-2.1,-0.16
11.25,-4.52,5.01,0.36,137.93,11.4,-0.13
11.4,-5.62,0.59,0.45,95.95,-3.53,-0.16
11.55,-1.32,3.8,0.7,160.88,-4.57,-0.25
11.7,-1.55,3.2,0.5,154.09,-3.83,-0.18
11.85,-2.65,2.29,0.56,130.85,-4.27,-0.2
12.0,0.48,1.9,0.33,194.18,-3.27,-0.12
12.15,2.24,1.13,0.29,243.27,-4.86,-0.1
12.3,-5.14,0.5,0.14,95.57,-6.19,-0.05
12.45,-5.06,-0.35,0.66,86.08,-8.65,-0.23
12.6,-5.32,1.72,0.14,107.95,-6.86,-0.05
12.75,-2.79,1.31,-0.07,115.12,10.09,0.03
12.9,-1.09,1.76,0.06,148.28,2.42,-0.02
13.05,-0.7,1.59,0.06,156.07,2.33,-0.02
13.2,-3.0,3.38,-0.16,138.47,8.68,0.06
13.35,-3.79,2.58,-0.18,124.25,-2.99,0.06
13.5,-5.68,0.76,-0.19,97.63,-2.27,0.07
13.65,-3.5,-0.53,-0.04,81.32,-3.17,0.01
13.8,-2.2,-2.06,0.05,46.85,-8.2,-0.02
13.95,-1.79,-5.45,0.23,18.18,-10.09,-0.08
14.1,-2.09,-6.62,0.24,17.5,-9.59,-0.08
14.25,-1.81,-5.85,0.15,17.22,-10.0,-0.05
14.4,-2.15,-4.82,-0.12,23.99,-8.38,0.04
14.55,-2.48,-4.07,-0.17,31.37,-4.49,0.06
14.7,-2.52,-1.29,-0.14,62.94,-1.68,0.05
14.85,-3.02,-0.97,-0.07,72.26,-2.59,0.03
15.0,-4.85,-0.93,-0.17,79.16,-4.51,0.06
15.15,-6.1,-0.69,-0.24,83.59,-6.07,0.09
15.3,-7.13,1.39,-0.45,101.01,-4.64,0.16
15.45,-7.39,3.08,-0.56,112.64,-7.09,0.2
15.6,-7.52,4.45,-0.42,120.59,-7.55,0.15
15.75,-7.3,8.15,-0.4,138.14,-7.52,0.14
15.9,-3.92,9.0,-0.36,156.44,-4.06,0.13
16.05,-1.27,7.02,-0.25,169.77,-0.69,0.09
16.2,-2.76,3.64,-0.22,142.82,4.34,0.08
16.35,-1.01,3.19,-0.23,162.48,7.19,0.08
16.5,-1.92,2.81,-0.22,145.66,7.57,0.08
16.65,-1.91,1.67,-0.17,131.1,1.99,0.06
16.8,-2.64,1.15,-0.11,113.55,-0.48,0.04
16.95,-4.06,-2.17,-0.06,61.92,-4.11,0.02
17.1,-5.86,-2.37,-0.02,67.93,-3.82,0.01
17.25,-6.53,-2.78,-0.14,66.91,-1.98,0.05
17.4,-5.93,-1.87,-0.22,72.49,4.35,0.08
17.55,-11.09,-2.38,-0.15,77.89,3.91,0.05
17.7,-10.92,0.07,0.01,90.35,8.53,-0.0
17.85,-5.88,0.87,0.06,98.41,7.95,-0.02
18.0,-15.12,0.99,0.08,93.74,19.11,-0.03
18.15,-10.89,1.26,0.09,96.61,3.31,-0.03
18.3,-11.34,4.29,0.09,110.73,1.98,-0.03
18.45,-10.6,4.5,0.06,112.99,1.97,-0.02
18.6,-10.9,4.18,0.03,110.96,2.91,-0.01
18.75,-13.12,7.45,-0.01,119.57,2.13,0.0
18.9,-13.12,6.33,0.2,115.74,-4.79,-0.07
19.05,-13.12,6.34,0.29,115.77,-5.72,-0.1
19.2,-11.52,1.11,0.26,95.48,-4.41,-0.09
19.35,-11.17,3.34,0.33,106.66,-2.91,-0.11
19.5,-11.43,0.47,0.31,92.37,-0.13,-0.11
19.65,-2.0,0.6,0.25,106.66,1.65,-0.09
19.8,-2.11,0.31,0.24,98.32,0.82,-0.09
19.95,-2.31,0.41,0.19,99.99,3.17,-0.07
20.1,-3.16,-0.01,0.32,89.89,1.88,-0.11
20.25,-13.12,-0.4,0.37,88.26,0.83,-0.13
20.4,-11.33,0.35,0.3,91.77,-1.36,-0.1
20.55,-11.27,1.04,0.22,95.29,-4.52,-0.08
20.7,-11.59,0.64,0.2,93.14,-4.27,-0.07
20.85,-2.7,1.29,0.05,115.56,-8.39,-0.02
21.0,-2.72,6.34,0.12,156.73,-10.19,-0.04
21.15,-12.83,6.22,0.18,115.85,-11.13,-0.06
21.3,-13.12,3.54,0.3,105.11,-11.28,-0.11
21.45,-13.12,1.6,0.44,96.96,-8.25,-0.16
21.6,-9.67,-1.83,0.54,79.29,-7.61,-0.19
21.75,-13.12,-1.51,0.74,83.46,-7.28,-0.26
21.9,-12.67,-5.56,0.83,66.31,-5.44,-0.29
22.05,-12.59,4.13,0.78,108.17,-4.28,-0.28
22.2,-13.12,3.74,0.72,105.91,-7.83,-0.25
22.35,-3.91,3.16,0.67,128.96,-11.94,-0.24
22.5,-13.12,1.64,0.72,97.12,-13.71,-0.25
22.65,-13.12,-1.3,1.16,84.36,-12.66,-0.41
22.8,-17.96,-1.5,2.64,85.24,-14.54,-0.93
22.95,-13.12,2.76,1.2,101.89,-12.89,-0.42
23.1,-8.18,4.94,1.33,121.14,-6.32,-0.47
23.25,-12.36,2.09,1.33,99.59,-6.35,-0.47
23.4,-10.44,0.58,0.92,93.16,-12.96,-0.33
23.55,-1.35,-0.36,0.72,75.2,-13.23,-0.25
23.7,-4.65,-0.5,2.16,83.83,-14.54,-0.76
23.85,-2.77,-2.07,2.16,53.23,-14.54,-0.76
24.0,-4.0,3.45,2.16,130.79,-14.54,-0.76
24.15,-3.51,2.9,1.4,129.62,-12.61,-0.49
24.3,-3.22,0.9,1.18,105.67,-10.74,-0.42
24.45,-3.45,0.88,1.08,104.25,3.08,-0.38
24.6,-3.98,0.95,0.94,103.37,3.02,-0.33
24.75,-3.26,5.07,0.52,147.27,2.28,-0.18
24.9,-3.05,5.42,0.6,150.65,-11.7,-0.21
25.05,-3.45,6.22,0.48,150.95,-13.39,-0.17
25.2,-7.6,2.0,0.48,104.71,-13.43,-0.17
25.35,-7.6,2.0,0.48,104.76,-13.57,-0.17
