Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
7.65,2.67,-0.17,-0.2,273.74,34.62,0.07
7.8,2.14,0.49,-0.17,257.16,33.42,0.06
7.95,1.8,1.58,-0.27,228.6,39.35,0.1
8.1,1.69,2.64,-0.29,212.59,38.66,0.1
8.25,1.57,3.82,-0.3,202.32,37.2,0.11
8.4,1.78,4.26,-0.21,202.61,18.29,0.07
8.55,1.44,3.2,0.03,204.24,10.58,-0.01
8.7,1.85,2.13,0.02,220.99,11.2,-0.01
8.85,1.62,1.73,-0.09,223.26,14.62,0.03
9.0,1.07,2.53,-0.25,202.9,18.89,0.09
9.15,0.29,2.35,-0.2,187.05,32.19,0.07
9.3,-0.41,2.49,-0.17,170.77,20.33,0.06
9.45,-0.73,1.76,-0.13,157.5,18.9,0.05
9.6,-1.27,2.51,-0.16,153.11,15.05,0.06
9.75,-0.95,2.64,-0.06,160.22,3.87,0.02
9.9,-1.52,3.33,-0.06,155.41,4.43,0.02
10.05,-0.1,3.07,-0.05,178.06,6.78,0.02
10.2,-0.55,3.68,-0.14,171.54,7.0,0.05
10.35,-1.3,1.45,-0.16,138.04,20.73,0.06
10.5,-1.64,2.85,-0.15,150.01,3.35,0.05
10.65,-1.22,1.4,-0.02,138.82,2.33,0.01
10.8,-1.44,2.94,0.15,153.86,-0.36,-0.05
10.95,-1.56,2.86,0.16,151.37,-1.91,-0.06
11.1,-2.1,3.58,1.29,149.56,-7.25,-0.46
11.25,-2.23,3.71,1.15,148.92,-7.32,-0.41
11.4,-2.94,2.9,0.1,134.55,-6.92,-0.03
11.55,-3.6,3.06,-0.17,130.37,-6.86,0.06
11.7,-4.11,1.96,1.84,115.47,-9.68,-0.65
11.85,0.18,0.95,1.64,190.55,-7.37,-0.58
12.0,0.46,0.72,1.15,212.51,-10.05,-0.41
12.15,-3.0,2.15,1.87,125.6,-12.41,-0.66
12.3,-3.42,2.44,3.39,125.54,-13.0,-1.2
12.45,-3.84,4.37,0.96,138.73,-9.99,-0.34
12.6,-7.78,4.42,0.84,119.6,-8.31,-0.3
12.75,-3.5,3.67,0.42,136.35,-2.1,-0.15
12.9,0.1,1.16,0.2,184.94,4.36,-0.07
13.05,-0.11,1.27,0.16,175.08,4.64,-0.06
13.2,-1.39,-0.66,0.79,64.66,-6.2,-0.28
13.35,-4.08,-2.19,0.8,61.8,-9.55,-0.28
13.5,-3.8,-2.11,0.19,60.9,-11.12,-0.07
13.65,-4.53,-2.8,0.2,58.3,-11.12,-0.07
13.8,-5.03,-3.7,0.22,53.69,-11.11,-0.08
13.95,-5.32,-3.57,0.12,56.11,-7.85,-0.04
14.1,-3.7,-3.69,0.07,45.0,-7.44,-0.03
14.25,-2.85,-4.67,0.2,31.43,-12.98,-0.07
14.4,-2.61,-4.95,1.44,27.81,-11.65,-0.51
14.55,-2.51,-4.51,0.23,29.07,-4.23,-0.08
14.7,-0.44,-4.71,0.08,5.35,-0.57,-0.03
14.85,-3.13,-4.15,0.02,37.01,-1.43,-0.01
15.0,-3.68,-4.29,-0.11,40.63,-4.01,0.04
15.15,-6.02,-3.27,0.16,61.51,-10.01,-0.06
15.3,-6.91,-3.59,-0.06,62.54,-6.19,0.02
15.45,-6.75,-6.7,0.06,45.24,-7.59,-0.02
15.6,-6.28,-4.7,-0.19,53.16,-5.29,0.07
15.75,-5.98,2.27,-0.3,110.79,-5.56,0.11
15.9,-5.22,3.97,-0.29,127.3,-6.52,0.1
16.05,-4.82,5.69,-0.15,139.77,-6.51,0.05
16.2,-3.23,4.15,-0.12,142.06,-3.3,0.04
16.35,-0.95,4.79,-0.03,168.82,-2.48,0.01
16.5,-1.23,4.39,0.14,164.37,-3.91,-0.05
16.65,-1.98,2.43,0.22,140.7,-3.75,-0.08
16.8,-4.32,2.23,0.22,117.31,3.53,-0.08
16.95,-5.97,-0.16,0.23,88.44,3.5,-0.08
17.1,-7.21,-1.37,0.26,79.25,3.39,-0.09
17.25,-7.29,-3.01,0.22,67.53,7.43,-0.08
17.4,-7.36,-5.37,0.25,53.87,8.06,-0.09
17.55,-8.06,-3.12,0.19,68.86,6.18,-0.07
17.7,-5.51,-1.77,0.06,72.2,16.77,-0.02
17.85,-6.19,-0.18,0.02,88.33,16.59,-0.01
18.0,-6.74,0.5,0.03,94.27,14.37,-0.01
18.15,-7.2,1.85,0.17,104.43,1.8,-0.06
18.3,-11.06,5.42,0.26,116.1,0.81,-0.09
18.45,-11.7,9.8,0.18,129.96,0.15,-0.06
18.6,-10.35,2.21,0.05,102.05,-0.85,-0.02
18.75,-7.06,9.03,-0.06,141.97,-3.49,0.02
18.9,-6.18,8.85,0.08,145.05,-8.58,-0.03
19.05,-4.68,8.36,0.11,150.77,-7.8,-0.04
19.2,-8.32,3.51,0.0,112.88,-6.95,-0.0
19.35,-8.76,4.38,-0.15,116.57,-3.83,0.05
19.5,-7.48,0.45,-0.24,93.46,-4.21,0.09
19.65,-1.47,1.11,-0.16,126.9,-6.45,0.06
19.8,-2.27,0.22,-0.08,95.44,-7.04,0.03
19.95,-0.22,0.59,0.15,159.3,-3.98,-0.05
20.1,0.06,1.26,0.25,182.66,-3.61,-0.09
20.25,0.42,1.17,0.45,199.57,-3.95,-0.16
20.4,0.97,0.29,0.43,253.52,-6.0,-0.15
20.55,-1.78,2.04,0.83,139.0,-8.56,-0.29
20.7,-1.84,2.31,0.95,141.49,-10.3,-0.34
20.85,-1.44,1.41,0.87,134.43,-4.71,-0.31
21.0,-1.55,-0.54,0.66,70.76,-2.3,-0.23
21.15,-3.21,-1.08,0.37,71.36,0.28,-0.13
21.3,-7.37,-1.7,0.3,76.98,-1.04,-0.11
21.45,-4.04,-0.8,-0.3,78.86,-10.16,0.1
21.6,-3.17,1.98,-0.62,122.04,-4.72,0.22
21.75,-4.0,2.2,-0.59,118.83,-0.93,0.21
21.9,-5.51,3.2,-0.53,120.12,-0.45,0.19
22.05,-4.89,3.98,-0.42,129.09,-2.34,0.15
22.2,-4.68,2.64,-0.14,119.39,-10.9,0.05
22.35,-2.08,-1.9,-0.24,47.58,-13.3,0.08
22.5,-0.71,-1.9,-0.24,20.57,-13.34,0.08
22.65,-1.04,2.67,1.2,158.67,-14.54,-0.42
22.8,-7.03,2.76,0.24,111.46,-13.58,-0.08
22.95,-7.03,4.14,0.24,120.51,-13.27,-0.08
23.1,-8.29,2.65,0.24,107.75,-13.32,-0.08
23.25,-2.76,-0.61,0.24,77.63,-13.95,-0.08
23.4,1.38,-1.21,-0.51,311.23,-13.03,0.18
23.55,-1.13,-1.38,-0.24,39.33,-13.05,0.08
23.7,-0.86,-4.95,-0.28,9.8,-12.03,0.1
23.85,-0.0,-5.53,-0.24,0.0,-13.39,0.08
24.0,-4.14,2.14,-0.28,117.35,-12.67,0.1
24.15,-4.14,3.45,-0.28,129.81,-12.69,0.1
24.3,-0.54,4.53,-0.48,173.26,-13.33,0.17
24.45,-0.66,0.65,1.2,134.97,-14.54,-0.42
24.6,-0.13,0.6,-0.53,167.33,-11.55,0.19
24.75,-1.77,0.58,-1.44,108.06,-13.65,0.51
24.9,-0.69,2.3,-0.42,163.26,-13.62,0.15
25.05,4.14,1.95,-0.0,244.81,-14.54,0.0
25.2,4.14,-2.2,-0.76,297.93,-12.84,0.27
25.35,0.0,-0.75,-0.53,360.0,-11.96,0.19
