Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
10.65,-0.84,-0.01,-0.22,89.16,7.83,0.08
10.8,-0.75,1.0,-0.23,143.11,6.19,0.08
10.95,-2.48,2.09,-0.23,130.17,6.3,0.08
11.1,-1.98,4.15,-0.25,154.5,5.03,0.09
11.25,-2.06,4.64,-0.21,156.07,0.7,0.07
11.4,-5.54,2.1,-0.23,110.81,-2.12,0.08
11.55,2.31,1.51,-0.2,236.78,-5.72,0.07
11.7,-4.97,1.46,0.01,106.41,-9.92,-0.0
11.85,-2.05,0.34,-0.01,99.36,-8.02,0.0
12.0,-1.33,0.97,-0.07,126.02,-6.67,0.02
12.15,-4.64,1.26,-0.19,105.15,-6.97,0.07
12.3,-4.62,2.17,0.02,115.18,-8.24,-0.01
12.45,-3.99,3.07,0.18,127.53,-10.9,-0.06
12.6,-3.62,2.32,0.24,122.63,-12.94,-0.08
12.75,-3.95,0.81,0.25,101.55,-11.06,-0.09
12.9,-2.52,-0.09,0.08,87.93,1.21,-0.03
13.05,-2.24,-0.92,0.14,67.63,1.88,-0.05
13.2,-2.74,-2.33,0.24,49.65,-1.86,-0.08
13.35,-2.58,-3.74,0.06,34.59,-7.51,-0.02
13.5,-2.22,-3.73,0.27,30.75,-8.68,-0.1
13.65,-1.9,-3.79,0.27,26.64,-8.72,-0.1
13.8,-2.25,-2.42,0.45,42.98,-10.53,-0.16
13.95,1.35,-3.48,0.28,338.71,-11.62,-0.1
14.1,-2.85,-3.94,0.19,35.83,-9.05,-0.07
14.25,-3.46,-4.6,-0.04,37.0,-7.28,0.02
14.4,-3.69,-4.65,-0.2,38.48,-8.47,0.07
14.55,-4.33,-3.91,-0.24,47.87,-7.87,0.09
14.7,-4.35,-2.75,-0.04,57.76,-4.14,0.01
14.85,-5.47,-0.71,-0.13,82.56,-1.8,0.04
15.0,-7.39,1.11,-0.17,98.52,-2.62,0.06
15.15,-8.93,1.95,-0.2,102.3,-9.36,0.07
15.3,-8.52,2.71,-0.21,107.61,-9.33,0.07
15.45,-8.51,5.64,-0.4,123.56,-8.45,0.14
15.6,-8.54,7.46,-0.55,131.12,-10.3,0.19
15.75,-4.55,8.2,-0.44,150.99,-11.42,0.15
15.9,-9.36,9.6,-0.37,135.7,-7.36,0.13
16.05,-6.97,4.96,-0.35,125.46,-4.38,0.12
16.2,-2.63,2.5,-0.46,133.49,-5.72,0.16
16.35,-2.07,0.39,-0.23,100.66,-2.06,0.08
16.5,-2.35,0.72,-0.08,107.03,-6.37,0.03
16.65,-4.63,0.44,-0.1,95.46,0.54,0.04
16.8,-6.2,0.75,0.12,96.86,3.36,-0.04
16.95,-8.56,-0.08,0.11,89.44,7.03,-0.04
17.1,-9.52,0.23,0.08,91.38,6.25,-0.03
17.25,-13.87,-0.96,0.01,86.04,5.37,-0.0
17.4,-15.3,1.68,0.16,96.27,-1.44,-0.06
17.55,-15.37,0.67,0.23,92.48,-0.54,-0.08
17.7,-14.81,2.03,0.29,97.79,0.41,-0.1
17.85,-7.12,1.85,0.23,104.59,4.19,-0.08
18.0,-7.91,1.72,0.33,102.26,2.94,-0.12
18.15,-17.17,-2.62,0.34,81.32,7.7,-0.12
18.3,-12.28,10.16,0.37,129.61,7.1,-0.13
18.45,-11.99,10.33,0.18,130.74,0.19,-0.06
18.6,-7.64,9.73,0.15,141.86,-1.48,-0.05
18.75,-5.97,8.94,0.16,146.25,-1.66,-0.06
18.9,-2.48,7.52,0.3,161.75,-3.5,-0.11
19.05,-10.65,4.5,0.36,112.91,-3.26,-0.13
19.2,-10.39,1.72,0.31,99.42,-0.48,-0.11
19.35,-10.35,0.71,0.39,93.94,2.72,-0.14
19.5,-10.48,-0.0,0.46,89.97,2.11,-0.16
19.65,-11.14,-0.36,0.36,88.15,-1.42,-0.13
19.8,-9.81,-0.44,0.35,87.42,-1.31,-0.12
19.95,-10.07,-0.45,0.25,87.43,-0.5,-0.09
20.1,-8.2,-1.95,0.3,76.65,2.33,-0.11
20.25,-8.2,-0.8,0.29,84.43,3.99,-0.1
20.4,-0.34,0.03,0.3,94.66,3.3,-0.11
20.55,-9.99,2.08,0.25,101.73,2.11,-0.09
20.7,-10.89,3.0,0.28,105.39,1.73,-0.1
20.85,-10.75,1.43,0.24,97.57,1.78,-0.08
21.0,-10.07,4.84,0.2,115.64,-5.14,-0.07
21.15,-11.22,7.56,0.21,123.97,-6.36,-0.07
21.3,-10.91,4.98,0.34,114.54,-5.63,-0.12
21.45,-10.7,2.9,0.2,105.17,-3.07,-0.07
21.6,-10.02,2.99,0.29,106.6,-3.89,-0.1
21.75,-9.68,7.38,0.09,127.31,-5.35,-0.03
21.9,-7.36,6.08,0.05,129.53,-5.32,-0.02
22.05,-7.09,2.82,-0.05,111.7,-5.23,0.02
22.2,-6.76,-1.44,0.01,77.96,-5.96,-0.0
22.35,-7.86,-0.15,-0.12,88.9,-7.03,0.04
22.5,-7.7,-4.84,-0.2,57.85,-7.76,0.07
22.65,-3.45,-3.59,-0.2,43.92,-6.06,0.07
22.8,-6.68,0.09,-0.07,90.73,-6.02,0.02
22.95,-4.22,-7.04,0.19,30.92,-6.07,-0.07
23.1,-6.13,-5.84,0.21,46.38,-7.14,-0.07
23.25,-7.01,-2.76,0.13,68.49,-7.34,-0.05
23.4,-2.76,1.53,0.09,119.01,-10.27,-0.03
23.55,-2.76,0.0,-0.14,90.0,-10.57,0.05
23.7,-2.76,-0.0,-0.06,90.0,-11.62,0.02
23.85,-10.36,0.0,-0.06,90.0,-11.83,0.02
24.0,-10.36,-4.14,-0.24,68.2,-13.32,0.08
24.15,-10.36,-5.53,-0.24,61.93,-13.37,0.08
24.3,-8.4,-2.64,0.18,72.56,-9.7,-0.06
24.45,-8.4,0.16,0.18,91.07,-9.35,-0.06
24.6,-10.36,-0.44,0.12,87.59,-10.54,-0.04
24.75,-7.6,0.27,0.16,92.07,-12.74,-0.06
24.9,-8.29,4.37,0.45,117.8,-13.29,-0.16
25.05,-4.14,5.6,1.68,143.52,-14.54,-0.59
25.2,-8.29,1.38,1.68,99.46,-14.54,-0.59
25.35,-8.29,-3.45,1.68,67.38,-14.54,-0.59
