Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
8.55,-0.39,2.74,0.19,171.94,30.58,-0.07
8.7,-0.46,2.89,0.22,170.98,26.63,-0.08
8.85,0.1,2.25,0.23,182.64,8.86,-0.08
9.0,0.19,1.58,0.13,186.72,9.28,-0.05
9.15,-0.25,1.64,-0.06,171.49,11.65,0.02
9.3,-1.33,1.66,-0.13,141.24,16.77,0.04
9.45,-1.51,1.6,-0.16,136.74,16.59,0.06
9.6,-2.63,2.33,-0.32,131.45,16.0,0.11
9.75,-2.68,1.79,-0.29,123.66,10.58,0.1
9.9,-2.64,1.66,-0.2,122.2,8.14,0.07
10.05,-0.46,1.77,-0.17,165.36,11.06,0.06
10.2,-0.4,1.56,-0.22,165.55,12.02,0.08
10.35,-0.2,0.58,-0.32,161.3,11.19,0.11
10.5,-0.71,2.72,-0.44,165.28,4.94,0.15
10.65,-0.21,3.37,-0.29,176.42,2.97,0.1
10.8,-2.31,3.49,-0.24,146.46,3.59,0.08
10.95,-1.15,2.18,-0.3,152.13,3.08,0.11
11.1,-2.3,1.66,-0.32,125.78,-0.13,0.11
11.25,-2.72,3.13,-0.2,139.0,-0.06,0.07
11.4,-3.57,4.37,-0.3,140.74,-0.62,0.11
11.55,-4.4,4.44,0.4,135.28,-4.0,-0.14
11.7,-4.21,4.29,1.31,135.6,-5.41,-0.46
11.85,-0.81,3.66,1.69,167.44,-5.4,-0.6
12.0,-0.12,4.11,1.43,178.37,-6.22,-0.5
12.15,-2.41,2.9,1.11,140.31,-6.08,-0.39
12.3,-1.56,1.58,1.06,135.35,-6.12,-0.37
12.45,-1.13,4.56,1.03,166.09,-7.42,-0.36
12.6,0.54,4.49,1.48,186.89,-8.61,-0.52
12.75,1.11,-3.64,0.13,342.99,-6.39,-0.05
12.9,1.84,0.95,0.01,242.71,0.64,-0.0
13.05,1.77,0.32,0.01,259.61,0.3,-0.01
13.2,1.83,0.68,-0.08,249.64,-6.08,0.03
13.35,2.24,0.6,0.1,254.93,-5.79,-0.04
13.5,5.73,-0.07,-0.39,270.69,-2.66,0.14
13.65,5.18,-0.64,-0.24,277.08,-1.85,0.08
13.8,5.26,-2.51,-0.14,295.5,8.75,0.05
13.95,6.07,-2.7,0.64,294.01,-9.11,-0.23
14.1,6.95,-3.57,0.43,297.23,-12.03,-0.15
14.25,6.91,-3.81,0.4,298.86,-9.28,-0.14
14.4,5.02,-4.44,0.28,311.5,-8.26,-0.1
14.55,5.46,0.58,0.19,263.9,-4.23,-0.07
14.7,7.77,-1.2,0.24,278.8,-0.22,-0.08
14.85,7.35,-1.5,0.21,281.5,-0.21,-0.07
15.0,5.52,-0.34,0.44,273.52,-5.06,-0.16
15.15,-2.44,0.75,0.35,107.15,-6.34,-0.13
15.3,3.59,3.64,0.23,224.63,-4.93,-0.08
15.45,3.39,4.24,0.09,218.59,-5.94,-0.03
15.6,3.64,4.84,1.68,216.95,-14.54,-0.59
15.75,3.76,6.93,1.2,208.45,-14.54,-0.42
15.9,3.9,11.92,0.19,198.1,-11.94,-0.07
16.05,4.84,5.51,-0.04,221.27,-4.04,0.01
16.2,7.23,5.03,0.08,235.17,-0.1,-0.03
16.35,-1.39,0.61,0.22,113.56,0.11,-0.08
16.5,-1.46,1.46,0.32,135.15,2.33,-0.11
16.65,7.4,2.06,0.43,254.48,3.4,-0.15
16.8,7.43,0.89,0.64,263.13,0.45,-0.23
16.95,4.29,-0.16,0.66,272.13,-4.15,-0.23
17.1,4.12,-0.33,0.66,274.58,-4.12,-0.23
17.25,4.32,-0.54,0.68,277.08,1.85,-0.24
17.4,3.61,-0.3,0.64,274.78,4.28,-0.23
17.55,-4.69,-0.91,0.47,79.06,2.98,-0.17
17.7,0.53,-0.58,0.46,317.5,7.49,-0.16
17.85,0.26,-0.15,0.26,300.9,4.15,-0.09
18.0,-5.63,1.11,0.29,101.12,3.87,-0.1
18.15,-5.31,0.69,0.28,97.45,0.89,-0.1
18.3,-1.95,5.28,0.31,159.68,0.31,-0.11
18.45,4.37,5.32,0.24,219.36,0.31,-0.08
18.6,4.48,5.53,0.22,219.02,1.81,-0.08
18.75,6.33,5.46,0.15,229.24,-0.76,-0.05
18.9,6.91,3.38,0.1,243.95,-8.93,-0.04
19.05,4.84,3.49,-0.1,234.18,-10.31,0.04
19.2,-0.55,2.05,-0.13,165.04,-4.1,0.05
19.35,-0.41,1.27,-0.1,162.24,-0.65,0.04
19.5,-0.98,0.13,-0.1,97.29,14.09,0.04
19.65,-0.03,0.82,-0.03,178.13,-6.79,0.01
19.8,0.35,-0.36,0.04,315.79,-7.44,-0.01
19.95,0.57,0.52,0.04,227.5,-6.65,-0.01
20.1,3.18,0.88,0.19,254.53,-4.22,-0.07
20.25,2.57,1.13,0.38,246.23,-1.08,-0.13
20.4,10.69,1.38,0.43,262.64,-1.55,-0.15
20.55,-1.85,4.58,0.35,157.97,-6.75,-0.12
20.7,-1.44,4.89,0.34,163.65,-7.16,-0.12
20.85,-2.67,-0.11,0.3,87.73,-1.5,-0.11
21.0,-1.23,4.14,0.27,163.51,-0.78,-0.1
21.15,8.29,-1.92,0.29,283.03,-4.66,-0.1
21.3,7.31,8.3,0.28,221.39,-8.05,-0.1
21.45,4.14,0.01,0.52,269.92,-7.39,-0.18
21.6,6.91,2.12,0.59,252.96,-2.22,-0.21
21.75,6.37,-2.4,0.57,290.67,2.03,-0.2
21.9,6.74,3.94,0.57,239.73,1.57,-0.2
22.05,-0.54,2.61,0.39,168.32,-8.21,-0.14
22.2,-1.8,1.67,0.42,132.83,-11.15,-0.15
22.35,-1.25,1.8,0.24,145.19,-13.63,-0.08
22.5,-2.69,-2.74,1.68,44.51,-14.54,-0.59
22.65,-1.35,-2.88,-0.29,25.06,-12.03,0.1
22.8,2.07,-2.46,-0.37,319.88,-10.22,0.13
22.95,-1.38,1.3,-0.53,133.21,-12.29,0.19
23.1,-1.38,-2.07,0.96,33.69,-14.54,-0.34
23.25,2.72,-1.38,0.96,296.9,-14.54,-0.34
23.4,3.2,-4.97,-0.28,327.25,-12.88,0.1
23.55,2.66,4.05,-0.28,213.34,-12.95,0.1
23.7,3.04,3.92,-0.24,217.83,-13.6,0.08
23.85,2.76,-3.45,-0.51,321.34,-13.09,0.18
24.0,1.48,1.38,0.28,227.02,-12.13,-0.1
24.15,-7.6,-3.65,-0.28,64.35,-11.59,0.1
24.3,0.41,1.86,-0.11,192.51,-10.44,0.04
24.45,-7.6,1.68,0.72,102.46,-14.54,-0.25
24.6,0.73,0.6,0.19,230.35,-12.0,-0.07
24.75,-0.78,0.03,0.01,92.37,-9.68,-0.0
24.9,3.15,0.17,0.08,266.94,-9.02,-0.03
25.05,2.29,0.04,0.24,268.97,-10.21,-0.08
25.2,1.49,0.0,1.8,270.0,-13.78,-0.63
25.35,2.55,0.0,1.68,270.0,-14.54,-0.59
