Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
12.75,0.45,0.75,0.21,210.92,-4.98,-0.07
12.9,-0.26,0.13,0.13,115.99,3.21,-0.05
13.05,-0.11,-0.06,0.11,61.32,3.73,-0.04
13.2,-4.0,0.27,0.16,93.86,-0.54,-0.06
13.35,-4.57,4.15,0.16,132.25,-3.13,-0.06
13.5,-4.78,4.15,0.0,130.96,-4.39,-0.0
13.65,-4.75,-4.28,-0.13,47.99,-6.29,0.04
13.8,-3.61,-4.37,-0.29,39.58,-8.06,0.1
13.95,-2.85,-4.22,-0.2,33.98,-9.14,0.07
14.1,-2.91,-7.84,-0.29,20.39,-11.55,0.1
14.25,-3.31,-3.45,-0.33,43.76,-9.4,0.12
14.4,-3.43,-7.95,-0.18,23.32,-4.91,0.07
14.55,0.69,-4.04,-0.18,350.3,-3.12,0.06
14.7,-3.67,-1.85,-0.07,63.19,-2.41,0.02
14.85,-4.89,-1.63,0.02,71.57,-1.38,-0.01
15.0,-5.77,-0.7,-0.03,83.09,-2.24,0.01
15.15,-6.85,0.74,-0.32,96.18,-8.87,0.11
15.3,-7.41,2.38,-0.35,107.82,-8.54,0.12
15.45,-7.52,2.7,-0.32,109.78,0.48,0.11
15.6,-5.12,3.42,-0.31,123.68,0.33,0.11
15.75,-6.86,4.57,-0.29,123.7,-9.55,0.1
15.9,-5.63,9.11,-0.25,148.29,-10.86,0.09
16.05,-6.22,1.28,-0.22,101.59,-7.54,0.08
16.2,0.0,-0.53,-0.15,360.0,-0.35,0.05
16.35,-0.86,-0.48,-0.16,60.8,1.95,0.06
16.5,-3.98,-0.22,-0.18,86.89,2.06,0.06
16.65,-1.82,-0.46,-0.18,75.92,4.68,0.07
16.8,-3.74,-0.46,-0.19,82.92,5.31,0.07
16.95,-4.48,-1.43,-0.05,72.26,4.6,0.02
17.1,-8.78,-1.8,0.15,78.39,6.63,-0.05
17.25,-9.17,-1.93,0.23,78.12,6.32,-0.08
17.4,-10.86,-1.58,0.02,81.71,2.84,-0.01
17.55,-13.05,-0.37,0.07,88.4,1.88,-0.02
17.7,-13.45,0.24,0.11,91.03,6.75,-0.04
17.85,-14.84,0.49,0.21,91.87,7.74,-0.07
18.0,-15.26,0.64,0.25,92.39,7.69,-0.09
18.15,-16.11,3.72,0.34,103.02,11.28,-0.12
18.3,-10.34,9.34,0.39,132.11,11.91,-0.14
18.45,-11.14,9.46,0.47,130.35,8.97,-0.17
18.6,-11.61,10.08,0.5,130.97,5.4,-0.18
18.75,-5.65,4.31,0.39,127.35,-2.38,-0.14
18.9,-4.15,6.69,0.21,148.18,-6.53,-0.07
19.05,-3.7,5.23,0.1,144.73,-7.03,-0.04
19.2,-2.54,0.72,0.08,105.88,-4.32,-0.03
19.35,-2.39,-0.22,-0.05,84.68,-2.49,0.02
19.5,-1.97,-0.03,-0.14,89.08,-4.11,0.05
19.65,-5.33,-0.06,-0.1,89.32,-5.38,0.04
19.8,-3.54,-0.16,0.09,87.4,-6.29,-0.03
19.95,0.21,-0.08,0.05,291.05,-4.09,-0.02
20.1,0.25,-1.32,0.05,349.21,-4.25,-0.02
20.25,-4.24,-1.36,0.07,72.16,-0.91,-0.02
20.4,0.73,-2.28,0.1,342.23,-2.04,-0.03
20.55,-3.14,-0.88,0.17,74.4,-2.56,-0.06
20.7,-3.68,0.12,0.29,91.84,-5.74,-0.1
20.85,-2.96,2.0,0.3,124.07,-6.04,-0.11
21.0,-6.13,1.53,0.34,104.01,-6.29,-0.12
21.15,-6.09,6.75,0.3,137.95,-7.42,-0.11
21.3,-6.03,6.91,0.34,138.88,-10.36,-0.12
21.45,-3.12,2.19,0.33,125.0,-6.35,-0.12
21.6,-1.07,3.44,0.23,162.69,13.61,-0.08
21.75,-0.39,4.1,0.22,174.63,0.91,-0.08
21.9,-3.03,4.28,0.27,144.69,-7.14,-0.1
22.05,-3.24,3.36,0.18,136.09,-8.78,-0.06
22.2,-2.27,7.51,0.13,163.17,-11.92,-0.05
22.35,-1.92,4.06,-0.18,154.74,-11.66,0.06
22.5,-2.22,2.96,-0.19,143.1,-10.97,0.07
22.65,-7.6,1.81,-0.2,103.39,-7.84,0.07
22.8,-9.81,2.07,-0.2,101.93,-6.31,0.07
22.95,-9.81,2.07,-0.24,101.93,-5.56,0.09
23.1,-7.67,2.07,-0.27,105.12,-6.72,0.1
23.25,-2.51,-0.76,-0.27,73.15,-10.39,0.1
23.4,0.51,-0.0,-0.24,270.0,-12.95,0.08
23.55,-1.61,5.62,-0.18,163.97,-11.82,0.07
23.7,0.69,5.66,0.1,186.96,-10.8,-0.04
23.85,-0.69,5.66,0.24,173.04,-13.29,-0.08
24.0,-0.4,1.38,1.68,163.89,-14.54,-0.59
24.15,-0.69,4.24,1.44,170.75,-14.54,-0.51
24.3,-0.69,0.73,1.68,136.39,-14.54,-0.59
24.45,-4.84,0.13,-0.0,91.48,-13.55,0.0
24.6,0.69,-0.08,-0.53,276.48,-12.39,0.19
24.75,-0.4,0.11,0.08,105.16,-7.36,-0.03
24.9,-4.84,-0.68,0.16,82.02,-7.91,-0.06
25.05,-4.58,4.14,-0.04,132.12,-12.67,0.01
25.2,-4.84,0.0,1.44,90.0,-14.54,-0.51
25.35,-4.84,0.0,1.44,90.0,-14.54,-0.51
