Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
7.05,-1.03,-0.09,-0.03,84.9,26.02,0.01
7.2,-1.24,0.27,0.16,102.23,26.15,-0.06
7.35,-1.06,0.75,0.29,125.35,30.49,-0.1
7.5,-1.61,1.33,0.25,129.41,35.96,-0.09
7.65,-1.93,2.02,0.18,136.32,35.92,-0.06
7.8,-2.03,2.6,0.22,142.03,32.54,-0.08
7.95,-1.88,2.94,0.09,147.41,32.31,-0.03
8.1,-0.74,3.52,0.04,168.21,30.09,-0.01
8.25,-0.58,4.6,-0.08,172.86,25.65,0.03
8.4,-0.55,5.22,0.28,173.99,13.61,-0.1
8.55,-0.51,4.73,0.28,173.86,11.36,-0.1
8.7,-0.36,3.77,0.22,174.54,9.58,-0.08
8.85,-0.18,2.99,0.16,176.48,5.65,-0.06
9.0,-0.3,2.2,0.21,172.29,8.84,-0.07
9.15,-0.62,1.58,0.12,158.54,11.08,-0.04
9.3,-1.83,1.41,0.1,127.6,13.11,-0.04
9.45,-2.62,1.62,0.02,121.78,11.75,-0.01
9.6,-3.1,1.72,-0.03,119.09,8.3,0.01
9.75,-2.51,1.95,0.0,127.88,2.22,-0.0
9.9,-1.93,1.46,-0.05,127.13,2.6,0.02
10.05,0.04,0.76,0.16,182.64,21.42,-0.06
10.2,-0.23,1.55,0.08,171.62,22.83,-0.03
10.35,-0.96,0.89,-0.05,132.62,7.72,0.02
10.5,-0.88,3.26,-0.13,164.87,6.28,0.05
10.65,-2.85,1.24,-0.17,113.4,7.94,0.06
10.8,-2.15,1.42,-0.16,123.53,7.76,0.06
10.95,-1.34,-0.57,-0.19,66.82,7.0,0.07
11.1,-1.63,-0.78,-0.27,64.29,-1.2,0.09
11.25,-1.61,3.42,-0.04,154.81,-5.25,0.01
11.4,-2.37,3.56,-0.52,146.4,-4.4,0.18
11.55,-2.32,3.49,0.59,146.41,-5.45,-0.21
11.7,0.83,4.61,2.25,190.21,-6.81,-0.8
11.85,0.48,-0.15,0.91,287.52,-6.19,-0.32
12.0,-1.81,1.69,-0.05,132.98,-5.71,0.02
12.15,-2.03,3.36,-0.19,148.85,-3.7,0.07
12.3,-1.83,3.69,-0.19,153.6,-4.43,0.07
12.45,-2.31,2.83,-0.15,140.8,-6.66,0.05
12.6,0.3,2.91,-0.22,185.89,-8.48,0.08
12.75,-1.32,1.96,0.42,145.92,-6.46,-0.15
12.9,-0.26,-1.14,0.03,12.93,2.31,-0.01
13.05,-1.02,-0.68,-0.03,56.05,2.26,0.01
13.2,-1.74,0.99,-0.2,119.74,-2.84,0.07
13.35,-1.71,0.47,-0.39,105.52,-4.39,0.14
13.5,-1.54,-0.21,-0.35,82.08,-5.14,0.12
13.65,-2.39,-2.47,-0.2,43.95,-7.2,0.07
13.8,-2.08,-2.79,-0.13,36.65,-5.97,0.05
13.95,-2.01,-3.43,-0.34,30.29,-8.8,0.12
14.1,-1.69,-4.07,-0.3,22.62,-10.3,0.11
14.25,-1.83,-4.56,-0.25,21.87,-11.03,0.09
14.4,-2.76,-4.66,-0.24,30.58,-10.48,0.08
14.55,-2.58,-4.92,-0.17,27.69,-7.84,0.06
14.7,-0.13,-5.74,-0.15,1.34,-3.67,0.05
14.85,-1.14,-2.81,-0.21,22.08,0.56,0.07
15.0,-2.86,-3.14,-0.24,42.27,0.7,0.09
15.15,-3.97,-1.38,-0.29,70.82,-5.61,0.1
15.3,-4.0,-0.31,-0.23,85.54,-5.77,0.08
15.45,-8.71,1.46,-0.3,99.54,0.6,0.11
15.6,-8.79,1.63,-0.32,100.53,0.77,0.11
15.75,-4.56,1.93,-0.45,112.89,-5.09,0.16
15.9,-4.72,2.42,-0.53,117.16,-8.42,0.19
16.05,-3.87,4.31,-0.37,138.04,-6.69,0.13
16.2,-0.77,5.32,-0.31,171.79,-3.41,0.11
16.35,0.44,7.07,-0.2,183.53,0.25,0.07
16.5,0.34,7.91,-0.19,182.49,0.45,0.07
16.65,-0.99,1.34,-0.18,143.43,2.95,0.06
16.8,-1.32,0.58,-0.15,113.64,1.08,0.05
16.95,-4.33,-0.74,-0.25,80.32,4.64,0.09
17.1,-6.92,-1.79,-0.24,75.52,1.25,0.09
17.25,-5.76,-2.4,-0.33,67.4,8.52,0.12
17.4,-7.46,-2.34,-0.36,72.58,9.94,0.13
17.55,-7.33,-0.7,-0.33,84.53,11.91,0.11
17.7,-5.74,-0.59,-0.32,84.09,10.0,0.11
17.85,-7.18,-0.14,-0.29,88.84,7.79,0.1
18.0,-7.84,-0.15,-0.22,88.9,5.69,0.08
18.15,-8.04,0.93,-0.19,96.61,4.23,0.07
18.3,-15.28,4.84,-0.21,107.56,1.43,0.07
18.45,-15.3,8.21,-0.07,118.22,-2.06,0.02
18.6,-10.94,8.74,0.11,128.63,-5.51,-0.04
18.75,-8.55,8.2,0.17,133.8,-5.73,-0.06
18.9,-6.65,6.96,0.17,136.31,-7.07,-0.06
19.05,-6.75,4.82,0.28,125.52,-4.14,-0.1
19.2,-4.03,1.37,0.3,108.78,-0.61,-0.11
19.35,-11.05,-0.61,0.32,86.85,1.31,-0.11
19.5,-2.62,0.82,0.32,107.41,1.1,-0.11
19.65,-2.73,0.5,0.27,100.43,1.75,-0.09
19.8,-2.59,-0.14,0.22,87.0,-0.35,-0.08
19.95,-3.06,-0.38,0.2,82.96,-3.48,-0.07
20.1,-4.04,1.42,0.36,109.33,-4.48,-0.13
20.25,-4.22,4.18,0.56,134.7,0.8,-0.2
20.4,-4.5,1.86,0.56,112.42,0.79,-0.2
20.55,-4.21,3.57,0.58,130.26,-5.75,-0.2
20.7,-4.44,3.67,0.41,129.54,-8.8,-0.14
20.85,-4.96,3.52,0.29,125.35,-8.75,-0.1
21.0,-13.7,3.71,0.18,105.14,-7.28,-0.06
21.15,-4.72,3.45,-0.08,126.17,-6.76,0.03
21.3,-2.07,7.71,-0.17,164.96,-8.42,0.06
21.45,-8.98,2.47,-0.3,105.38,-6.79,0.11
21.6,-9.57,2.38,-0.72,103.96,-4.29,0.26
21.75,-3.37,2.22,-0.78,123.36,-4.54,0.28
21.9,-2.76,-2.12,-0.73,52.48,-3.84,0.26
22.05,-4.73,2.79,-0.52,120.54,-12.52,0.19
22.2,-4.24,-1.32,-0.3,72.65,-11.44,0.11
22.35,-4.71,5.16,-0.3,137.62,-11.48,0.11
22.5,-4.84,-1.7,-0.48,70.61,-10.15,0.17
22.65,-7.6,-3.03,-0.27,68.23,-7.93,0.1
22.8,-8.98,5.71,-0.01,122.46,-6.53,0.0
22.95,-9.11,5.7,0.06,122.01,-5.58,-0.02
23.1,-8.12,6.17,0.05,127.24,-9.0,-0.02
23.25,-6.54,1.78,0.24,105.19,-13.37,-0.08
23.4,-5.18,0.4,-0.76,94.43,-12.72,0.27
23.55,-3.13,-0.04,1.68,89.29,-14.54,-0.59
23.7,-7.6,0.59,-0.27,94.46,-13.46,0.09
23.85,-7.6,2.07,1.68,105.26,-14.54,-0.59
24.0,-7.6,2.18,1.68,106.03,-14.54,-0.59
24.15,-4.28,6.36,1.68,146.08,-14.54,-0.59
24.3,-6.21,6.56,-0.24,136.54,-13.86,0.08
24.45,-5.77,6.56,1.78,138.7,-13.87,-0.63
24.6,-3.26,-1.17,-0.24,70.26,-13.52,0.08
24.75,-3.57,2.39,-0.24,123.82,-13.24,0.08
24.9,-3.57,-0.38,-0.24,83.92,-13.21,0.08
25.05,-7.6,3.75,-0.48,116.26,-13.49,0.17
25.2,-7.6,2.76,0.96,109.98,-14.54,-0.34
25.35,-7.6,-6.3,0.96,50.34,-14.54,-0.34
