Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
1.5,-2.07,4.14,1.68,153.43,-14.54,-0.59
1.65,1.35,-1.66,0.24,320.97,-5.54,-0.08
1.8,0.38,0.7,0.11,208.45,12.93,-0.04
1.95,0.34,0.54,0.06,212.08,16.21,-0.02
2.1,-0.36,0.56,0.07,147.1,16.49,-0.02
2.25,-0.02,0.2,0.07,173.37,13.83,-0.02
2.4,-0.23,0.14,0.14,121.38,15.39,-0.05
2.55,-0.54,0.06,0.41,96.75,20.27,-0.15
2.7,-0.25,-0.63,0.47,21.38,25.33,-0.16
2.85,-0.23,-0.64,0.51,19.49,29.76,-0.18
3.0,-0.33,0.11,0.56,107.92,33.96,-0.2
3.15,-0.81,1.05,0.58,142.26,34.58,-0.21
3.3,-1.36,0.89,0.52,123.14,32.79,-0.18
3.45,-1.27,1.02,0.45,128.86,32.17,-0.16
3.6,-2.03,0.82,0.39,112.07,29.87,-0.14
3.75,-2.25,1.23,0.38,118.73,29.95,-0.13
3.9,-1.23,1.24,0.31,135.2,31.92,-0.11
4.05,-0.46,1.74,0.29,165.34,38.22,-0.1
4.2,-0.16,2.53,0.28,176.43,46.41,-0.1
4.35,0.05,2.75,0.28,181.03,48.57,-0.1
4.5,0.82,3.3,0.22,193.96,43.1,-0.08
4.65,1.02,3.42,0.21,196.58,41.06,-0.07
4.8,0.86,3.99,0.21,192.17,37.37,-0.07
4.95,0.2,4.29,0.21,182.68,32.51,-0.07
5.1,-0.24,4.46,0.16,176.97,32.46,-0.06
5.25,-0.4,4.57,0.05,174.98,38.76,-0.02
5.4,-0.47,4.32,-0.01,173.81,39.79,0.0
5.55,-1.09,3.65,-0.04,163.35,39.89,0.01
5.7,-1.24,2.99,-0.19,157.52,41.4,0.07
5.85,-1.42,2.37,-0.3,148.99,43.34,0.1
6.0,-1.6,1.84,-0.37,138.93,43.48,0.13
6.15,-1.99,1.69,-0.5,130.36,41.4,0.18
6.3,-2.72,1.12,-0.63,112.47,37.45,0.22
6.45,-2.62,0.26,-0.51,95.76,35.94,0.18
6.6,-2.31,-0.9,-0.45,68.66,34.22,0.16
6.75,-2.47,-0.97,-0.49,68.65,34.98,0.17
6.9,-2.49,-0.45,-0.48,79.73,34.96,0.17
7.05,-3.09,0.43,-0.39,97.83,38.03,0.14
7.2,-3.37,0.99,-0.33,106.42,42.82,0.12
7.35,-4.19,1.72,-0.31,112.35,42.35,0.11
7.5,-4.55,2.0,-0.05,113.69,28.04,0.02
7.65,-4.57,2.52,0.07,118.86,27.57,-0.02
7.8,-4.23,2.62,0.19,121.75,26.73,-0.07
7.95,-3.95,3.16,0.21,128.68,25.8,-0.07
8.1,-3.62,3.02,0.25,129.86,21.31,-0.09
8.25,-3.66,3.02,0.19,129.53,16.22,-0.07
8.4,-3.66,3.71,0.21,135.37,16.1,-0.07
8.55,-3.72,4.18,0.27,138.3,19.96,-0.1
8.7,-3.6,4.29,0.26,140.04,20.29,-0.09
8.85,-4.04,3.8,0.25,133.29,15.6,-0.09
9.0,-4.31,3.65,0.23,130.25,12.06,-0.08
9.15,-3.81,2.1,0.16,118.82,10.05,-0.06
9.3,-3.77,1.68,0.2,114.07,10.68,-0.07
9.45,-3.9,1.82,0.25,115.05,16.62,-0.09
9.6,-5.63,2.7,0.25,115.6,17.34,-0.09
9.75,-5.78,2.34,0.32,111.99,-0.57,-0.11
9.9,-5.71,1.34,0.27,103.21,12.25,-0.09
10.05,-4.42,0.97,0.23,102.36,16.87,-0.08
10.2,-2.82,1.95,0.24,124.66,18.44,-0.09
10.35,-1.66,1.86,0.11,138.2,4.4,-0.04
10.5,-1.59,1.77,0.15,138.05,3.41,-0.05
10.65,-3.08,0.58,0.13,100.65,2.24,-0.05
10.8,-4.22,1.34,0.23,107.59,1.45,-0.08
10.95,-4.12,1.42,0.25,108.98,1.67,-0.09
11.1,-1.47,2.33,0.31,147.72,-1.55,-0.11
11.25,-6.07,2.45,0.31,111.98,-5.71,-0.11
11.4,-4.21,2.85,0.3,124.11,-7.39,-0.11
11.55,-3.0,2.84,0.19,133.41,-6.38,-0.07
11.7,-2.5,-1.66,0.26,56.42,-3.3,-0.09
11.85,-0.13,-1.24,0.25,5.92,-3.0,-0.09
12.0,-0.47,-1.25,0.2,20.62,-3.36,-0.07
12.15,-4.95,0.06,0.37,90.67,-7.17,-0.13
12.3,-5.5,-0.75,0.48,82.22,-6.74,-0.17
12.45,-0.9,-0.4,0.47,65.98,-9.47,-0.17
12.6,-4.55,-1.64,0.38,70.16,-7.51,-0.13
12.75,-4.67,-0.36,0.07,85.63,-6.53,-0.03
12.9,-3.97,0.84,-0.11,101.92,-0.83,0.04
13.05,-4.55,0.53,0.02,96.58,0.48,-0.01
13.2,-4.33,-4.32,0.08,45.06,-3.6,-0.03
13.35,-0.08,-4.78,-0.24,0.9,-13.13,0.08
13.5,-2.23,-4.84,0.24,24.7,-13.8,-0.08
13.65,-3.78,-5.05,0.24,36.77,-13.55,-0.08
13.8,-3.65,-4.61,0.24,38.42,-13.49,-0.08
13.95,-3.65,-4.88,0.24,36.76,-13.41,-0.08
14.1,-4.03,-1.59,0.3,68.54,-10.45,-0.11
14.25,-8.41,-2.07,0.25,76.15,-9.52,-0.09
