Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
15.45,-6.35,8.29,1.92,142.56,-14.54,-0.68
15.6,-2.07,2.76,1.92,143.13,-14.54,-0.68
15.75,-0.57,8.94,1.44,176.37,-14.54,-0.51
15.9,-0.57,4.52,0.18,172.85,-11.22,-0.06
16.05,-0.32,1.87,0.12,170.17,-6.72,-0.04
16.2,-0.62,0.18,0.03,105.79,-3.51,-0.01
16.35,-0.07,0.88,0.2,175.21,4.31,-0.07
16.5,-0.29,0.93,0.2,162.81,8.59,-0.07
16.65,-1.27,0.43,0.21,108.88,8.42,-0.07
16.8,-4.17,-0.32,0.18,85.55,6.13,-0.06
16.95,-8.85,-0.96,0.31,83.8,5.27,-0.11
17.1,-11.3,-1.19,0.34,84.01,11.91,-0.12
17.25,-13.1,0.0,0.34,90.01,11.5,-0.12
17.4,-13.77,0.84,0.27,93.5,-1.03,-0.09
17.55,-13.37,1.99,0.21,98.47,-1.19,-0.07
17.7,0.21,0.53,0.25,201.36,1.88,-0.09
17.85,0.35,0.73,0.32,205.74,7.32,-0.11
18.0,-0.3,2.47,0.33,172.99,8.99,-0.12
18.15,-0.45,2.65,0.3,170.41,9.96,-0.11
18.3,-0.27,5.04,0.29,176.92,7.61,-0.1
18.45,-0.06,8.99,0.16,179.65,5.2,-0.06
18.6,1.52,4.16,-0.04,200.03,-0.39,0.01
18.75,-1.94,5.66,-0.16,161.09,-1.36,0.06
18.9,0.27,5.15,-0.17,183.05,-1.58,0.06
19.05,0.17,1.98,-0.2,184.9,-0.92,0.07
19.2,-0.27,1.33,-0.19,168.43,0.76,0.07
19.35,-0.39,0.48,-0.28,141.48,4.83,0.1
19.5,-0.45,0.19,-0.28,112.92,5.17,0.1
19.65,0.46,0.11,-0.26,256.34,2.29,0.09
19.8,0.38,-0.0,-0.17,270.45,-0.21,0.06
19.95,0.48,-0.41,-0.19,310.57,2.78,0.07
20.1,0.46,-2.67,-0.2,350.18,4.01,0.07
20.25,0.31,-3.19,-0.22,354.53,3.74,0.08
20.4,-1.07,-4.0,-0.26,14.92,1.05,0.09
20.55,-2.77,0.29,-0.34,96.01,-1.03,0.12
20.7,-2.39,1.18,-0.39,116.27,-0.61,0.14
20.85,-2.59,1.52,-0.38,120.48,-3.7,0.13
21.0,-2.69,-1.38,-0.29,62.79,-8.97,0.1
21.15,2.07,4.29,-0.48,205.76,-13.42,0.17
21.3,-2.07,-0.0,-0.28,90.0,-12.62,0.1
21.45,-2.07,-4.14,-0.24,26.57,-12.99,0.08
21.6,-4.84,-4.05,0.21,50.04,-7.12,-0.07
21.75,-2.07,-0.0,0.11,90.0,-6.4,-0.04
21.9,-2.07,0.0,0.13,90.0,-9.11,-0.05
22.05,2.36,1.38,-0.05,239.66,-11.85,0.02
22.2,2.07,3.55,-0.0,210.28,-13.15,0.0
22.35,0.4,0.0,-0.15,270.0,-6.47,0.05
22.5,1.23,-1.39,-0.12,318.47,-3.18,0.04
22.65,1.11,-1.29,0.05,319.32,-3.41,-0.02
22.8,1.38,2.07,0.68,213.69,-6.69,-0.24
22.95,1.38,-1.38,0.77,315.0,-6.38,-0.27
23.1,0.0,1.38,0.73,180.0,-7.44,-0.26
23.25,-0.09,0.65,0.36,172.39,-10.94,-0.13
23.4,-0.86,0.7,-0.14,129.11,-7.66,0.05
23.55,-1.95,-0.51,-0.12,75.37,-7.99,0.04
23.7,4.14,0.13,-0.24,268.25,-9.49,0.09
23.85,4.14,-0.0,0.24,270.0,-13.54,-0.08
24.0,-2.76,-1.38,0.44,63.43,-12.91,-0.16
24.15,-2.76,0.7,1.68,104.26,-14.54,-0.59
24.3,-1.38,3.62,1.68,159.11,-14.54,-0.59
24.45,-1.97,3.62,-0.24,151.47,-12.76,0.08
24.6,-0.69,3.85,-0.24,169.83,-9.89,0.08
24.75,1.89,-0.08,-0.24,272.27,-12.81,0.08
24.9,1.12,0.1,-1.68,264.66,-13.72,0.59
25.05,-3.63,3.6,1.2,134.7,-14.54,-0.42
25.2,-4.84,-0.69,0.24,81.87,-13.89,-0.08
25.35,0.69,-0.69,0.24,315.0,-12.65,-0.08
