Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
8.25,-2.43,2.21,0.26,132.27,20.68,-0.09
8.4,-1.85,2.61,0.24,144.68,33.11,-0.09
8.55,-1.78,2.53,0.25,144.99,17.43,-0.09
8.7,-1.78,2.54,0.23,145.05,17.96,-0.08
8.85,-1.81,2.24,0.18,141.16,12.33,-0.06
9.0,-2.12,2.13,0.05,135.16,8.69,-0.02
9.15,-2.08,1.43,-0.03,124.57,7.05,0.01
9.3,-1.95,1.21,0.01,121.88,9.55,-0.0
9.45,-2.47,0.95,0.03,110.97,8.23,-0.01
9.6,-3.09,1.93,0.11,121.98,1.88,-0.04
9.75,-3.73,2.22,0.04,120.75,0.83,-0.01
9.9,-3.31,2.51,0.04,127.24,1.78,-0.01
10.05,-2.76,1.91,-0.13,124.73,1.57,0.05
10.2,-2.65,2.38,0.05,131.94,1.19,-0.02
10.35,-1.7,1.05,0.01,121.6,0.55,-0.0
10.5,-0.73,1.04,0.04,144.96,-0.21,-0.01
10.65,-1.36,-1.16,-0.15,49.55,-0.12,0.05
10.8,-2.53,0.12,-0.19,92.79,-2.23,0.07
10.95,-3.39,0.68,0.35,101.39,-7.58,-0.12
11.1,-2.64,2.33,0.17,131.36,-8.39,-0.06
11.25,-2.8,1.68,0.09,120.97,2.62,-0.03
11.4,-2.65,2.25,0.25,130.39,-2.29,-0.09
11.55,-3.0,2.32,0.29,127.79,-2.51,-0.1
11.7,-1.4,2.8,-0.07,153.5,-11.09,0.02
11.85,-1.42,2.25,-0.12,147.72,-10.55,0.04
12.0,-1.47,1.73,-0.03,139.79,-10.5,0.01
12.15,-4.03,1.99,0.21,116.25,-9.26,-0.07
12.3,-4.14,1.97,0.24,115.41,-11.01,-0.08
12.45,-3.6,1.74,0.2,115.73,-11.57,-0.07
12.6,-3.65,0.27,1.68,94.29,-14.54,-0.59
12.75,-3.25,0.44,-0.08,97.7,-7.98,0.03
12.9,-1.38,-0.39,0.01,74.39,-2.22,-0.0
13.05,-1.27,-0.05,0.1,87.7,-2.65,-0.04
13.2,-2.27,-5.86,0.1,21.21,3.38,-0.03
13.35,-3.27,-4.3,-0.21,37.27,-0.7,0.07
13.5,-7.37,-8.45,-0.52,41.09,-12.77,0.18
13.65,-7.23,-4.17,1.2,60.06,-14.54,-0.42
13.8,-6.85,-8.29,1.34,39.56,-13.84,-0.47
13.95,-2.59,-7.72,0.24,18.58,-13.75,-0.08
14.1,-7.04,-3.57,-0.38,63.08,-9.42,0.13
14.25,-2.57,-9.35,-0.35,15.35,-7.77,0.12
14.4,-6.68,-7.99,-0.2,39.91,-6.63,0.07
14.55,-2.54,-3.81,-0.07,33.72,-7.45,0.03
14.7,-1.97,-2.11,-0.09,43.11,-4.89,0.03
14.85,-2.67,-0.61,-0.12,77.16,-8.43,0.04
15.0,-3.76,0.59,0.21,98.91,-13.21,-0.07
15.15,-5.42,2.44,1.44,114.27,-14.54,-0.51
15.3,-8.36,-1.5,1.44,79.84,-14.54,-0.51
15.45,-8.29,-1.38,1.44,80.54,-14.54,-0.51
15.6,-10.91,8.41,1.44,127.62,-14.54,-0.51
15.75,-11.05,8.4,1.54,127.23,-13.88,-0.54
15.9,-6.91,-1.38,-0.24,78.69,-13.75,0.08
16.05,-0.46,-1.81,-0.24,14.33,-13.47,0.08
16.2,-0.12,4.79,-0.12,178.51,-9.2,0.04
16.35,0.83,5.75,-0.16,188.25,-3.75,0.06
16.5,0.65,5.39,-0.19,186.89,5.2,0.07
16.65,-0.26,3.22,-0.21,175.41,5.35,0.07
16.8,-3.26,-2.16,-0.3,56.43,1.98,0.11
16.95,-3.01,-2.6,-0.38,49.19,3.32,0.13
17.1,-8.55,-1.98,-0.4,76.99,13.94,0.14
17.25,-0.19,-0.3,-0.39,32.03,14.19,0.14
17.4,3.57,3.32,-0.29,227.09,-6.04,0.1
17.55,1.73,3.78,-0.26,204.56,-6.72,0.09
17.7,0.52,4.06,-0.08,187.35,4.75,0.03
17.85,0.31,3.38,-0.1,185.21,8.12,0.03
18.0,0.33,3.66,-0.13,185.18,8.59,0.05
18.15,1.17,3.93,-0.1,196.55,6.06,0.04
18.3,-2.61,6.79,0.08,158.96,1.88,-0.03
18.45,-2.98,7.42,0.12,158.14,3.29,-0.04
18.6,-2.08,3.14,0.14,146.48,-1.99,-0.05
18.75,2.07,4.65,0.21,204.0,-4.21,-0.08
18.9,-2.19,3.48,0.34,147.75,-9.87,-0.12
19.05,2.26,1.66,0.24,233.67,-13.58,-0.08
19.2,1.06,-0.7,0.1,303.32,-8.93,-0.04
19.35,0.32,-1.62,0.1,348.74,-0.07,-0.04
19.5,0.58,-0.2,0.12,289.53,0.49,-0.04
19.65,-1.71,0.1,0.2,93.45,-1.03,-0.07
19.8,2.18,0.17,0.2,265.67,-1.56,-0.07
19.95,0.43,0.23,0.18,242.23,-1.57,-0.06
20.1,3.23,4.18,0.15,217.69,-3.88,-0.05
20.25,3.38,4.01,0.21,220.16,-3.06,-0.07
20.4,1.87,3.69,0.31,206.84,-7.86,-0.11
20.55,-0.42,6.12,0.38,176.04,-8.85,-0.13
20.7,3.45,7.31,0.24,205.3,-10.1,-0.08
20.85,4.14,2.16,0.12,242.46,-7.97,-0.04
21.0,-4.7,2.21,0.29,115.17,-5.46,-0.1
21.15,1.94,1.85,0.32,226.27,-6.02,-0.11
21.3,6.22,1.92,0.5,252.85,-7.54,-0.18
21.45,2.07,7.02,0.51,196.44,-7.36,-0.18
21.6,2.07,6.1,0.73,198.75,-2.51,-0.26
21.75,2.07,4.13,0.76,206.66,-2.73,-0.27
21.9,-1.38,0.9,0.84,123.1,-10.18,-0.3
22.05,4.84,-0.03,2.16,270.33,-14.54,-0.76
22.2,8.32,-3.38,-0.24,292.11,-13.86,0.08
22.35,5.95,-2.96,-0.24,296.49,-13.81,0.08
22.5,3.33,-3.02,0.19,312.18,-12.07,-0.07
22.65,0.0,-6.46,-0.4,360.0,-8.0,0.14
22.8,-2.88,-4.98,-0.29,30.01,-6.48,0.1
22.95,-3.45,-5.53,-0.35,32.01,-7.59,0.12
23.1,-0.69,-2.88,-0.29,13.48,-6.6,0.1
23.25,-0.62,2.07,-0.19,163.3,-9.54,0.07
23.4,3.53,-3.55,-0.24,315.17,-13.33,0.08
23.55,3.74,-3.55,1.2,313.53,-14.54,-0.42
23.7,3.52,-4.84,1.2,323.98,-14.54,-0.42
23.85,-0.0,-3.45,1.4,0.0,-13.35,-0.5
24.0,1.38,-3.45,-0.28,338.2,-12.78,0.1
24.15,-0.0,-2.76,-0.72,0.0,-12.64,0.25
24.3,-3.45,4.71,-0.38,143.73,-10.42,0.14
24.45,0.0,1.25,-0.48,180.0,-13.28,0.17
24.6,0.0,4.01,-0.45,180.0,-9.85,0.16
24.75,2.16,-1.27,-0.52,300.45,-12.54,0.19
24.9,2.12,0.73,-0.52,250.95,-12.54,0.19
25.05,2.07,1.38,0.96,236.31,-14.54,-0.34
25.2,-2.07,1.38,0.96,123.69,-14.54,-0.34
25.35,-2.07,1.38,0.96,123.69,-14.54,-0.34
