Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
7.5,-1.56,-0.45,-0.15,73.87,28.35,0.05
7.65,-1.55,0.33,-0.23,102.06,30.94,0.08
7.8,-1.5,0.83,-0.25,118.94,36.67,0.09
7.95,-1.52,1.25,-0.24,129.45,37.85,0.09
8.1,-2.03,1.97,-0.28,134.06,41.26,0.1
8.25,-2.43,3.01,-0.3,141.0,33.79,0.11
8.4,-2.74,3.86,-0.29,144.64,23.08,0.1
8.55,-2.76,4.4,-0.33,147.89,14.92,0.12
8.7,-2.62,4.03,-0.4,147.02,14.82,0.14
8.85,-2.73,3.1,-0.42,138.61,17.48,0.15
9.0,-3.14,2.91,-0.47,132.82,19.75,0.17
9.15,-3.26,2.35,-0.43,125.75,21.56,0.15
9.3,-3.93,2.09,-0.45,117.97,20.69,0.16
9.45,-1.54,2.03,-0.35,142.84,15.51,0.12
9.6,-2.25,4.03,-0.34,150.85,11.75,0.12
9.75,-4.61,3.58,-0.32,127.84,8.62,0.11
9.9,-4.87,4.72,-0.36,134.12,9.51,0.13
10.05,-3.5,4.73,-0.25,143.47,11.45,0.09
10.2,-3.4,4.55,-0.23,143.24,11.65,0.08
10.35,-3.29,3.16,-0.17,133.85,10.08,0.06
10.5,0.39,3.93,-0.19,185.74,7.28,0.07
10.65,-1.03,4.14,-0.13,166.07,4.71,0.05
10.8,-1.24,3.86,0.86,162.17,0.87,-0.31
10.95,-0.27,3.47,1.03,175.59,0.65,-0.37
11.1,1.89,3.52,1.08,208.21,-0.42,-0.38
11.25,1.93,3.64,0.63,207.96,-2.94,-0.22
11.4,2.18,2.69,0.59,219.08,-4.38,-0.21
11.55,2.93,1.47,0.82,243.43,-5.31,-0.29
11.7,4.4,0.74,0.41,260.42,-6.16,-0.14
11.85,5.35,-0.62,0.62,276.63,-7.18,-0.22
12.0,0.15,1.58,0.36,185.55,-6.08,-0.13
12.15,0.23,-2.32,0.88,354.44,-6.7,-0.31
12.3,0.46,-1.23,1.23,339.4,-7.2,-0.44
12.45,1.55,-0.23,1.49,278.41,-8.29,-0.53
12.6,0.12,-1.21,1.48,354.25,-8.28,-0.52
12.75,0.24,-0.18,0.25,306.07,-5.48,-0.09
12.9,0.17,-0.07,0.23,293.09,-0.17,-0.08
13.05,-0.34,-0.03,0.18,84.23,0.02,-0.06
13.2,-1.91,-1.9,-0.07,45.17,-4.49,0.02
13.35,-3.03,-3.12,-0.25,44.13,-3.62,0.09
13.5,-3.41,-1.59,-0.34,64.98,-1.33,0.12
13.65,-2.85,-3.65,-0.31,37.97,-2.84,0.11
13.8,-1.87,-4.04,-0.21,24.83,-5.78,0.07
13.95,-0.6,-4.88,-0.03,6.97,-6.5,0.01
14.1,-0.83,-5.55,0.06,8.48,-7.65,-0.02
14.25,-4.46,-6.0,0.1,36.65,-9.0,-0.04
14.4,-5.69,-5.46,0.15,46.15,4.08,-0.05
14.55,-2.8,-5.83,-0.08,25.71,-2.89,0.03
14.7,-3.0,-5.93,-0.12,26.84,0.46,0.04
14.85,-3.39,-4.85,-0.11,34.95,-1.06,0.04
15.0,-5.83,-2.02,-0.06,70.87,-5.8,0.02
15.15,-7.68,-0.91,-0.12,83.27,-6.59,0.04
15.3,-7.37,-0.32,-0.09,87.48,-8.33,0.03
15.45,-4.92,1.69,3.12,108.99,-14.54,-1.1
15.6,-6.21,3.41,3.12,118.77,-14.54,-1.1
15.75,-6.98,5.0,3.12,125.62,-14.54,-1.1
15.9,-6.29,5.87,-0.08,133.02,-5.25,0.03
16.05,-6.19,3.51,0.01,119.58,0.3,-0.0
16.2,-2.47,3.39,0.05,143.89,1.23,-0.02
16.35,-2.16,2.52,0.09,139.4,0.49,-0.03
16.5,-2.34,-0.27,0.13,83.35,-0.91,-0.05
16.65,-2.95,-0.4,-0.09,82.21,-0.55,0.03
16.8,-3.84,-0.83,-0.15,77.79,-3.48,0.05
16.95,-6.07,-1.95,-0.21,72.19,-3.63,0.07
17.1,-8.22,-1.83,-0.08,77.45,-3.21,0.03
17.25,-9.11,-2.1,-0.06,77.04,1.79,0.02
17.4,-10.11,-2.5,0.06,76.11,6.9,-0.02
17.55,-10.81,-2.05,0.14,79.28,9.04,-0.05
17.7,-7.53,0.39,0.14,92.97,9.12,-0.05
17.85,-7.92,1.37,0.12,99.84,6.74,-0.04
18.0,-7.76,1.36,0.03,99.91,6.45,-0.01
18.15,-10.64,2.74,0.09,104.45,6.0,-0.03
18.3,-10.84,2.76,0.12,104.29,5.29,-0.04
18.45,-8.87,7.44,0.12,129.99,3.25,-0.04
18.6,-5.33,7.6,0.12,144.96,3.84,-0.04
18.75,-5.99,7.02,0.15,139.54,3.34,-0.05
18.9,-14.51,8.04,-0.01,119.01,-2.53,0.0
19.05,-9.67,6.31,-0.12,123.13,-2.17,0.04
19.2,-13.77,0.26,-0.11,91.08,0.06,0.04
19.35,-13.41,0.21,-0.03,90.91,1.4,0.01
19.5,-4.74,0.34,-0.04,94.14,0.76,0.01
19.65,-4.56,0.65,-0.05,98.18,-1.24,0.02
19.8,-13.83,0.35,-0.13,91.46,-2.49,0.04
19.95,-13.79,0.34,-0.15,91.42,-2.19,0.05
20.1,-9.79,0.33,-0.16,91.95,3.42,0.06
20.25,-6.22,0.34,-0.14,93.16,13.2,0.05
20.4,-12.92,0.38,-0.04,91.67,-1.26,0.02
20.55,-12.45,0.28,-0.06,91.28,-5.04,0.02
20.7,-13.43,-3.45,-0.13,75.58,-7.05,0.05
20.85,-13.59,-3.55,-0.18,75.36,-7.43,0.06
21.0,-13.47,-2.15,-0.26,80.91,-5.12,0.09
21.15,-12.78,4.84,-0.26,110.72,-5.47,0.09
21.3,-15.06,6.22,-0.29,112.43,-4.59,0.1
21.45,-13.89,6.24,-0.35,114.2,-6.02,0.12
21.6,-11.21,11.05,3.12,134.58,-14.54,-1.1
21.75,-12.54,11.77,3.12,133.2,-14.54,-1.1
21.9,-10.06,0.12,3.12,90.67,-14.54,-1.1
22.05,-9.36,8.9,3.12,133.57,-14.54,-1.1
22.2,-11.86,8.81,3.12,126.61,-14.54,-1.1
22.35,-12.4,8.69,2.88,125.01,-14.54,-1.02
22.5,-13.82,13.12,0.08,133.53,-10.77,-0.03
22.65,-13.94,13.12,0.44,133.28,-12.77,-0.16
22.8,-13.82,11.05,0.66,128.66,-11.76,-0.23
22.95,-9.67,11.05,0.5,138.81,-9.56,-0.18
23.1,-9.67,11.37,0.67,139.61,-6.16,-0.24
23.25,-13.82,11.39,0.81,129.5,-7.02,-0.28
23.4,-13.26,12.57,0.43,133.46,-12.16,-0.15
23.55,-4.73,12.66,0.24,159.5,-13.11,-0.08
23.7,-11.74,9.44,0.24,128.79,-13.14,-0.08
23.85,-12.43,6.09,0.24,116.09,-13.25,-0.08
24.0,-7.4,5.43,1.68,126.29,-14.54,-0.59
24.15,-8.29,16.03,1.68,152.65,-14.54,-0.59
24.3,-8.29,7.85,0.24,133.43,-13.42,-0.08
24.45,-8.29,11.84,0.24,145.0,-13.41,-0.08
24.6,-9.67,13.03,0.24,143.41,-13.5,-0.08
24.75,-12.55,15.52,0.24,141.04,-13.95,-0.08
24.9,-16.58,15.53,1.68,133.12,-14.54,-0.59
25.05,-16.58,15.89,1.2,133.78,-13.54,-0.42
25.2,-8.29,11.74,1.2,144.78,-13.48,-0.42
25.35,-8.29,11.74,0.92,144.78,-12.95,-0.33
