Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
8.25,-0.5,2.11,-0.09,166.68,25.39,0.03
8.4,-0.46,3.21,0.02,171.75,18.67,-0.01
8.55,-0.37,4.51,-0.08,175.33,13.53,0.03
8.7,-0.73,4.9,-0.03,171.5,8.87,0.01
8.85,-1.36,3.67,0.04,159.65,10.16,-0.02
9.0,-2.59,3.15,-0.05,140.6,14.22,0.02
9.15,-3.33,2.52,-0.01,127.16,13.83,0.0
9.3,-3.74,1.83,0.02,116.09,12.67,-0.01
9.45,-3.06,0.99,0.08,107.99,9.94,-0.03
9.6,-2.53,-2.08,-0.28,50.68,0.61,0.1
9.75,-1.4,-1.12,0.03,51.33,-2.1,-0.01
9.9,-1.1,3.79,-0.15,163.8,1.21,0.05
10.05,-0.27,4.3,-0.13,176.39,4.78,0.04
10.2,-1.3,4.27,-0.15,163.07,4.93,0.05
10.35,-0.59,4.85,-0.12,173.09,4.95,0.04
10.5,-3.09,3.56,-0.04,138.99,2.72,0.01
10.65,-1.63,4.04,0.66,157.98,-0.71,-0.23
10.8,-2.91,1.9,0.41,123.15,-2.35,-0.15
10.95,-2.98,2.29,0.46,127.54,-1.72,-0.16
11.1,-1.28,2.11,0.3,148.69,-1.85,-0.11
11.25,-4.17,4.09,0.47,134.42,0.24,-0.17
11.4,-5.53,4.77,0.53,130.76,0.56,-0.19
11.55,-6.03,5.21,1.45,130.86,-2.64,-0.51
11.7,-5.52,4.92,1.55,131.75,-4.08,-0.55
11.85,-3.74,0.45,-1.19,96.81,-7.18,0.42
12.0,-4.7,-0.09,-0.73,88.87,-7.81,0.26
12.15,-5.67,4.17,1.34,126.35,-5.74,-0.47
12.3,-6.09,0.03,1.37,90.25,-5.54,-0.48
12.45,-0.17,-3.23,1.41,3.02,-5.56,-0.5
12.6,-3.13,-3.86,1.3,39.0,-7.9,-0.46
12.75,0.88,-0.03,1.08,272.16,-6.12,-0.38
12.9,-1.48,-1.42,0.33,46.21,-0.87,-0.12
13.05,-1.01,0.28,0.33,105.79,-0.74,-0.12
13.2,-0.6,-2.54,0.15,13.26,6.11,-0.05
13.35,-4.98,-1.71,0.23,71.07,-6.42,-0.08
13.5,-5.63,-2.61,0.0,65.13,-3.46,-0.0
13.65,-5.05,-2.42,0.37,64.43,-0.65,-0.13
13.8,-4.61,-3.41,0.39,53.52,-1.22,-0.14
13.95,-3.23,-3.79,0.17,40.37,-8.14,-0.06
14.1,-2.48,-1.74,1.78,54.98,-13.49,-0.63
14.25,-2.03,-6.01,1.82,18.62,-12.99,-0.64
14.4,-1.44,-6.13,0.55,13.25,-8.16,-0.19
14.55,-1.4,-4.67,0.43,16.68,-4.91,-0.15
14.7,-2.38,-3.23,0.3,36.38,-2.55,-0.11
14.85,-3.29,-2.22,0.36,55.98,-2.68,-0.13
15.0,-4.4,-1.35,0.31,72.89,4.37,-0.11
15.15,-6.12,0.56,0.3,95.22,-8.08,-0.11
15.3,-9.16,0.49,0.2,93.08,-8.69,-0.07
15.45,-7.68,-3.56,0.2,65.16,-10.47,-0.07
15.6,-6.66,4.03,0.0,121.18,-13.62,-0.0
15.75,-6.87,4.75,-0.04,124.67,-12.77,0.01
15.9,-5.48,6.4,0.02,139.47,-7.75,-0.01
16.05,-3.95,5.41,0.12,143.85,2.78,-0.04
16.2,-2.7,9.34,0.07,163.9,2.73,-0.03
16.35,-1.9,9.57,-0.04,168.77,2.03,0.01
16.5,-1.79,3.3,-0.06,151.47,1.71,0.02
16.65,-1.58,1.01,-0.13,122.61,4.5,0.05
16.8,-2.92,1.59,-0.02,118.52,-0.71,0.01
16.95,-4.4,-0.95,-0.23,77.75,-5.24,0.08
17.1,-5.57,-0.95,-0.26,80.36,-5.22,0.09
17.25,-7.47,-1.01,-0.21,82.31,-1.35,0.07
17.4,-8.2,-0.75,-0.23,84.76,2.04,0.08
17.55,-11.55,-0.86,-0.22,85.76,2.87,0.08
17.7,-12.58,0.05,0.01,90.23,7.12,-0.0
17.85,-11.08,0.72,0.11,93.72,5.95,-0.04
18.0,-8.93,1.14,-0.01,97.26,1.8,0.0
18.15,-9.81,1.68,-0.02,99.72,0.68,0.01
18.3,-8.93,3.48,0.04,111.29,-2.77,-0.01
18.45,-12.53,9.15,0.12,126.12,-3.16,-0.04
18.6,-8.06,5.38,0.21,123.72,3.78,-0.07
18.75,-7.22,5.88,0.2,129.14,4.13,-0.07
18.9,-6.21,6.2,-0.22,134.97,-6.07,0.08
19.05,-3.32,5.4,-0.3,148.38,-11.25,0.11
19.2,-2.83,1.51,-0.26,118.13,-5.19,0.09
19.35,-2.22,1.28,-0.27,120.01,3.05,0.09
19.5,-2.2,1.03,-0.25,115.16,3.63,0.09
19.65,-1.71,1.68,-0.13,134.45,0.87,0.05
19.8,-1.3,1.61,-0.1,141.07,-0.7,0.04
19.95,-0.51,1.64,-0.1,162.59,-1.59,0.03
20.1,2.31,1.62,-0.15,234.88,-0.78,0.05
20.25,3.8,3.09,-0.24,230.85,-3.57,0.09
20.4,4.2,3.1,-0.21,233.54,-5.26,0.07
20.55,3.88,3.83,0.19,225.34,-12.39,-0.07
20.7,-4.45,4.06,0.43,132.4,-12.45,-0.15
20.85,-5.14,4.63,0.59,132.05,-10.71,-0.21
21.0,-5.62,4.68,-0.08,129.75,-5.81,0.03
21.15,-6.1,3.55,-0.15,120.17,-6.72,0.05
21.3,-7.02,2.76,-0.29,111.48,-11.51,0.1
21.45,-6.3,0.99,-0.31,98.89,-11.05,0.11
21.6,-0.69,-0.86,-0.33,38.86,-6.97,0.12
21.75,-4.06,-2.07,-0.34,62.98,-7.19,0.12
21.9,-3.08,-6.22,-0.29,26.38,-10.04,0.1
22.05,-4.17,4.96,1.2,139.99,-14.54,-0.42
22.2,-8.44,-3.74,-0.09,66.09,-12.11,0.03
22.35,-9.4,3.83,0.42,112.16,-7.77,-0.15
22.5,-9.92,3.49,0.57,109.4,-7.74,-0.2
22.65,-10.03,-1.73,0.86,80.19,-7.81,-0.3
22.8,-5.53,1.85,0.99,108.48,-7.47,-0.35
22.95,-13.94,2.67,0.88,100.85,-8.32,-0.31
23.1,-5.53,3.58,0.76,122.93,-9.72,-0.27
23.25,-7.6,2.73,2.4,109.79,-14.54,-0.85
23.4,-0.83,1.27,2.54,147.01,-13.61,-0.9
23.55,-2.46,2.62,0.91,136.83,-12.42,-0.32
23.7,-0.81,2.07,0.91,158.63,-12.48,-0.32
23.85,0.59,2.76,2.4,192.09,-14.54,-0.85
24.0,4.14,2.76,-0.24,236.31,-13.94,0.08
24.15,-4.14,2.99,-0.24,125.84,-13.28,0.08
24.3,-0.69,3.22,-0.05,167.91,-12.42,0.02
24.45,-3.55,3.45,0.67,134.23,-12.48,-0.24
24.6,-4.86,0.14,0.6,91.6,-10.13,-0.21
24.75,5.23,1.38,0.48,255.21,-13.44,-0.17
24.9,5.52,-0.31,0.44,273.23,-12.77,-0.16
25.05,-7.68,3.57,2.11,114.94,-13.55,-0.75
25.2,0.69,-0.69,-1.0,315.0,-12.86,0.35
25.35,0.69,-0.69,-1.0,315.0,-13.01,0.35
