Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
23.7,-1.12,3.34,0.34,161.54,-10.32,-0.12
23.85,-0.81,-1.92,0.34,22.92,-10.47,-0.12
24.0,-0.57,-6.99,0.42,4.66,-11.31,-0.15
24.15,4.84,-0.69,0.42,278.13,-7.99,-0.15
24.3,1.06,-2.07,0.45,332.84,-7.27,-0.16
24.45,-0.41,2.9,0.45,172.04,-9.89,-0.16
24.6,0.69,2.64,-0.0,194.65,2.49,0.0
24.75,2.05,2.63,0.09,218.0,0.88,-0.03
24.9,-4.18,0.1,-0.04,91.38,-12.73,0.01
25.05,-4.14,2.88,1.44,124.81,-14.54,-0.51
25.2,0.0,-1.75,0.52,360.0,5.48,-0.18
25.35,0.0,-1.84,0.46,360.0,2.23,-0.16
