Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
15.15,-7.95,-1.43,0.3,79.77,-6.81,-0.11
15.3,-12.79,-5.22,0.34,67.81,-7.2,-0.12
15.45,-11.88,-5.07,0.38,66.87,-3.19,-0.13
15.6,-10.13,2.41,0.41,103.37,-0.81,-0.15
15.75,-9.96,3.21,0.44,107.89,-3.13,-0.16
15.9,-9.75,4.09,0.39,112.78,-1.96,-0.14
16.05,-5.31,2.82,0.34,117.97,-0.25,-0.12
16.2,-5.72,3.43,0.33,120.98,-0.25,-0.12
16.35,-3.87,2.92,0.26,127.09,4.09,-0.09
16.5,-4.13,3.29,0.24,128.55,4.42,-0.09
16.65,-3.69,2.05,0.24,119.06,12.12,-0.08
16.8,-5.58,-0.19,0.24,88.08,11.7,-0.08
16.95,-9.33,-1.62,0.23,80.14,-4.58,-0.08
17.1,-9.94,-3.39,0.16,71.18,-4.01,-0.06
17.25,-9.87,-4.93,0.06,63.48,4.81,-0.02
17.4,-10.21,-1.36,0.11,82.42,7.45,-0.04
17.55,-7.2,-3.56,0.16,63.66,11.11,-0.05
17.7,-0.51,-1.3,0.25,21.48,10.08,-0.09
17.85,-0.31,0.19,0.22,121.26,4.21,-0.08
18.0,-0.17,1.07,0.19,170.94,3.69,-0.07
18.15,-0.27,3.13,0.31,175.06,4.84,-0.11
18.3,-1.63,4.06,0.34,158.11,6.98,-0.12
18.45,-1.43,5.39,0.32,165.15,7.62,-0.11
18.6,-7.97,5.47,0.27,124.48,8.66,-0.1
18.75,-7.26,5.86,0.29,128.91,8.18,-0.1
18.9,-4.12,6.06,0.33,145.75,6.45,-0.12
19.05,-3.55,0.83,0.23,103.23,2.75,-0.08
19.2,-2.58,0.29,0.05,96.37,-1.31,-0.02
19.35,-0.71,-0.1,0.01,81.89,13.06,-0.0
19.5,-1.54,-0.12,-0.02,85.6,-1.7,0.01
19.65,-2.33,0.14,-0.15,93.4,0.09,0.05
19.8,-3.32,1.69,-0.14,116.95,-0.25,0.05
19.95,-0.96,1.21,-0.2,141.67,1.23,0.07
20.1,2.16,1.35,-0.27,237.97,1.34,0.1
20.25,5.45,1.61,-0.44,253.56,1.54,0.15
20.4,5.58,1.72,-0.44,252.85,0.14,0.16
20.55,2.56,2.63,-0.44,224.23,-2.45,0.16
20.7,-1.98,4.84,-0.51,157.78,-4.81,0.18
20.85,-2.18,1.68,-0.29,127.69,-4.79,0.1
21.0,-1.38,5.31,-0.39,165.47,-3.49,0.14
21.15,-1.9,-1.59,-0.39,50.09,-5.66,0.14
21.3,-0.42,2.84,-0.41,171.58,-7.5,0.15
21.45,-0.21,3.53,-0.38,176.54,-9.26,0.13
21.6,0.56,3.06,-0.3,190.33,-6.5,0.11
21.75,1.18,0.58,-0.46,243.62,-3.71,0.16
21.9,0.11,1.4,-0.38,184.31,-2.2,0.13
22.05,-1.73,3.83,-0.32,155.77,-3.45,0.11
22.2,-1.9,3.93,-0.21,154.17,8.16,0.07
22.35,-1.04,3.1,-0.16,161.48,6.66,0.06
22.5,-2.46,2.64,-0.16,136.97,-8.18,0.05
22.65,-2.85,-2.57,0.0,48.03,-8.83,-0.0
22.8,-6.37,-3.58,-0.02,60.69,1.88,0.01
22.95,-11.34,-6.89,-0.13,58.75,1.3,0.05
23.1,-3.44,-5.43,-0.24,32.36,-13.61,0.08
23.25,0.85,0.46,-0.24,241.95,-13.35,0.08
23.4,0.37,0.15,0.96,247.41,-14.54,-0.34
23.55,0.12,-4.14,1.2,358.36,-14.54,-0.42
23.7,0.57,-3.62,1.44,351.11,-14.54,-0.51
23.85,0.58,-2.85,0.19,348.49,-12.18,-0.07
24.0,1.73,-2.85,1.68,328.8,-14.54,-0.59
24.15,3.92,2.62,0.95,236.26,-12.2,-0.34
24.3,0.69,-0.81,0.22,319.6,-9.85,-0.08
24.45,4.25,4.13,0.22,225.87,-9.82,-0.08
24.6,4.26,3.84,0.23,227.98,-9.02,-0.08
24.75,4.26,4.99,-0.06,220.49,-11.19,0.02
24.9,4.25,4.29,-0.01,224.74,-10.4,0.0
25.05,-0.0,0.07,-0.24,180.0,-13.0,0.08
25.2,0.0,0.69,1.2,180.0,-14.54,-0.42
25.35,-0.0,0.69,0.24,180.0,-13.28,-0.08
