Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
8.85,-1.38,0.95,-0.04,124.48,7.55,0.01
9.0,-1.34,0.31,-0.15,103.06,8.11,0.05
9.15,-1.0,-0.04,-0.22,87.85,18.62,0.08
9.3,-0.51,0.47,-0.21,132.78,17.77,0.08
9.45,-1.03,0.3,-0.12,106.11,13.69,0.04
9.6,-1.76,2.24,-0.16,141.82,11.42,0.06
9.75,-2.71,0.63,-0.21,103.14,12.76,0.07
9.9,-2.77,1.22,-0.21,113.76,18.24,0.07
10.05,-0.7,0.85,-0.22,140.58,30.39,0.08
10.2,-0.87,0.08,-0.21,95.47,20.89,0.08
10.35,-0.28,-0.26,-0.16,46.89,3.69,0.06
10.5,-0.29,-0.39,-0.01,36.93,3.67,0.0
10.65,-0.31,-0.34,0.09,42.27,6.66,-0.03
10.8,-1.79,0.4,0.14,102.54,5.98,-0.05
10.95,-3.01,1.22,0.12,112.02,-0.83,-0.04
11.1,-3.52,1.43,0.04,112.06,-3.4,-0.01
11.25,-3.95,1.35,0.21,108.93,-1.75,-0.07
11.4,-7.17,0.0,0.36,90.02,0.03,-0.13
11.55,1.38,0.86,0.39,237.95,-0.45,-0.14
11.7,-4.14,1.67,0.27,111.98,-0.49,-0.1
11.85,-3.89,2.0,0.18,117.23,-1.59,-0.06
12.0,-3.18,1.5,0.2,115.27,-1.3,-0.07
12.15,-4.86,0.53,0.2,96.23,-0.56,-0.07
12.3,-4.91,-2.37,0.02,64.2,-6.35,-0.01
12.45,-3.38,0.86,0.0,104.31,-5.25,-0.0
12.6,-4.12,0.86,-0.0,101.82,-6.68,0.0
12.75,-3.59,0.26,0.07,94.14,-4.84,-0.02
12.9,-1.28,0.51,0.2,111.64,4.14,-0.07
13.05,-0.82,-0.84,0.2,44.44,4.27,-0.07
13.2,3.61,-0.53,0.24,278.39,-11.67,-0.08
13.35,2.91,-2.72,0.24,313.09,-13.26,-0.08
13.5,-4.27,-2.52,1.68,59.45,-14.54,-0.59
13.65,-0.23,-6.01,1.68,2.22,-14.54,-0.59
13.8,-4.99,-6.22,1.68,38.73,-14.54,-0.59
13.95,-5.43,-9.67,0.24,29.33,-13.54,-0.08
14.1,-5.67,2.07,0.24,110.07,-12.89,-0.08
14.25,-4.41,-8.98,0.26,26.14,-9.47,-0.09
14.4,-3.57,-1.97,0.24,61.11,-6.96,-0.08
14.55,2.07,-2.17,0.24,316.28,-6.4,-0.09
14.7,-2.16,-1.04,0.21,64.33,-4.97,-0.07
14.85,-4.96,-0.64,0.24,82.64,-6.7,-0.09
15.0,-4.61,1.44,0.27,107.31,-9.4,-0.1
15.15,-3.03,1.94,0.24,122.61,-13.29,-0.08
15.3,-6.64,-1.47,0.43,77.52,-12.25,-0.15
15.45,-1.63,2.07,0.28,141.75,-10.2,-0.1
15.6,-4.53,9.76,0.24,155.09,-9.18,-0.09
15.75,-4.47,-0.0,0.28,90.0,-7.93,-0.1
15.9,-4.29,3.45,0.23,128.82,4.89,-0.08
16.05,-2.79,-1.17,0.15,67.35,-5.2,-0.05
16.2,-1.63,0.33,0.1,101.37,-5.77,-0.04
16.35,-0.96,1.96,0.09,153.99,-3.65,-0.03
16.5,-0.94,2.55,-0.17,159.8,3.6,0.06
16.65,-2.35,0.83,-0.27,109.43,3.86,0.1
16.8,-4.25,-0.12,-0.35,88.37,5.48,0.12
16.95,-10.07,-1.67,-0.43,80.61,8.78,0.15
17.1,-11.38,0.28,-0.4,91.4,9.44,0.14
17.25,-2.68,1.64,-0.35,121.48,6.62,0.12
17.4,-2.37,4.48,-0.33,152.08,1.07,0.12
17.55,-4.99,4.16,-0.24,129.86,0.68,0.08
17.7,-4.37,3.54,-0.19,128.99,7.93,0.07
17.85,0.39,-0.26,-0.14,303.92,8.18,0.05
18.0,0.61,1.0,-0.07,211.25,5.27,0.02
18.15,-2.24,5.48,-0.1,157.81,3.75,0.03
18.3,1.33,7.63,-0.16,189.92,2.74,0.06
18.45,2.69,4.66,-0.22,209.99,3.75,0.08
18.6,-1.58,4.26,-0.29,159.62,5.91,0.1
18.75,4.31,5.97,-0.36,215.82,8.1,0.13
18.9,5.53,6.13,-0.35,222.02,6.56,0.12
19.05,1.68,4.32,-0.3,201.27,16.5,0.11
19.2,1.05,0.89,-0.24,229.58,3.56,0.08
19.35,-0.91,0.12,-0.16,97.47,5.47,0.06
19.5,-0.47,-0.01,-0.15,89.03,4.15,0.05
19.65,0.33,0.04,0.37,263.86,-5.22,-0.13
19.8,0.76,0.16,0.5,257.97,-5.13,-0.18
19.95,0.83,-0.79,0.35,313.71,-2.87,-0.12
20.1,2.58,-3.4,0.42,322.83,-1.44,-0.15
20.25,2.96,2.89,0.51,225.7,-0.76,-0.18
20.4,-0.98,4.45,0.53,167.53,-0.7,-0.19
20.55,-2.17,4.93,0.42,156.2,-0.33,-0.15
20.7,-2.45,9.37,0.24,165.34,-3.69,-0.09
20.85,-2.47,5.99,0.11,157.56,-4.25,-0.04
21.0,1.17,11.13,0.08,185.98,-6.36,-0.03
21.15,-0.85,11.84,0.13,175.87,-4.79,-0.05
21.3,-0.69,12.43,0.34,176.82,-8.93,-0.12
21.45,-0.18,13.12,1.68,179.21,-14.54,-0.59
21.6,2.67,13.12,1.2,191.52,-14.54,-0.42
21.75,3.31,4.71,0.78,215.11,0.25,-0.27
21.9,3.35,1.95,0.33,239.74,3.82,-0.12
22.05,4.84,0.32,0.05,266.17,-6.97,-0.02
22.2,2.68,1.01,0.15,249.31,-6.59,-0.05
22.35,6.22,10.46,0.03,210.72,-6.22,-0.01
22.5,1.29,6.22,0.01,191.73,-6.64,-0.01
22.65,6.22,6.22,0.07,225.0,-6.07,-0.02
22.8,4.14,6.22,0.23,213.69,-4.08,-0.08
22.95,2.07,7.7,0.42,195.06,-2.75,-0.15
23.1,-4.14,8.17,0.48,153.11,-3.46,-0.17
23.25,-1.17,8.62,0.24,172.27,-8.31,-0.08
23.4,-0.96,0.08,0.05,94.8,-9.19,-0.02
23.55,2.91,1.21,-0.01,247.49,-9.86,0.01
23.7,-1.38,1.14,1.44,129.45,-14.54,-0.51
23.85,-2.76,5.53,1.44,153.43,-14.54,-0.51
24.0,-4.95,10.36,0.48,154.47,-13.29,-0.17
24.15,-4.84,0.77,0.61,99.07,-9.26,-0.22
24.3,1.49,9.81,0.61,188.66,-11.81,-0.21
24.45,5.66,10.05,0.24,209.41,-10.89,-0.08
24.6,5.66,9.35,-0.12,211.17,-9.31,0.04
24.75,0.13,10.02,0.18,180.75,-11.8,-0.07
24.9,-0.0,10.11,0.44,180.0,-12.93,-0.16
25.05,0.0,10.26,1.68,180.0,-14.54,-0.59
25.2,0.0,6.22,1.68,180.0,-14.54,-0.59
25.35,-0.0,6.22,1.68,180.0,-14.54,-0.59
