Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
8.55,-1.67,3.54,0.07,154.79,14.65,-0.02
8.7,-1.77,3.78,0.14,154.94,14.07,-0.05
8.85,-1.84,3.43,0.17,151.78,11.29,-0.06
9.0,-1.55,2.94,0.15,152.15,15.37,-0.05
9.15,-1.87,1.39,0.22,126.64,18.76,-0.08
9.3,-1.9,0.68,0.24,109.59,21.03,-0.08
9.45,-2.49,0.94,0.23,110.73,17.12,-0.08
9.6,-2.59,0.19,0.22,94.24,10.61,-0.08
9.75,-2.81,1.8,-0.16,122.61,-1.18,0.06
9.9,-2.74,0.85,-0.18,107.18,-1.0,0.06
10.05,-2.1,0.46,0.13,102.46,10.68,-0.05
10.2,-2.26,1.04,0.12,114.62,11.31,-0.04
10.35,-1.58,1.28,0.09,128.91,5.33,-0.03
10.5,-1.49,1.36,-0.1,132.37,3.83,0.04
10.65,-0.8,0.98,-0.06,140.69,2.72,0.02
10.8,-1.57,-0.01,-0.08,89.75,-0.61,0.03
10.95,-2.31,-0.19,0.15,85.21,-4.42,-0.05
11.1,-2.92,0.93,0.35,107.69,-5.57,-0.12
11.25,-4.58,2.18,-0.09,115.49,-5.34,0.03
11.4,-4.62,1.65,-0.28,109.63,-6.72,0.1
11.55,-5.29,1.41,-0.25,104.91,-6.23,0.09
11.7,-5.45,1.16,0.02,101.98,-7.44,-0.01
11.85,-2.83,1.19,0.0,112.79,-3.92,-0.0
12.0,-2.36,0.78,0.04,108.26,-3.72,-0.02
12.15,-4.14,1.1,-0.03,104.86,-6.47,0.01
12.3,-4.86,1.69,-0.33,109.19,-6.34,0.12
12.45,-5.37,1.16,-0.29,102.2,-7.01,0.1
12.6,-5.36,2.94,-0.22,118.75,-5.97,0.08
12.75,-5.44,2.08,-0.21,110.9,9.5,0.07
12.9,-3.08,-0.12,-0.02,87.75,3.1,0.01
13.05,-3.53,-1.02,-0.04,73.85,3.32,0.01
13.2,-4.33,-0.07,-0.29,89.13,0.1,0.1
13.35,-4.04,-1.45,-0.39,70.25,-2.48,0.14
13.5,-2.76,-3.39,-0.47,39.1,-2.8,0.17
13.65,-2.48,-3.58,-0.49,34.67,-1.61,0.17
13.8,-3.01,-3.46,-0.51,41.02,-2.92,0.18
13.95,-3.19,-3.16,-0.35,45.31,-8.21,0.12
14.1,-3.3,-2.67,-0.35,50.98,-10.61,0.12
14.25,-3.39,-3.97,-0.39,40.54,-9.61,0.14
14.4,-3.62,-4.3,-0.28,40.09,-12.14,0.1
14.55,-3.88,-4.24,-0.25,42.5,-9.74,0.09
14.7,-3.49,-1.3,-0.03,69.54,-3.92,0.01
14.85,-4.02,-0.27,-0.0,86.17,-3.22,0.0
15.0,-4.44,1.39,0.19,107.44,-6.6,-0.07
15.15,-6.3,2.98,0.28,115.31,-9.08,-0.1
15.3,-7.12,4.8,0.45,123.98,-10.58,-0.16
15.45,-2.71,4.7,0.48,150.0,-13.42,-0.17
15.6,-6.49,0.69,-0.24,96.08,-13.61,0.08
15.75,-6.67,6.83,0.1,135.68,-10.91,-0.04
15.9,-5.46,6.29,0.18,139.04,-8.56,-0.06
16.05,-4.65,2.23,0.21,115.61,-3.38,-0.07
16.2,-2.76,0.08,0.24,91.58,0.83,-0.08
16.35,-1.4,6.96,0.19,168.61,0.99,-0.07
16.5,-1.63,7.0,0.15,166.93,0.56,-0.05
16.65,-1.93,0.58,0.22,106.68,3.04,-0.08
16.8,-6.29,-1.14,0.25,79.77,4.35,-0.09
16.95,-8.54,-2.26,0.24,75.16,2.54,-0.08
17.1,-9.56,-2.58,0.23,74.91,2.38,-0.08
17.25,-11.41,-2.74,0.25,76.47,5.48,-0.09
17.4,-13.68,-2.71,0.24,78.79,6.25,-0.09
17.55,-14.01,-2.95,0.25,78.12,10.22,-0.09
17.7,-13.65,-2.18,0.21,80.93,5.6,-0.07
17.85,-13.65,-0.41,0.23,88.26,6.87,-0.08
18.0,-13.68,-0.32,0.15,88.65,3.94,-0.05
18.15,-8.48,3.48,0.2,112.29,4.9,-0.07
18.3,-13.22,8.29,0.24,122.09,3.66,-0.08
18.45,-10.37,8.0,0.2,127.66,5.31,-0.07
18.6,-8.66,5.72,0.08,123.44,3.06,-0.03
18.75,-5.33,6.42,-0.04,140.32,0.14,0.02
18.9,-4.51,7.05,-0.22,147.36,-3.18,0.08
19.05,-3.7,6.89,-0.23,151.77,-2.38,0.08
19.2,-3.62,0.72,-0.25,101.2,1.01,0.09
19.35,-2.41,-0.02,-0.18,89.53,3.22,0.07
19.5,-4.96,-0.26,-0.24,86.97,0.84,0.09
19.65,-6.93,-0.19,-0.23,88.4,-1.77,0.08
19.8,-4.96,-0.28,-0.16,86.79,-3.74,0.06
19.95,-2.04,0.01,-0.18,90.31,-1.72,0.06
20.1,-1.24,-1.02,-0.47,50.49,-2.27,0.17
20.25,-1.53,-1.32,-0.83,49.22,0.2,0.29
20.4,-1.97,0.18,-1.01,95.32,-1.8,0.36
20.55,-3.78,3.72,-0.86,134.6,-6.22,0.31
20.7,-4.75,1.13,-0.77,103.42,-8.15,0.27
20.85,-5.16,-2.47,-0.59,64.47,-5.86,0.21
21.0,-4.6,4.14,-0.46,132.04,-2.91,0.16
21.15,-8.4,4.25,-0.26,116.83,-2.41,0.09
21.3,-5.24,4.85,-0.12,132.81,-2.76,0.04
21.45,-9.37,4.88,0.17,117.51,-5.83,-0.06
21.6,-9.67,4.67,0.25,115.77,-8.14,-0.09
21.75,-1.38,5.32,0.3,165.44,-9.81,-0.11
21.9,-1.22,4.99,0.25,166.28,-10.62,-0.09
22.05,-1.93,4.17,0.29,155.09,-11.93,-0.1
22.2,-2.07,-0.78,0.23,69.31,-10.94,-0.08
22.35,-0.98,-1.57,-0.18,32.01,-8.56,0.06
22.5,-5.53,-1.59,-0.23,73.94,-6.83,0.08
22.65,-5.53,-2.22,-0.19,68.15,-6.91,0.07
22.8,-5.53,-3.6,-0.33,56.94,-7.19,0.12
22.95,-5.53,3.45,-0.41,122.01,-8.47,0.15
23.1,-5.53,1.08,-0.53,101.03,-8.18,0.19
23.25,-5.53,4.07,-0.41,126.36,-9.41,0.14
23.4,-5.53,4.14,-0.19,126.87,-11.72,0.07
23.55,-1.38,0.42,-0.0,106.81,-12.66,0.0
23.7,0.4,-0.14,0.06,288.9,-11.52,-0.02
23.85,0.69,0.58,0.05,229.7,-11.61,-0.02
24.0,-6.22,-4.14,-0.0,56.31,-13.44,0.0
24.15,-4.14,6.23,-0.17,146.35,-10.81,0.06
24.3,-4.14,0.75,-0.25,100.26,-8.38,0.09
24.45,-4.14,2.75,-0.28,123.55,-8.4,0.1
24.6,-4.14,6.95,-0.28,149.19,-8.45,0.1
24.75,-4.92,7.64,0.05,147.19,-9.91,-0.02
24.9,3.45,-0.36,0.18,275.97,-10.64,-0.06
25.05,-7.21,7.24,-0.0,135.1,-13.67,0.0
25.2,-7.95,0.73,-0.24,95.24,-13.72,0.08
25.35,-11.65,4.14,1.44,109.59,-14.54,-0.51
