Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
11.4,-4.03,2.64,0.29,123.19,-2.57,-0.1
11.55,0.91,3.26,0.33,195.56,-8.05,-0.12
11.7,0.97,2.93,0.22,198.37,-5.73,-0.08
11.85,-1.83,1.22,0.15,123.73,-5.32,-0.05
12.0,-1.41,0.87,0.06,121.72,-6.06,-0.02
12.15,-3.52,1.67,0.17,115.39,-8.92,-0.06
12.3,-3.76,1.69,0.03,114.23,-8.53,-0.01
12.45,-2.5,1.72,-0.1,124.48,-8.65,0.03
12.6,1.75,5.23,-0.06,198.46,-6.75,0.02
12.75,-2.39,3.45,0.09,145.32,-2.17,-0.03
12.9,-2.12,0.79,0.02,110.56,0.99,-0.01
13.05,-1.85,0.65,-0.06,109.28,-0.08,0.02
13.2,-2.89,-1.08,0.17,69.54,-6.58,-0.06
13.35,-2.82,-2.19,0.24,52.14,-7.63,-0.09
13.5,-2.89,-5.53,0.36,27.61,-9.87,-0.13
13.65,-6.96,2.23,0.24,107.79,-9.77,-0.08
13.8,-7.14,-3.55,0.24,63.55,-13.32,-0.08
13.95,-7.76,-4.14,0.24,61.9,-13.38,-0.08
14.1,-6.91,-4.14,0.24,59.04,-13.39,-0.08
14.25,-5.44,-8.26,-0.09,33.38,-9.33,0.03
14.4,-6.37,-8.29,-0.09,37.53,-9.12,0.03
14.55,-5.56,-7.22,-0.22,37.61,-6.53,0.08
14.7,-4.25,-1.4,-0.2,71.77,-6.69,0.07
14.85,-4.75,-1.0,-0.18,78.17,-4.45,0.06
15.0,-4.16,-0.49,-0.22,83.29,-5.79,0.08
15.15,-4.51,1.43,-0.28,107.6,-12.95,0.1
15.3,-4.6,2.09,1.2,114.46,-14.54,-0.42
15.45,-7.75,1.49,1.2,100.9,-14.54,-0.42
15.6,-2.51,5.8,-0.24,156.6,-12.96,0.08
15.75,-3.46,0.84,-0.24,103.61,-12.95,0.08
15.9,-3.46,6.94,-0.19,153.53,-11.78,0.07
16.05,-2.48,6.92,-0.05,160.32,-8.01,0.02
16.2,-1.26,4.91,-0.05,165.62,-7.69,0.02
16.35,-0.81,4.18,0.01,169.01,-7.45,-0.0
16.5,-1.14,5.86,-0.15,169.01,3.45,0.05
16.65,-1.16,2.34,-0.13,153.69,4.6,0.05
16.8,-5.38,1.11,-0.11,101.61,3.78,0.04
16.95,-8.22,0.42,-0.14,92.89,3.74,0.05
17.1,-10.2,0.49,-0.23,92.77,9.49,0.08
17.25,-12.37,1.65,-0.25,97.6,9.03,0.09
17.4,-13.73,3.4,-0.23,103.92,-2.1,0.08
17.55,-13.16,5.03,-0.19,110.9,-2.31,0.07
17.7,-13.08,5.16,-0.24,111.54,1.25,0.09
17.85,-6.83,6.23,-0.19,132.36,4.12,0.07
18.0,-13.88,6.26,-0.24,114.27,3.08,0.09
18.15,-10.3,6.93,-0.24,123.94,2.87,0.08
18.3,-8.65,10.33,-0.16,140.04,-0.56,0.06
18.45,-8.04,11.23,0.0,144.41,-4.36,-0.0
18.6,-3.3,6.71,-0.05,153.79,-5.15,0.02
18.75,-2.0,10.67,-0.09,169.38,-5.33,0.03
18.9,0.48,8.05,-0.07,183.42,-8.49,0.02
19.05,0.29,2.58,0.05,186.38,-7.18,-0.02
19.2,-0.15,1.61,-0.26,174.75,-0.87,0.09
19.35,-0.53,0.75,-0.27,144.5,3.84,0.1
19.5,-1.02,0.87,-0.34,130.48,3.24,0.12
19.65,-0.56,1.56,-0.2,160.24,-0.32,0.07
19.8,-0.49,2.24,-0.16,167.72,-8.07,0.06
19.95,0.23,1.98,-0.01,186.51,-7.94,0.01
20.1,0.23,2.64,0.08,184.91,-7.52,-0.03
20.25,0.22,3.04,0.22,184.07,-2.21,-0.08
20.4,-1.22,5.5,0.23,167.53,-2.29,-0.08
20.55,-2.3,5.65,0.23,157.85,-6.59,-0.08
20.7,-2.08,7.5,0.23,164.5,-9.02,-0.08
20.85,-2.07,5.39,0.21,158.97,-9.36,-0.07
21.0,-0.83,5.4,-0.22,171.26,-8.02,0.08
21.15,2.07,8.76,-0.19,193.3,-8.0,0.07
21.3,4.94,8.73,0.21,209.53,-13.26,-0.07
21.45,5.63,6.22,1.2,222.18,-14.54,-0.42
21.6,5.53,9.67,0.68,209.74,-12.8,-0.24
21.75,5.53,2.61,0.86,244.76,-5.12,-0.3
21.9,1.38,4.14,0.72,198.43,-0.62,-0.26
22.05,6.22,3.77,0.69,238.78,-1.2,-0.24
22.2,6.22,2.9,0.59,244.96,-7.16,-0.21
22.35,6.99,-1.06,0.24,278.66,-13.59,-0.08
22.5,11.05,-2.26,0.24,281.57,-13.6,-0.08
22.65,2.17,-2.05,-0.04,313.44,-12.73,0.01
22.8,-3.39,-3.45,-0.24,44.47,-13.45,0.08
22.95,-4.13,0.69,-0.14,99.49,-10.21,0.05
23.1,4.96,-1.61,-0.28,288.01,-12.5,0.1
23.25,4.95,0.64,-0.28,262.65,-12.65,0.1
23.4,4.99,2.43,1.2,244.03,-14.54,-0.42
23.55,0.04,2.11,1.2,181.19,-14.54,-0.42
23.7,4.27,0.05,0.24,269.36,-13.19,-0.08
23.85,-0.0,0.09,0.24,180.0,-13.18,-0.08
24.0,-0.0,0.24,1.68,180.0,-14.54,-0.59
24.15,0.0,0.55,1.68,180.0,-14.54,-0.59
24.3,-6.22,-0.49,0.48,85.52,-13.99,-0.17
24.45,4.26,-0.8,0.24,280.63,-13.58,-0.08
24.6,-1.38,-0.13,0.2,84.66,-12.9,-0.07
24.75,4.84,3.1,0.2,237.36,-12.82,-0.07
24.9,6.22,2.22,1.68,250.34,-14.54,-0.59
25.05,0.78,-0.69,1.68,311.5,-14.54,-0.59
25.2,0.69,6.91,1.68,185.71,-14.54,-0.59
25.35,1.38,-0.69,1.68,296.57,-14.54,-0.59
