Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
13.95,-6.34,0.46,-0.32,94.15,-9.3,0.11
14.1,-6.48,0.26,-0.36,92.3,-10.96,0.13
14.25,-5.46,0.01,-0.29,90.15,-11.84,0.1
14.4,-7.72,-0.71,-0.03,84.75,-11.7,0.01
14.55,-2.21,-3.65,-0.07,31.27,-10.29,0.02
14.7,-1.27,-3.34,-0.02,20.83,-3.89,0.01
14.85,-3.82,-3.42,-0.18,48.12,1.32,0.06
15.0,-6.27,-2.41,-0.19,68.93,2.42,0.07
15.15,-7.47,-2.58,-0.35,70.97,0.39,0.12
15.3,-8.34,-2.33,-0.28,74.41,-0.52,0.1
15.45,-9.1,-0.01,-0.32,89.91,-5.05,0.11
15.6,-9.55,3.78,-0.21,111.59,-7.3,0.07
15.75,-9.72,3.86,-0.27,111.66,-11.29,0.1
15.9,-9.14,5.32,-0.07,120.2,-10.25,0.03
16.05,-7.73,1.22,0.12,98.99,-6.76,-0.04
16.2,-2.79,0.14,-0.01,92.85,-3.6,0.0
16.35,-0.98,1.1,-0.1,138.37,-5.19,0.04
16.5,-0.23,2.56,0.02,174.85,-5.47,-0.01
16.65,-0.4,2.62,0.18,171.33,-1.8,-0.06
16.8,-0.99,0.89,0.2,132.04,1.26,-0.07
16.95,-2.35,-1.08,0.26,65.26,4.6,-0.09
17.1,-3.79,-4.43,0.26,40.56,4.01,-0.09
17.25,-4.73,-4.89,0.22,44.03,3.62,-0.08
17.4,-5.45,-5.02,0.15,47.39,1.47,-0.05
17.55,-4.87,-2.3,0.14,64.73,7.81,-0.05
17.7,-5.34,-1.46,0.1,74.75,21.26,-0.04
17.85,-11.51,-0.56,0.15,87.19,17.57,-0.05
18.0,-13.6,-0.18,0.13,89.26,5.9,-0.05
18.15,-13.98,0.19,0.02,90.78,6.24,-0.01
18.3,-13.65,1.69,-0.25,97.07,14.47,0.09
18.45,-11.54,6.59,-0.27,119.72,14.91,0.09
18.6,-10.57,3.34,-0.29,107.51,8.37,0.1
18.75,-7.48,3.32,-0.29,113.9,2.95,0.1
18.9,-4.66,3.36,-0.32,125.79,1.64,0.11
19.05,-5.32,2.46,-0.29,114.82,-1.95,0.1
19.2,-8.83,0.28,-0.24,91.79,-1.29,0.08
19.35,-7.59,-1.02,-0.39,82.35,-1.11,0.14
19.5,-7.5,-0.55,-0.14,85.79,-1.79,0.05
19.65,-2.43,-0.28,-0.28,83.51,0.88,0.1
19.8,-2.48,-0.04,-0.17,89.03,-1.02,0.06
19.95,1.43,-0.05,-0.27,272.15,2.1,0.1
20.1,4.9,0.33,-0.62,266.17,6.21,0.22
20.25,5.31,1.46,-0.66,254.66,5.6,0.23
20.4,2.35,1.24,-0.19,242.12,-4.14,0.07
20.55,2.06,1.01,-0.23,243.81,-7.58,0.08
20.7,0.74,-1.22,-0.45,328.98,-9.29,0.16
20.85,-2.11,2.9,-0.38,143.88,-10.28,0.13
21.0,-0.58,2.9,-0.3,168.76,-8.59,0.1
21.15,1.72,4.33,-0.17,201.65,-8.39,0.06
21.3,2.2,3.77,-0.01,210.23,-8.5,0.01
21.45,2.73,5.15,0.19,207.93,-12.06,-0.07
21.6,1.91,6.48,-0.05,196.42,-9.19,0.02
21.75,-1.38,-0.12,-0.13,85.01,-9.27,0.04
21.9,2.18,-1.89,-0.13,311.02,-9.59,0.04
22.05,1.5,5.66,-0.32,194.85,-5.19,0.11
22.2,1.65,4.3,-0.31,200.97,-6.52,0.11
22.35,-2.39,4.27,-0.34,150.81,-5.1,0.12
22.5,-0.02,2.15,-0.33,179.57,-5.59,0.11
22.65,-4.16,-1.3,-0.41,72.69,-5.65,0.15
22.8,-6.13,-2.43,-0.47,68.37,7.94,0.17
22.95,-7.24,-4.35,-0.45,59.03,6.78,0.16
23.1,-12.74,-0.7,-0.47,86.86,5.41,0.16
23.25,-12.43,-0.92,-0.44,85.76,-8.01,0.15
23.4,-8.75,0.05,-0.34,90.34,-6.62,0.12
23.55,-6.8,0.36,-0.26,93.04,-8.25,0.09
23.7,-1.35,-2.07,-0.27,33.0,-9.74,0.1
23.85,-2.1,-6.22,-0.38,18.69,-9.06,0.13
24.0,-6.91,-2.07,0.04,73.3,-12.48,-0.01
24.15,-2.07,0.52,-0.23,103.99,-6.23,0.08
24.3,-2.07,-2.73,-0.08,37.19,-8.03,0.03
24.45,-2.07,2.41,-0.08,139.3,-7.89,0.03
24.6,-2.07,-0.74,-0.08,70.36,-7.96,0.03
24.75,-2.07,-1.23,-0.25,59.39,-5.59,0.09
24.9,-2.07,-1.2,-0.2,59.84,-4.88,0.07
25.05,-2.07,-1.95,-0.24,46.71,-7.75,0.08
25.2,-9.67,-2.07,-0.48,77.91,-13.22,0.17
25.35,-9.67,-2.07,-0.68,77.91,0.65,0.24
