Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
12.15,-4.49,2.58,-0.24,119.84,-10.14,0.08
12.3,-4.88,3.15,1.2,122.82,-14.54,-0.42
12.45,-4.93,3.51,1.2,125.42,-14.54,-0.42
12.6,-1.01,-1.2,-0.28,40.06,-12.87,0.1
12.75,-3.49,0.81,-0.11,103.03,-7.81,0.04
12.9,0.49,-0.33,0.04,303.88,0.41,-0.01
13.05,0.55,-0.11,0.09,281.28,0.35,-0.03
13.2,-2.92,1.55,-0.0,118.0,-8.01,0.0
13.35,-4.17,-0.82,-0.01,78.92,-10.37,0.0
13.5,-4.7,-1.38,-0.29,73.62,-12.11,0.1
13.65,-6.21,-6.02,0.87,45.89,-12.59,-0.31
13.8,-11.27,-2.34,0.36,78.27,8.34,-0.13
13.95,-6.2,-2.77,0.14,65.9,10.33,-0.05
14.1,-4.7,-3.88,0.13,50.44,9.05,-0.05
14.25,-4.33,-5.11,0.17,40.27,-9.3,-0.06
14.4,-3.47,-6.11,0.09,29.57,-9.24,-0.03
14.55,-4.82,-5.89,-0.04,39.27,-8.04,0.02
14.7,-4.96,-5.39,0.06,42.65,-6.14,-0.02
14.85,-3.53,-6.18,0.3,29.74,-4.32,-0.1
15.0,-4.71,-5.03,0.39,43.1,-2.95,-0.14
15.15,-6.81,-4.47,0.31,56.7,-5.12,-0.11
15.3,-6.21,-3.76,0.56,58.8,-6.93,-0.2
15.45,-5.82,-3.6,0.24,58.23,-8.62,-0.08
15.6,-6.72,2.47,0.28,110.15,-5.96,-0.1
15.75,-7.01,0.98,0.22,97.95,-7.91,-0.08
15.9,-7.45,3.45,0.28,114.85,-7.94,-0.1
16.05,-4.27,4.05,0.38,133.46,-6.17,-0.13
16.2,-3.29,4.0,0.33,140.59,5.38,-0.12
16.35,-1.57,0.48,0.31,107.11,8.82,-0.11
16.5,-1.7,2.44,0.28,145.06,10.12,-0.1
16.65,-1.96,2.44,0.31,141.31,10.94,-0.11
16.8,-4.05,0.05,0.39,90.7,8.79,-0.14
16.95,-7.82,-1.36,0.32,80.16,-2.44,-0.11
17.1,-8.39,-2.95,0.32,70.61,-2.64,-0.11
17.25,-7.86,-2.25,0.29,73.99,9.09,-0.1
17.4,-8.07,-1.7,0.33,78.13,12.1,-0.12
17.55,-1.22,-0.9,0.28,53.71,14.79,-0.1
17.7,-5.23,-1.39,0.38,75.06,12.84,-0.13
17.85,-7.24,0.32,0.32,92.52,10.91,-0.11
18.0,-7.95,1.0,0.41,97.18,8.49,-0.14
18.15,-9.58,1.43,0.38,98.51,6.05,-0.14
18.3,-8.32,8.06,0.39,134.1,9.6,-0.14
18.45,-5.53,0.98,0.33,100.05,7.18,-0.12
18.6,-1.25,1.03,0.26,129.5,4.54,-0.09
18.75,-5.53,9.06,0.22,148.63,1.2,-0.08
18.9,-4.41,0.69,0.15,98.91,-4.62,-0.05
19.05,-3.8,-2.47,0.0,56.99,-7.47,-0.0
19.2,-3.16,-3.02,-0.13,46.29,-4.87,0.05
19.35,-10.83,0.8,0.0,94.23,-0.21,-0.0
19.5,-10.96,1.1,0.07,95.71,-0.74,-0.02
19.65,-11.23,0.23,-0.17,91.16,-1.93,0.06
19.8,-11.57,2.68,-0.12,103.04,-5.47,0.04
19.95,-10.78,1.29,-0.2,96.82,-3.73,0.07
20.1,-9.15,0.69,-0.31,94.34,-2.54,0.11
20.25,-8.2,1.39,-0.43,99.63,0.58,0.15
20.4,-7.33,1.83,-0.4,103.98,-0.89,0.14
20.55,-10.54,2.0,-0.12,100.73,-5.88,0.04
20.7,-10.27,3.5,-0.12,108.81,-7.06,0.04
20.85,-10.57,1.71,-0.07,99.18,-8.46,0.02
21.0,-10.12,-0.02,0.06,89.87,-7.01,-0.02
21.15,-10.52,5.62,0.06,118.12,-7.12,-0.02
21.3,-11.05,1.69,0.09,98.68,-9.58,-0.03
21.45,-10.5,-1.52,0.02,81.74,-8.88,-0.01
21.6,-2.81,-2.85,-0.05,44.6,-7.61,0.02
21.75,-10.36,-3.04,-0.13,73.66,-5.05,0.05
21.9,-8.98,5.69,-0.11,122.35,-3.12,0.04
22.05,0.32,5.94,0.05,183.09,-4.79,-0.02
22.2,0.34,4.81,0.12,184.06,-6.23,-0.04
22.35,-9.15,4.35,0.29,115.44,-7.86,-0.1
22.5,-9.15,-0.77,0.62,85.2,-7.44,-0.22
22.65,-1.55,-1.73,0.69,41.91,-3.58,-0.25
22.8,2.85,-1.57,0.67,298.88,-3.77,-0.24
22.95,-1.38,0.99,0.7,125.66,-3.27,-0.25
23.1,-1.38,-0.49,0.84,70.58,-7.29,-0.3
23.25,-1.38,-0.47,0.72,71.27,-13.29,-0.25
23.4,-1.38,2.76,0.67,153.43,-12.37,-0.24
23.55,1.96,2.76,2.16,215.35,-14.54,-0.76
23.7,1.43,0.0,1.44,270.0,-13.49,-0.51
23.85,2.07,4.14,1.25,206.57,-11.38,-0.44
24.0,5.63,-0.0,1.12,270.0,-9.76,-0.4
24.15,5.63,-0.79,0.88,278.01,-10.04,-0.31
24.3,5.62,4.7,0.72,230.06,-10.81,-0.25
24.45,6.22,4.71,0.43,232.85,-11.84,-0.15
24.6,5.87,4.57,0.58,232.11,-10.11,-0.2
24.75,5.94,0.14,1.92,268.62,-14.54,-0.68
24.9,5.93,0.0,-0.28,269.98,-12.75,0.1
25.05,6.22,4.14,1.92,236.31,-14.54,-0.68
25.2,2.07,-5.73,0.48,340.12,-13.68,-0.17
25.35,2.28,-0.0,1.92,270.0,-14.54,-0.68
