Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
7.8,-4.15,3.05,-0.21,126.33,38.33,0.07
7.95,-3.87,2.75,-0.23,125.38,38.24,0.08
8.1,-4.52,2.69,-0.26,120.72,36.06,0.09
8.25,-4.45,2.76,-0.32,121.83,33.53,0.11
8.4,-4.47,3.06,-0.35,124.36,33.01,0.12
8.55,-4.06,2.67,-0.54,123.31,26.35,0.19
8.7,-4.17,2.16,-0.7,117.35,22.1,0.25
8.85,-4.04,1.67,-0.78,112.45,22.48,0.27
9.0,-4.33,1.49,-0.83,108.99,19.7,0.29
9.15,-4.2,1.37,-0.85,108.1,15.13,0.3
9.3,-4.18,0.64,-0.88,98.75,11.02,0.31
9.45,-3.5,-0.99,-0.89,74.14,11.58,0.31
9.6,-4.11,0.92,-0.99,102.61,8.94,0.35
9.75,-5.0,1.2,-1.03,103.51,4.64,0.36
9.9,-5.12,0.69,-0.97,97.71,4.88,0.34
10.05,-4.46,0.06,-0.89,90.72,13.74,0.32
10.2,-4.4,0.11,-0.86,91.44,16.43,0.3
10.35,-4.34,0.02,-0.77,90.27,13.23,0.27
10.5,-0.47,0.55,-0.65,139.4,12.2,0.23
10.65,-0.32,0.01,-0.55,91.17,6.45,0.2
10.8,-3.75,1.84,-0.49,116.17,1.04,0.17
10.95,-4.43,2.54,-0.43,119.85,-1.81,0.15
11.1,-4.9,3.47,-0.47,125.33,-2.79,0.17
11.25,-6.38,2.24,-0.35,109.37,-3.13,0.12
11.4,-5.37,2.45,-0.29,114.49,-4.84,0.1
11.55,-5.35,2.58,-0.28,115.76,-5.92,0.1
11.7,-4.77,0.46,-0.21,95.5,-6.9,0.07
11.85,-3.99,1.65,0.02,112.41,-5.27,-0.01
12.0,-4.35,2.89,0.02,123.65,-5.06,-0.01
12.15,-5.16,2.44,-0.18,115.28,-6.6,0.06
12.3,-3.06,2.34,-0.24,127.44,-11.33,0.08
12.45,-0.81,0.99,-0.24,140.79,-11.44,0.09
12.6,0.29,0.16,-0.24,240.61,-13.26,0.08
12.75,-1.94,-0.6,-0.24,72.78,-11.29,0.08
12.9,-1.13,0.19,-0.22,99.61,-2.89,0.08
13.05,-1.15,-0.01,-0.22,89.34,-3.0,0.08
13.2,3.48,-2.38,-0.23,304.42,-9.57,0.08
13.35,-3.8,-3.41,-0.34,48.14,-11.98,0.12
13.5,-3.97,1.35,-0.59,108.79,-11.14,0.21
13.65,0.5,1.32,-0.36,200.73,-10.39,0.13
13.8,-3.84,-3.61,-0.23,46.75,-8.51,0.08
13.95,0.31,-8.17,-0.13,357.82,-8.47,0.05
14.1,-3.76,-4.05,-0.24,42.81,-7.26,0.08
14.25,-3.48,-8.35,-0.24,22.65,-6.81,0.08
14.4,-5.51,-3.98,-0.23,54.15,-5.06,0.08
14.55,-5.72,-6.69,-0.18,40.55,-2.92,0.06
14.7,-4.01,-1.65,-0.15,67.58,-1.89,0.05
14.85,-3.41,-0.9,-0.18,75.23,-4.23,0.07
15.0,-3.74,0.34,-0.12,95.25,-6.87,0.04
15.15,-4.59,1.76,1.2,110.99,-14.54,-0.42
15.3,-1.03,1.98,0.72,152.49,-14.54,-0.25
15.45,-1.49,6.55,0.24,167.22,-10.89,-0.08
15.6,-4.47,6.83,0.24,146.79,-10.6,-0.08
15.75,-4.14,7.52,0.16,151.14,-7.63,-0.06
15.9,-3.97,7.08,0.27,150.69,-6.07,-0.1
16.05,-2.92,4.05,0.28,144.21,-1.08,-0.1
16.2,-0.1,3.2,0.24,178.2,1.16,-0.09
16.35,1.29,3.55,0.22,200.01,1.12,-0.08
16.5,1.7,4.55,0.2,200.48,3.15,-0.07
16.65,-0.07,0.8,0.21,175.16,6.08,-0.08
16.8,-3.56,-1.71,0.14,64.33,4.92,-0.05
16.95,-5.01,-2.2,-0.07,66.26,-0.14,0.03
17.1,-7.58,-2.35,-0.13,72.75,0.2,0.05
17.25,-11.01,-1.27,-0.07,83.41,-1.39,0.03
17.4,-11.37,0.87,0.05,94.36,-1.84,-0.02
17.55,-1.06,3.29,0.08,162.08,-1.92,-0.03
17.7,-1.36,3.79,0.23,160.27,4.03,-0.08
17.85,0.84,4.87,0.23,189.79,9.56,-0.08
18.0,0.0,4.82,0.21,180.02,12.09,-0.07
18.15,-0.28,4.99,0.19,176.83,11.76,-0.07
18.3,3.17,11.05,0.17,196.0,8.52,-0.06
18.45,3.01,12.67,0.17,193.35,6.51,-0.06
18.6,5.55,12.35,0.13,204.22,1.93,-0.05
18.75,5.97,11.21,-0.02,208.04,-4.99,0.01
18.9,0.11,9.28,0.1,180.68,-8.07,-0.04
19.05,0.03,7.69,0.27,180.25,-6.44,-0.1
19.2,0.43,2.69,0.25,189.14,-3.78,-0.09
19.35,0.12,1.79,0.25,183.95,2.06,-0.09
19.5,-0.02,0.53,0.29,178.14,1.89,-0.1
19.65,-0.14,1.06,0.24,172.36,3.1,-0.08
19.8,0.37,1.42,0.27,194.74,7.28,-0.09
19.95,1.68,1.32,0.25,231.81,7.26,-0.09
20.1,1.38,0.69,0.19,243.32,-0.81,-0.07
20.25,0.82,0.46,0.14,240.53,-7.29,-0.05
20.4,0.38,1.25,0.1,196.8,-7.18,-0.04
20.55,-2.57,3.72,0.35,145.29,-11.43,-0.12
20.7,0.18,4.27,0.24,182.44,-12.98,-0.08
20.85,-4.14,0.38,0.24,95.3,-13.07,-0.08
21.0,-5.53,4.84,0.24,131.19,-13.23,-0.08
21.15,-5.68,7.05,-0.24,141.15,-13.44,0.08
21.3,0.06,7.06,-0.2,180.52,-10.86,0.07
21.45,-1.38,4.04,-0.2,161.11,-8.44,0.07
21.6,-1.38,3.49,-0.14,158.43,-6.33,0.05
21.75,-2.76,3.41,0.11,140.98,-5.37,-0.04
21.9,8.98,0.36,0.03,267.73,-5.16,-0.01
22.05,4.28,6.41,0.1,213.69,-7.31,-0.04
22.2,3.41,3.6,0.19,223.44,-11.97,-0.07
22.35,3.34,-0.42,-0.72,277.19,-13.5,0.25
22.5,3.75,0.43,-0.48,263.5,-13.5,0.17
22.65,3.45,2.61,-0.48,232.91,-13.37,0.17
22.8,3.45,6.56,-0.35,207.76,-7.91,0.12
22.95,3.45,6.22,-0.32,209.05,-3.35,0.11
23.1,4.14,1.96,-0.38,244.65,-1.83,0.13
23.25,7.6,0.79,-0.34,264.08,-2.53,0.12
23.4,7.28,0.75,-0.28,264.1,-12.91,0.1
23.55,6.56,1.38,-0.24,258.16,-13.57,0.08
23.7,6.53,4.84,-0.29,233.48,-12.03,0.1
23.85,6.31,4.84,-0.29,232.55,-12.04,0.1
24.0,2.07,8.98,-0.25,192.99,-10.75,0.09
24.15,7.6,2.11,-0.24,254.5,-11.42,0.08
24.3,6.22,1.57,0.24,255.86,-13.52,-0.08
24.45,6.22,5.89,-0.52,226.56,-12.96,0.18
24.6,6.1,6.08,-0.28,225.12,-12.56,0.1
24.75,2.94,4.4,-0.29,213.77,-12.35,0.1
24.9,1.87,8.51,1.2,192.41,-14.54,-0.42
25.05,1.91,8.79,1.2,192.26,-14.54,-0.42
25.2,1.64,8.98,1.2,190.34,-14.54,-0.42
25.35,1.64,8.98,1.2,190.34,-14.54,-0.42
