Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
8.1,-3.65,3.09,-0.01,130.27,19.76,0.0
8.25,-3.23,4.18,0.14,142.29,13.34,-0.05
8.4,-2.98,4.99,0.12,149.19,13.25,-0.04
8.55,-3.14,5.03,0.11,148.04,12.06,-0.04
8.7,-3.17,4.1,0.17,142.27,13.16,-0.06
8.85,-2.18,3.01,0.21,144.01,14.66,-0.07
9.0,-2.04,2.6,0.19,141.82,18.13,-0.07
9.15,-2.05,3.11,0.2,146.53,18.58,-0.07
9.3,-2.59,3.29,0.2,141.78,19.3,-0.07
9.45,-4.12,3.44,0.17,129.87,14.94,-0.06
9.6,-4.19,3.28,0.32,128.06,-0.1,-0.11
9.75,-6.37,2.99,0.08,115.16,-0.93,-0.03
9.9,-3.9,-0.1,0.35,88.59,0.45,-0.12
10.05,-1.17,0.88,0.32,126.85,11.98,-0.11
10.2,-0.77,-0.06,0.33,85.8,13.62,-0.12
10.35,-1.68,0.14,0.3,94.63,13.41,-0.11
10.5,-4.55,3.12,0.25,124.45,12.06,-0.09
10.65,-4.99,3.6,0.24,125.81,7.88,-0.09
10.8,-4.65,4.87,0.3,136.35,-2.42,-0.11
10.95,-3.6,5.12,0.14,144.84,-3.13,-0.05
11.1,-2.62,4.87,-0.01,151.74,-4.62,0.0
11.25,-2.49,4.89,0.03,153.04,-5.3,-0.01
11.4,-3.51,4.82,-0.11,143.88,-6.9,0.04
11.55,-4.52,3.76,0.1,129.76,-9.12,-0.03
11.7,-5.22,5.05,0.47,134.04,-8.71,-0.17
11.85,-1.13,4.94,0.33,167.08,-7.7,-0.12
12.0,-0.69,4.8,-0.68,171.8,-7.24,0.24
12.15,-3.81,2.1,0.18,118.87,-6.59,-0.06
12.3,-4.44,1.85,0.29,112.63,-5.96,-0.1
12.45,-4.63,2.92,0.13,122.26,-7.37,-0.05
12.6,-4.66,3.05,0.17,123.16,-2.99,-0.06
12.75,-2.7,2.55,0.14,133.32,-1.42,-0.05
12.9,-0.13,0.38,0.07,160.57,3.92,-0.03
13.05,-0.31,-0.07,0.05,78.12,3.5,-0.02
13.2,-0.16,2.92,-0.16,176.87,-9.97,0.06
13.35,-4.09,6.24,1.68,146.74,-14.54,-0.59
13.5,-3.78,-1.98,-0.29,62.39,-12.28,0.1
13.65,-8.43,-1.58,-0.29,79.38,-8.46,0.1
13.8,-4.81,-2.9,-0.36,58.95,-6.92,0.13
13.95,-6.63,-4.81,-0.26,54.05,-6.38,0.09
14.1,-6.07,-2.88,-0.19,64.63,-7.37,0.07
14.25,-6.11,-3.46,-0.14,60.48,-7.52,0.05
14.4,-6.02,-3.51,-0.22,59.8,-8.14,0.08
14.55,-4.29,0.09,-0.14,91.14,-8.62,0.05
14.7,-2.86,-0.66,0.01,76.94,-6.38,-0.0
14.85,-3.42,-1.51,0.12,66.21,-7.65,-0.04
15.0,-4.86,-4.69,-0.11,45.98,-5.06,0.04
15.15,-6.16,-3.96,-0.25,57.27,-6.32,0.09
15.3,-7.09,-3.61,-0.22,63.0,11.12,0.08
15.45,-7.55,-1.85,-0.24,76.24,-2.83,0.09
15.6,-8.09,1.03,-0.27,97.26,-3.17,0.1
15.75,-8.01,1.62,-0.2,101.44,-7.7,0.07
15.9,-8.02,3.02,0.03,110.63,-7.47,-0.01
16.05,-11.05,4.43,0.11,111.86,-5.11,-0.04
16.2,-6.34,4.26,0.15,123.89,-5.46,-0.05
16.35,-3.45,4.06,0.2,139.62,-5.98,-0.07
16.5,-2.78,3.37,0.21,140.43,-2.71,-0.08
16.65,-4.04,1.13,0.19,105.66,3.28,-0.07
16.8,-5.39,0.66,0.22,96.99,3.84,-0.08
16.95,-3.95,-0.92,0.24,76.85,6.27,-0.09
17.1,-5.18,-3.06,0.31,59.38,6.47,-0.11
17.25,-5.62,-3.76,0.32,56.21,9.41,-0.11
17.4,-4.49,-4.09,0.2,47.7,9.06,-0.07
17.55,-7.08,-2.74,0.07,68.84,8.39,-0.03
17.7,-1.34,-1.42,-0.03,43.27,8.85,0.01
17.85,-8.05,-0.23,-0.06,88.4,6.29,0.02
18.0,-7.94,0.5,-0.05,93.59,3.29,0.02
18.15,-3.81,1.78,-0.07,115.0,-0.28,0.03
18.3,-16.43,8.53,-0.19,117.44,0.58,0.07
18.45,-9.97,9.12,-0.19,132.44,1.31,0.07
18.6,-12.56,5.77,-0.23,114.69,3.12,0.08
18.75,-11.79,5.44,-0.19,114.76,-0.15,0.07
18.9,-10.9,4.92,-0.19,114.28,-3.2,0.07
19.05,-9.23,-0.07,-0.14,89.56,-4.48,0.05
19.2,-3.28,-0.49,-0.01,81.46,-4.76,0.0
19.35,-1.75,-0.66,-0.07,69.36,-2.85,0.02
19.5,-2.37,-1.18,0.02,63.49,-4.53,-0.01
19.65,-2.23,-0.23,0.12,84.03,-3.74,-0.04
19.8,-1.5,-0.11,0.28,85.82,-0.9,-0.1
19.95,-0.63,-0.4,0.23,57.45,1.41,-0.08
20.1,-0.52,0.07,0.26,98.22,2.69,-0.09
20.25,-2.3,-0.26,0.22,83.61,2.14,-0.08
20.4,-2.59,0.91,0.16,109.38,-5.67,-0.06
20.55,-3.8,0.52,0.11,97.75,-9.43,-0.04
20.7,-1.67,0.69,1.68,112.43,-14.54,-0.59
20.85,-1.25,-5.57,0.44,12.68,-12.95,-0.16
21.0,-0.69,-4.85,0.45,8.07,-11.22,-0.16
21.15,-0.38,-0.54,0.3,35.32,-8.89,-0.1
21.3,0.14,4.51,0.27,181.72,-9.27,-0.1
21.45,1.01,4.74,-0.3,192.01,-9.3,0.11
21.6,4.82,2.76,-0.29,240.17,-6.91,0.1
21.75,-1.5,-4.95,-0.25,16.9,-4.32,0.09
21.9,-4.7,-5.53,-0.14,40.41,-3.19,0.05
22.05,-3.15,-6.09,-0.12,27.37,-3.89,0.04
22.2,-1.18,-5.53,-0.1,12.1,-5.41,0.03
22.35,-2.02,7.64,0.01,165.17,-7.6,-0.0
22.5,-0.3,8.09,0.27,177.88,-8.1,-0.1
22.65,-6.58,5.7,0.22,130.92,-9.06,-0.08
22.8,-7.42,2.44,0.38,108.2,-9.0,-0.13
22.95,-8.95,1.47,0.44,99.33,-9.35,-0.16
23.1,-8.98,0.88,0.53,95.58,10.34,-0.19
23.25,-8.98,1.42,0.52,99.0,-4.01,-0.18
23.4,-8.98,1.17,0.47,97.44,-2.65,-0.16
23.55,-8.98,1.02,0.31,96.49,-3.59,-0.11
23.7,-8.98,1.19,0.3,97.55,-3.85,-0.11
23.85,-8.98,1.43,0.24,99.02,-5.51,-0.08
24.0,-8.98,1.54,0.33,99.74,-10.32,-0.12
24.15,-0.6,1.38,0.33,156.59,-10.24,-0.12
24.3,-8.73,5.08,0.24,120.16,-13.48,-0.08
24.45,-0.18,5.12,1.44,177.99,-14.54,-0.51
24.6,0.17,5.1,0.2,181.89,-12.57,-0.07
24.75,0.4,5.36,-0.24,184.24,-12.98,0.08
24.9,-8.98,5.19,-0.24,120.01,-13.04,0.08
25.05,-8.98,5.53,-0.24,121.61,-13.41,0.08
25.2,-8.98,5.53,-0.72,121.61,-13.51,0.25
25.35,-8.98,5.53,-0.51,121.61,-13.05,0.18
