Height(kms),U(mps),V(mps),W(mps),WD(deg),Z_snr(db),Z_dop
6.45,-1.0,1.11,-0.31,137.81,35.93,0.11
6.6,-0.02,0.1,-0.38,167.31,38.82,0.13
6.75,-0.46,-0.5,-0.4,42.84,36.61,0.14
6.9,-0.6,-0.71,-0.4,40.52,32.04,0.14
7.05,-1.49,-0.89,-0.47,59.25,31.08,0.17
7.2,-1.62,-0.52,-0.52,72.14,36.08,0.18
7.35,-1.45,-0.19,-0.6,82.42,45.33,0.21
7.5,-1.55,-0.17,-0.61,83.8,45.58,0.22
7.65,-1.8,-0.13,-0.52,85.72,31.26,0.18
7.8,-2.65,-0.36,-0.48,82.32,30.58,0.17
7.95,-3.14,-0.74,-0.51,76.66,33.0,0.18
8.1,-3.24,-1.11,-0.47,71.16,31.44,0.17
8.25,-3.26,0.4,-0.46,97.02,27.79,0.16
8.4,-3.17,1.0,-0.35,107.52,24.43,0.12
8.55,-3.33,1.46,-0.27,113.72,26.02,0.09
8.7,-3.26,1.74,-0.23,118.11,23.35,0.08
8.85,-3.01,2.22,-0.03,126.38,17.82,0.01
9.0,-3.01,2.21,0.24,126.31,15.83,-0.08
9.15,-2.91,0.98,0.33,108.68,13.61,-0.12
9.3,-3.88,0.16,0.38,92.39,8.25,-0.13
9.45,-4.44,0.26,0.44,93.31,8.44,-0.15
9.6,-5.01,-3.76,0.4,53.15,8.43,-0.14
9.75,-5.4,1.66,0.39,107.09,10.74,-0.14
9.9,-4.26,2.21,0.36,117.43,10.0,-0.13
10.05,-3.71,1.6,0.23,113.24,10.64,-0.08
10.2,-3.52,2.03,0.13,119.95,9.78,-0.05
10.35,-3.89,1.2,0.1,107.2,11.23,-0.03
10.5,-3.61,1.72,0.16,115.48,6.87,-0.06
10.65,-4.93,0.84,-0.02,99.63,3.44,0.01
10.8,-5.49,1.62,-0.07,106.38,1.6,0.02
10.95,-6.12,2.87,-0.06,115.13,-0.2,0.02
11.1,-7.24,0.35,0.09,92.74,-4.9,-0.03
11.25,-5.15,3.31,0.03,122.71,-6.72,-0.01
11.4,-5.95,3.38,0.16,119.6,-7.41,-0.06
11.55,-6.45,2.3,-0.15,109.66,-9.16,0.05
11.7,-7.23,5.3,0.22,126.26,-6.95,-0.08
11.85,-5.76,4.33,0.18,126.91,-5.61,-0.06
12.0,-3.78,-2.08,0.24,61.19,-6.15,-0.08
12.15,-6.72,6.31,0.23,133.2,2.78,-0.08
12.3,-7.62,6.78,0.2,131.64,-12.55,-0.07
12.45,-6.88,2.2,1.68,107.69,-14.54,-0.59
12.6,-6.21,2.02,0.31,107.98,-10.44,-0.11
12.75,-5.14,5.66,0.54,137.77,-8.25,-0.19
12.9,-3.16,6.09,0.01,152.61,1.88,-0.0
13.05,-2.96,-2.5,0.08,49.73,2.06,-0.03
13.2,-4.55,-2.89,0.29,57.57,-3.39,-0.1
13.35,-4.46,-2.54,0.21,60.35,-8.84,-0.07
13.5,-4.63,-4.03,0.45,48.95,-8.23,-0.16
13.65,-4.98,-4.82,0.24,45.93,-7.39,-0.09
13.8,-4.8,-4.14,0.22,49.25,-8.01,-0.08
13.95,-4.74,3.78,0.1,128.6,-9.61,-0.03
14.1,-4.62,4.57,0.28,134.71,-8.79,-0.1
14.25,-5.31,4.47,0.22,130.11,-9.88,-0.08
14.4,-5.2,4.56,0.14,131.24,-8.97,-0.05
14.55,-4.9,-3.22,0.18,56.7,-8.3,-0.06
14.7,-5.3,-2.4,0.23,65.64,-4.11,-0.08
14.85,-5.13,-1.83,0.22,70.43,-1.5,-0.08
15.0,-5.93,0.28,0.18,92.72,-3.7,-0.06
15.15,-6.39,1.56,0.23,103.68,-10.62,-0.08
15.3,-4.5,1.48,0.44,108.18,-12.71,-0.15
15.45,-3.45,2.64,0.66,127.43,-11.68,-0.23
15.6,-4.71,3.31,0.66,125.12,-11.79,-0.23
15.75,-4.3,4.98,0.44,139.15,-12.56,-0.15
15.9,-4.31,4.54,0.2,136.48,-12.9,-0.07
16.05,2.76,6.04,-0.11,204.6,-7.5,0.04
16.2,2.67,6.1,-0.0,203.65,-2.94,0.0
16.35,1.14,2.01,0.07,209.62,-2.24,-0.03
16.5,1.17,1.89,-0.22,211.69,5.86,0.08
16.65,-0.47,1.11,-0.37,156.81,14.09,0.13
16.8,-2.76,-0.66,-0.37,76.53,14.43,0.13
16.95,-4.91,-2.12,-0.45,66.64,19.95,0.16
17.1,-5.16,-2.72,-0.49,62.21,3.25,0.17
17.25,-10.25,-1.73,-0.49,80.41,1.3,0.17
17.4,-12.54,0.37,-0.42,91.68,3.12,0.15
17.55,-6.73,0.71,-0.32,96.01,3.72,0.11
17.7,-3.1,1.39,-0.24,114.09,6.19,0.08
17.85,-6.93,2.46,-0.22,109.55,8.74,0.08
18.0,-0.08,3.66,-0.28,178.82,10.15,0.1
18.15,-7.64,4.75,-0.3,121.86,14.2,0.1
18.3,-11.1,9.91,-0.31,131.77,13.04,0.11
18.45,-11.35,11.79,-0.25,136.09,7.76,0.09
18.6,-10.05,11.58,-0.26,139.05,4.62,0.09
18.75,-5.81,11.18,-0.23,152.57,1.93,0.08
18.9,-2.94,9.35,-0.41,162.55,-2.04,0.14
19.05,-2.65,7.12,-0.39,159.59,-2.27,0.14
19.2,-1.17,1.5,-0.44,142.02,2.45,0.15
19.35,-0.87,0.68,-0.4,128.2,5.38,0.14
19.5,-1.93,0.26,-0.35,97.79,4.61,0.12
19.65,-1.18,0.61,-0.38,117.24,3.39,0.13
19.8,-1.62,0.53,-0.35,108.0,2.87,0.12
19.95,0.39,0.2,-0.37,243.63,5.25,0.13
20.1,1.1,-1.62,-0.33,325.9,7.23,0.12
20.25,0.83,-2.16,-0.34,339.02,4.62,0.12
20.4,-1.46,-0.14,-0.39,84.64,-6.4,0.14
20.55,-0.52,1.3,-0.3,157.97,-7.41,0.11
20.7,-2.0,3.74,-0.22,151.89,-7.61,0.08
20.85,-1.99,5.0,-0.15,158.26,-2.96,0.05
21.0,1.19,0.69,0.03,239.88,-4.09,-0.01
21.15,1.07,0.69,0.15,237.18,-3.68,-0.05
21.3,2.13,0.69,0.2,252.03,-4.15,-0.07
21.45,-2.22,-7.6,0.2,16.26,-3.46,-0.07
21.6,2.49,-6.22,0.14,338.21,-1.49,-0.05
21.75,-1.45,-2.76,0.17,27.68,-2.57,-0.06
21.9,-0.98,5.69,-0.01,170.26,-3.12,0.0
22.05,4.05,-1.65,0.19,292.24,-11.95,-0.07
22.2,5.14,-1.99,-0.11,291.21,-8.78,0.04
22.35,5.62,-3.09,-0.17,298.85,-8.89,0.06
22.5,0.69,-4.27,-0.11,350.81,-7.14,0.04
22.65,7.6,-0.0,-0.05,270.0,-8.27,0.02
22.8,7.47,-6.91,0.09,312.77,-9.46,-0.03
22.95,3.45,0.21,0.24,266.59,-11.15,-0.08
23.1,3.45,2.35,0.29,235.82,-8.2,-0.1
23.25,7.05,3.39,0.18,244.29,-5.89,-0.06
23.4,7.07,3.75,0.15,242.06,-5.82,-0.05
23.55,7.86,4.98,-0.05,237.65,-12.13,0.02
23.7,8.98,5.53,-0.04,238.39,-12.78,0.01
23.85,8.98,4.14,0.2,245.22,-12.71,-0.07
24.0,6.22,-3.58,0.24,299.91,-13.13,-0.08
24.15,8.75,1.38,0.11,261.03,-9.55,-0.04
24.3,7.6,3.25,-0.14,246.86,-8.68,0.05
24.45,9.78,3.01,-0.16,252.89,-8.04,0.06
24.6,7.6,3.27,0.1,246.72,-9.53,-0.03
24.75,2.62,-2.6,0.0,314.78,-13.14,-0.0
24.9,2.76,0.0,-0.05,270.0,-12.22,0.02
25.05,6.91,4.14,-0.04,239.04,-12.98,0.01
25.2,5.65,-0.0,1.44,270.0,-14.54,-0.51
25.35,2.76,-1.38,-0.51,296.57,-13.43,0.18
