ObsDateTime,Height,Windspeed,WindDirection,Temperature,Pressure,Humidity
02-07-2019 17:45:45,2933.9,8.3,272.74,11.3,720.9,100
02-07-2019 17:45:46,2940.5,8.39,273.09,11.4,720.4,100
02-07-2019 17:45:47,2947.2,8.48,273.41,11.3,719.8,100
02-07-2019 17:45:48,2953.9,8.52,273.99,11.2,719.2,100
02-07-2019 17:45:49,2960.5,8.51,274.69,11.1,718.6,100
02-07-2019 17:45:50,2967.2,8.45,275.2,11.1,718.1,99.8
02-07-2019 17:45:51,2973.9,8.39,275.46,11.1,717.5,99.6
02-07-2019 17:45:52,2980.5,8.36,275.3,11.1,716.9,100
02-07-2019 17:45:53,2987.2,8.43,274.95,11,716.4,99.5
02-07-2019 17:45:54,2993.9,8.51,274.48,11,715.8,100
02-07-2019 17:45:55,3000.5,8.6,274.01,10.9,715.2,99.5
02-07-2019 17:45:56,3007.1,8.67,273.84,10.9,714.7,99.3
02-07-2019 17:45:57,3013.8,8.67,274.09,NaN,714.1,NaN
02-07-2019 17:45:59,3020.4,8.59,274.78,10.8,713.5,98.7
02-07-2019 17:46:00,3027,8.51,275.41,10.8,712.9,NaN
02-07-2019 17:46:01,3033.6,8.44,275.76,NaN,712.4,NaN
02-07-2019 17:46:03,3040.1,8.46,275.27,10.6,711.8,98.9
02-07-2019 17:46:04,3046.6,8.46,274.73,10.6,711.3,99
02-07-2019 17:46:05,3053,8.45,274.63,10.6,710.7,98.6
02-07-2019 17:46:06,3059.5,8.44,275.09,10.6,710.2,99
02-07-2019 17:46:07,3066,8.47,275.9,10.5,709.7,98.5
02-07-2019 17:46:08,3072.5,8.52,276.83,10.5,709.1,98.5
02-07-2019 17:46:09,3079,8.57,277.41,10.5,708.6,98.6
02-07-2019 17:46:10,3085.5,8.59,277.83,10.5,708,98.7
02-07-2019 17:46:11,3092.1,8.66,277.64,10.4,707.4,98.8
02-07-2019 17:46:12,3098.7,8.74,277.65,10.4,706.9,99
02-07-2019 17:46:13,3105.3,8.8,277.93,10.4,706.3,99
02-07-2019 17:46:14,3111.8,8.77,278.3,10.4,705.8,98.9
02-07-2019 17:46:15,3118.3,8.73,278.96,10.4,705.2,99.1
02-07-2019 17:46:16,3124.8,8.7,279.71,10.3,704.7,99.5
02-07-2019 17:46:17,3131.2,8.65,280.26,10.3,704.1,99.7
02-07-2019 17:46:18,3137.6,8.57,280.14,NaN,703.6,NaN
02-07-2019 17:46:20,3143.9,8.48,280.06,10.2,703,100
02-07-2019 17:46:21,3150.2,8.45,280.14,10.1,702.5,100
02-07-2019 17:46:22,3156.6,8.49,280.33,10.1,702,100
02-07-2019 17:46:23,3162.9,8.59,280.59,10.1,701.4,100
02-07-2019 17:46:24,3169.1,8.7,280.86,10,700.9,100
02-07-2019 17:46:25,3175.3,8.8,280.88,10,700.4,100
02-07-2019 17:46:26,3181.5,8.82,281.1,9.9,699.9,100
02-07-2019 17:46:27,3187.7,8.78,281.65,9.9,699.4,100
02-07-2019 17:46:28,3193.9,8.69,282.25,9.9,698.8,100
02-07-2019 17:46:29,3200,8.62,282.6,9.8,698.3,100
02-07-2019 17:46:30,3206.1,8.58,282.6,9.8,697.8,100
02-07-2019 17:46:31,3212.2,8.54,282.61,9.8,697.3,100
02-07-2019 17:46:32,3218.2,8.65,282.65,9.7,696.8,100
02-07-2019 17:46:33,3224.2,8.7,282.97,9.7,696.3,100
02-07-2019 17:46:34,3230.1,8.69,283.55,9.7,695.8,100
02-07-2019 17:46:35,3236,8.65,284.28,9.7,695.3,100
02-07-2019 17:46:36,3241.9,8.56,284.35,9.7,694.8,100
02-07-2019 17:46:37,3247.8,8.52,283.67,9.7,694.3,100
02-07-2019 17:46:38,3253.6,8.57,283.1,9.7,693.8,100
02-07-2019 17:46:39,3259.5,8.68,283.02,9.6,693.4,100
02-07-2019 17:46:40,3265.3,8.8,283.44,9.5,692.9,100
02-07-2019 17:46:41,3271.1,8.87,284.22,NaN,692.4,NaN
02-07-2019 17:46:43,3276.9,8.88,285.1,9.4,691.9,100
02-07-2019 17:46:44,3282.6,8.82,285.85,9.4,691.4,100
02-07-2019 17:46:45,3288.4,8.74,286.22,9.4,690.9,100
02-07-2019 17:46:46,3294.1,8.69,286.35,9.4,690.4,100
02-07-2019 17:46:47,3300,8.7,285.64,9.3,690,100
02-07-2019 17:46:48,3305.8,8.8,285.26,9.3,689.5,100
02-07-2019 17:46:49,3311.6,8.91,285.3,9.2,689,100
02-07-2019 17:46:50,3317.4,8.97,285.7,9.2,688.5,100
02-07-2019 17:46:51,3323.2,8.97,286.04,9.2,688,100
02-07-2019 17:46:52,3329,8.91,286.33,9.1,687.5,100
02-07-2019 17:46:53,3334.8,8.86,286.08,9.1,687.1,100
02-07-2019 17:46:54,3340.6,8.88,285.57,9.1,686.6,100
02-07-2019 17:46:55,3346.4,8.95,285.3,9,686.1,100
02-07-2019 17:46:56,3352.2,9.04,285.06,9.2,685.6,100
02-07-2019 17:46:57,3358.1,9.14,285.08,9.2,685.1,100
02-07-2019 17:46:58,3363.9,9.22,285.31,9,684.6,100
02-07-2019 17:46:59,3369.8,9.27,285.65,9.1,684.2,100
02-07-2019 17:47:00,3375.7,9.26,285.9,8.9,683.7,100
02-07-2019 17:47:01,3381.6,9.26,285.85,8.8,683.2,100
02-07-2019 17:47:02,3387.5,9.26,285.76,NaN,682.7,NaN
02-07-2019 17:47:04,3393.4,9.27,285.68,8.8,682.2,100
02-07-2019 17:47:05,3399.3,9.29,285.76,8.7,681.8,100
02-07-2019 17:47:06,3405.1,9.28,285.82,8.7,681.3,100
02-07-2019 17:47:07,3411,9.26,286.18,8.7,680.8,100
02-07-2019 17:47:08,3417,9.26,286.15,8.8,680.3,100
02-07-2019 17:47:09,3422.9,9.24,286.28,8.7,679.8,100
02-07-2019 17:47:10,3428.9,9.22,286.52,8.7,679.3,100
02-07-2019 17:47:11,3434.9,9.19,286.6,8.7,678.8,100
02-07-2019 17:47:12,3440.8,9.18,286.22,8.7,678.4,100
02-07-2019 17:47:13,3446.8,9.21,285.73,8.6,677.9,100
02-07-2019 17:47:14,3452.6,9.21,285.17,8.4,677.4,100
02-07-2019 17:47:15,3458.5,9.15,285.56,8.5,676.9,100
02-07-2019 17:47:16,3464.3,9.08,285.98,8.4,676.4,100
02-07-2019 17:47:17,3470.1,9.03,286.05,NaN,676,NaN
02-07-2019 17:47:19,3475.9,9.03,285.65,8.3,675.5,100
02-07-2019 17:47:20,3481.7,9.03,285.08,8.3,675,100
02-07-2019 17:47:21,3487.6,9,284.51,8.3,674.5,100
02-07-2019 17:47:22,3493.4,9.01,284.35,8.4,674.1,100
02-07-2019 17:47:23,3499.2,9.06,284.66,8.3,673.6,100
02-07-2019 17:47:24,3505,9.12,284.92,NaN,673.1,NaN
02-07-2019 17:47:26,3510.8,9.17,285.13,8.2,672.6,100
02-07-2019 17:47:27,3516.7,9.18,285.17,8.3,672.2,100
02-07-2019 17:47:28,3522.6,9.14,285.04,8.2,671.7,100
02-07-2019 17:47:29,3528.6,9.04,285.24,8.3,671.2,100
02-07-2019 17:47:30,3534.6,8.93,285.56,NaN,670.7,NaN
02-07-2019 17:47:31,3540.6,8.89,285.53,NaN,670.2,NaN
02-07-2019 17:47:32,3546.7,8.95,285.17,8.2,669.7,100
02-07-2019 17:47:34,3552.7,9.06,284.75,8.1,669.2,100
02-07-2019 17:47:35,3558.8,9.12,284.72,8.2,668.7,100
02-07-2019 17:47:36,3564.8,9.08,284.88,8.1,668.3,100
02-07-2019 17:47:37,3570.8,9.04,285.39,8.1,667.8,100
02-07-2019 17:47:38,3576.8,9,285.33,8,667.3,100
02-07-2019 17:47:39,3582.8,9.02,284.97,7.9,666.8,100
02-07-2019 17:47:40,3588.8,9.06,284.26,NaN,666.3,NaN
02-07-2019 17:47:42,3594.8,9.1,283.8,7.8,665.8,100
02-07-2019 17:47:43,3600.8,9.16,283.64,7.8,665.3,100
02-07-2019 17:47:44,3606.8,9.1,283.64,7.7,664.8,100
02-07-2019 17:47:45,3612.8,9.06,283.59,7.6,664.4,100
02-07-2019 17:47:46,3618.7,9.02,283.51,7.6,663.9,100
02-07-2019 17:47:47,3624.7,8.96,283.55,7.6,663.4,100
02-07-2019 17:47:48,3630.6,8.85,283.59,7.6,662.9,100
02-07-2019 17:47:49,3636.6,8.77,283.15,7.6,662.4,100
02-07-2019 17:47:50,3642.5,8.73,282.19,7.6,662,100
02-07-2019 17:47:51,3648.4,8.78,281.27,7.5,661.5,100
02-07-2019 17:47:52,3654.2,8.84,280.61,7.4,661,100
02-07-2019 17:47:53,3659.9,8.86,281.09,7.4,660.6,100
02-07-2019 17:47:54,3665.6,8.81,281.59,7.3,660.1,100
02-07-2019 17:47:55,3671.3,8.74,281.67,7.4,659.7,100
02-07-2019 17:47:56,3676.9,8.66,281.34,7.4,659.2,100
02-07-2019 17:47:57,3682.5,8.59,281.19,7.4,658.8,100
02-07-2019 17:47:58,3688.1,8.56,281,7.4,658.3,100
02-07-2019 17:47:59,3693.6,8.59,280.93,7.3,657.9,100
02-07-2019 17:48:00,3699,8.6,280.95,7.3,657.4,100
02-07-2019 17:48:02,3704.5,8.58,280.8,6.8,657,100
02-07-2019 17:48:03,3710,8.53,280.78,6.9,656.6,100
02-07-2019 17:48:04,3715.4,8.44,280.73,7,656.1,100
02-07-2019 17:48:05,3720.8,8.38,280.9,7.1,655.7,100
02-07-2019 17:48:06,3726.2,8.37,281.25,7,655.3,100
02-07-2019 17:48:07,3731.5,8.38,281.56,7,654.9,100
02-07-2019 17:48:08,3736.8,8.35,281.76,6.9,654.4,100
02-07-2019 17:48:09,3742.1,8.31,281.64,6.9,654,100
02-07-2019 17:48:10,3747.5,8.29,281.33,6.9,653.6,100
02-07-2019 17:48:11,3752.8,8.37,281.17,6.9,653.2,100
02-07-2019 17:48:12,3758.2,8.49,281.46,6.9,652.8,100
02-07-2019 17:48:13,3763.5,8.65,281.79,6.3,652.3,100
02-07-2019 17:48:14,3768.7,8.73,282.38,NaN,651.9,NaN
02-07-2019 17:48:16,3773.9,8.74,282.59,6.1,651.5,99.4
02-07-2019 17:48:17,3779.2,8.69,282.23,6.1,651.1,99.5
02-07-2019 17:48:18,3784.4,8.68,282.04,6.1,650.7,100
02-07-2019 17:48:19,3789.6,8.7,282.25,6.1,650.3,100
02-07-2019 17:48:20,3794.8,8.74,282.9,6.1,649.8,100
02-07-2019 17:48:21,3800,8.79,283.49,6.1,649.4,100
02-07-2019 17:48:22,3805.2,8.86,283.77,6,649,99.9
02-07-2019 17:48:23,3810.5,8.88,283.28,6,648.6,100
02-07-2019 17:48:24,3815.8,8.88,282.57,6,648.2,100
02-07-2019 17:48:25,3821.1,8.88,282.46,6,647.8,100
02-07-2019 17:48:26,3826.4,8.96,282.82,6,647.3,100
02-07-2019 17:48:27,3831.7,9.05,283.06,5.9,646.9,100
02-07-2019 17:48:28,3837,9.08,283.06,5.9,646.5,100
02-07-2019 17:48:29,3842.3,9.08,282.65,NaN,646.1,NaN
02-07-2019 17:48:31,3847.7,9.01,282.23,6.1,645.7,100
02-07-2019 17:48:32,3853,8.97,281.86,6.1,645.3,100
02-07-2019 17:48:33,3858.3,8.98,281.56,6,644.9,100
02-07-2019 17:48:34,3863.6,9.01,281.65,6,644.4,100
02-07-2019 17:48:35,3868.7,9.08,281.26,5.9,644,100
02-07-2019 17:48:36,3873.9,9.14,280.46,5.9,643.6,100
02-07-2019 17:48:37,3879,9.1,279.74,5.9,643.2,100
02-07-2019 17:48:38,3884.2,9.01,279.61,5.9,642.8,100
02-07-2019 17:48:39,3889.3,8.94,279.78,5.9,642.4,100
02-07-2019 17:48:40,3894.5,8.97,279.89,5.9,642,100
02-07-2019 17:48:41,3899.6,9.06,279.64,5.8,641.6,100
02-07-2019 17:48:42,3904.8,9.14,279.07,5.8,641.2,100
02-07-2019 17:48:43,3909.9,9.14,278.54,5.8,640.8,100
02-07-2019 17:48:44,3915.1,9.05,278.55,5.7,640.4,100
02-07-2019 17:48:45,3920.2,8.95,278.54,5.7,640,100
02-07-2019 17:48:46,3925.4,8.9,278.09,5.7,639.6,100
02-07-2019 17:48:47,3930.5,8.91,277.56,5.6,639.2,100
02-07-2019 17:48:48,3935.6,9.03,277.42,5.6,638.8,100
02-07-2019 17:48:49,3940.7,9.09,277.5,5.6,638.4,100
02-07-2019 17:48:50,3945.8,9.04,277.48,5.5,638,100
02-07-2019 17:48:51,3950.9,9.01,276.76,5.4,637.6,100
02-07-2019 17:48:52,3956,9.04,275.64,5.4,637.3,100
02-07-2019 17:48:53,3961.1,9.06,274.93,NaN,636.9,NaN
02-07-2019 17:48:55,3966.2,9.05,274.62,5.3,636.5,100
02-07-2019 17:48:56,3971.3,8.97,274.52,5.3,636.1,100
02-07-2019 17:48:57,3976.4,8.93,274.36,5.3,635.7,100
02-07-2019 17:48:58,3981.5,8.96,273.82,5.3,635.3,100
02-07-2019 17:48:59,3986.7,9.03,272.8,5.3,634.9,100
02-07-2019 17:49:00,3991.9,9.06,272.06,5.3,634.5,100
02-07-2019 17:49:01,3997.1,9.07,271.63,5.3,634.1,100
02-07-2019 17:49:02,4002.4,9.08,271.38,5.3,633.7,100
02-07-2019 17:49:03,4007.6,9.09,271.32,5.2,633.3,100
02-07-2019 17:49:04,4013,9.05,271.26,5.2,632.8,100
02-07-2019 17:49:05,4018.4,9.05,271.26,5,632.4,100
02-07-2019 17:49:06,4023.8,9.09,271.18,5,632,100
02-07-2019 17:49:07,4029.3,9.08,270.79,5.1,631.6,100
02-07-2019 17:49:08,4034.8,9.12,270.54,5.1,631.2,100
02-07-2019 17:49:09,4040.3,9.17,270.18,5.1,630.7,100
02-07-2019 17:49:10,4045.8,9.23,269.68,5.1,630.3,100
02-07-2019 17:49:11,4051.3,9.23,269.18,5.1,629.9,100
02-07-2019 17:49:12,4056.9,9.19,268.68,4.9,629.5,100
02-07-2019 17:49:13,4062.3,9.13,268.55,5,629,100
02-07-2019 17:49:14,4067.8,9.13,268.68,5,628.6,100
02-07-2019 17:49:15,4073.3,9.15,268.81,4.9,628.2,100
02-07-2019 17:49:16,4078.7,9.18,268.53,4.9,627.8,100
02-07-2019 17:49:17,4084.2,9.19,267.85,4.8,627.3,100
02-07-2019 17:49:18,4089.6,9.2,267.1,4.6,626.9,100
02-07-2019 17:49:19,4095.1,9.22,266.44,4.6,626.5,100
02-07-2019 17:49:20,4100.5,9.26,266.29,4.6,626.1,100
02-07-2019 17:49:21,4106,9.31,266.18,4.6,625.7,100
02-07-2019 17:49:22,4111.5,9.38,265.96,4.6,625.2,100
02-07-2019 17:49:23,4117.1,9.46,265.28,4.6,624.8,100
02-07-2019 17:49:24,4122.7,9.56,264.51,4.6,624.4,100
02-07-2019 17:49:25,4128.2,9.71,263.7,4.5,624,100
02-07-2019 17:49:26,4133.8,9.82,263.67,4.5,623.6,100
02-07-2019 17:49:27,4139.3,9.82,263.83,4.4,623.1,100
02-07-2019 17:49:28,4145,9.81,263.69,4.3,622.7,100
02-07-2019 17:49:29,4150.6,9.82,263.15,4.5,622.3,100
02-07-2019 17:49:30,4156.4,9.91,262.81,4.3,621.8,NaN
02-07-2019 17:49:31,4162.1,10.11,262.51,4.4,621.4,100
02-07-2019 17:49:32,4167.8,10.29,262.29,4.4,621,100
02-07-2019 17:49:33,4173.7,10.5,262.28,4.4,620.5,100
02-07-2019 17:49:34,4179.6,10.65,262.26,NaN,620.1,NaN
02-07-2019 17:49:36,4185.6,10.63,262.37,4.2,619.6,100
02-07-2019 17:49:37,4191.6,10.69,262.36,NaN,619.2,NaN
02-07-2019 17:49:39,4197.7,10.85,262.59,4.3,618.7,100
02-07-2019 17:49:40,4203.8,11.01,262.95,4.3,618.2,100
02-07-2019 17:49:41,4210,11.23,263.35,4.1,617.8,100
02-07-2019 17:49:42,4216.3,11.37,263.49,4,617.3,100
02-07-2019 17:49:43,4222.7,11.5,263.63,4,616.8,100
02-07-2019 17:49:44,4229.1,11.57,263.84,4,616.3,100
02-07-2019 17:49:45,4235.5,11.61,264.39,3.9,615.8,100
02-07-2019 17:49:46,4241.9,11.63,264.95,3.9,615.3,100
02-07-2019 17:49:47,4248.3,11.66,265.16,4,614.9,100
02-07-2019 17:49:48,4254.7,11.76,265,4,614.4,100
02-07-2019 17:49:49,4261.1,11.91,265.01,4,613.9,100
02-07-2019 17:49:50,4267.5,12.09,265.29,3.9,613.4,100
02-07-2019 17:49:51,4274,12.17,265.65,4,612.9,100
02-07-2019 17:49:52,4280.4,12.2,266.1,4,612.4,100
02-07-2019 17:49:53,4286.9,12.27,266.58,4,611.9,100
02-07-2019 17:49:54,4293.4,12.43,267.05,3.9,611.4,100
02-07-2019 17:49:55,4299.9,12.56,267.68,3.9,611,100
02-07-2019 17:49:56,4306.6,12.65,268.37,3.9,610.5,100
02-07-2019 17:49:57,4313.2,12.75,268.91,3.9,610,100
02-07-2019 17:49:58,4319.9,12.92,269.48,3.8,609.5,100
02-07-2019 17:49:59,4326.6,13.12,269.68,4,609,100
02-07-2019 17:50:00,4333.2,13.29,269.52,4,608.5,100
02-07-2019 17:50:01,4339.9,13.36,269.32,4.1,607.9,100
02-07-2019 17:50:02,4346.5,13.36,269.43,3.9,607.5,100
02-07-2019 17:50:03,4353.1,13.38,269.73,3.8,607,100
02-07-2019 17:50:04,4359.6,13.49,270.14,3.8,606.5,100
02-07-2019 17:50:05,4366.1,13.64,270.45,NaN,606,NaN
02-07-2019 17:50:06,4372.6,13.79,270.65,NaN,605.5,NaN
02-07-2019 17:50:08,4379.1,13.97,270.66,3.8,605,100
02-07-2019 17:50:09,4385.5,14.02,270.57,3.7,604.6,100
02-07-2019 17:50:10,4391.9,14.02,270.62,3.6,604.1,100
02-07-2019 17:50:11,4398.2,14.1,270.94,3.6,603.6,100
02-07-2019 17:50:12,4404.5,14.19,271.15,NaN,603.2,NaN
02-07-2019 17:50:14,4410.8,14.31,271.19,3.6,602.7,100
02-07-2019 17:50:15,4417.1,14.42,271.08,3.5,602.2,100
02-07-2019 17:50:16,4423.4,14.53,271.16,3.4,601.8,100
02-07-2019 17:50:17,4429.7,14.63,271.46,3.4,601.3,100
02-07-2019 17:50:18,4436,14.72,271.49,3.3,600.9,100
02-07-2019 17:50:19,4442.3,14.73,271.37,2.9,600.4,100
02-07-2019 17:50:20,4448.7,14.73,271.07,2.9,599.9,100
02-07-2019 17:50:21,4455,14.78,270.89,2.9,599.5,100
02-07-2019 17:50:22,4461.3,14.85,270.86,2.8,599,100
02-07-2019 17:50:23,4467.6,14.91,271.17,2.8,598.5,100
02-07-2019 17:50:24,4474,15.01,271.51,2.9,598.1,100
02-07-2019 17:50:25,4480.4,15.03,271.72,2.9,597.6,100
02-07-2019 17:50:26,4486.7,15.1,271.63,NaN,597.1,NaN
02-07-2019 17:50:27,4493.1,15.18,271.52,0.7,596.6,82.5
02-07-2019 17:50:28,4499.4,15.24,271.44,NaN,596.2,NaN
02-07-2019 17:50:31,4505.7,15.28,271.68,0.2,595.7,81.5
02-07-2019 17:50:32,4512,15.29,271.97,0.1,595.2,84.6
02-07-2019 17:50:33,4518.4,15.36,272.07,0.1,594.7,88.5
02-07-2019 17:50:34,4524.7,15.47,272.08,0.1,594.3,84
02-07-2019 17:50:35,4531,15.52,272.22,0,593.8,88.7
02-07-2019 17:50:36,4537.2,15.47,272.4,0.3,593.3,87.2
02-07-2019 17:50:37,4543.4,15.42,272.57,0.4,592.9,87.2
02-07-2019 17:50:38,4549.5,15.37,272.71,0.4,592.4,90.3
02-07-2019 17:50:39,4555.7,15.34,272.73,0.7,592,92.2
02-07-2019 17:50:40,4561.7,15.29,272.74,0.8,591.5,93.2
02-07-2019 17:50:41,4567.6,15.23,272.9,0.8,591.1,92.9
02-07-2019 17:50:42,4573.5,15.26,272.99,0.8,590.7,91.5
02-07-2019 17:50:43,4579.3,15.2,273.2,0.7,590.2,92.3
02-07-2019 17:50:44,4585.1,15.03,273.48,0.7,589.8,92.4
02-07-2019 17:50:45,4590.8,14.91,273.65,0.7,589.4,91.7
02-07-2019 17:50:46,4596.5,14.81,273.59,0.7,589,92.4
02-07-2019 17:50:47,4602,14.85,273.33,0.6,588.6,92.2
02-07-2019 17:50:48,4607.5,14.84,273.06,0.6,588.2,92.1
02-07-2019 17:50:49,4612.9,14.78,272.75,0.6,587.8,94
02-07-2019 17:50:50,4618.4,14.65,272.37,0.5,587.4,94.9
02-07-2019 17:50:51,4623.8,14.62,272.06,0.5,587,93.1
02-07-2019 17:50:52,4629.2,14.65,272,0.4,586.6,93.4
02-07-2019 17:50:53,4634.6,14.71,272.06,0.5,586.2,92.8
02-07-2019 17:50:54,4640,14.72,272.03,0.7,585.8,95.2
02-07-2019 17:50:55,4645.4,14.61,271.92,0.8,585.4,97.4
02-07-2019 17:50:56,4650.7,14.52,271.86,NaN,585,NaN
02-07-2019 17:50:58,4656.1,14.46,271.8,0.8,584.6,95.5
02-07-2019 17:50:59,4661.5,14.4,271.75,0.8,584.2,94.9
02-07-2019 17:51:00,4666.8,14.38,271.72,0.6,583.9,94.3
02-07-2019 17:51:01,4672.1,14.36,271.6,0.7,583.5,94.4
02-07-2019 17:51:02,4677.5,14.35,271.57,0.5,583.1,97.4
02-07-2019 17:51:03,4682.8,14.34,271.46,NaN,582.7,NaN
02-07-2019 17:51:05,4688.2,14.31,271.43,0.3,582.3,92.7
02-07-2019 17:51:06,4693.6,14.26,271.83,0.3,581.9,91
02-07-2019 17:51:07,4699,14.17,272.41,0.4,581.5,94.9
02-07-2019 17:51:08,4704.5,14.14,273.03,0.4,581.1,92.2
02-07-2019 17:51:09,4710.2,14.17,273.16,0.3,580.7,91.7
02-07-2019 17:51:10,4715.8,14.25,273.26,0.3,580.3,91.7
02-07-2019 17:51:11,4721.5,14.27,273.29,0.3,579.9,94.9
02-07-2019 17:51:12,4727.2,14.27,273.4,0.3,579.5,92.8
02-07-2019 17:51:13,4733,14.2,273.78,0.4,579.1,100
02-07-2019 17:51:14,4738.7,14.04,274.33,0.5,578.7,96.3
02-07-2019 17:51:15,4744.5,13.97,274.74,0.5,578.2,100
02-07-2019 17:51:16,4750.4,13.97,274.92,0.6,577.8,100
02-07-2019 17:51:17,4756.3,14.01,274.9,0.6,577.4,100
02-07-2019 17:51:18,4762.1,14.04,275.05,0.6,577,100
02-07-2019 17:51:19,4768,14.02,275.33,0.7,576.5,100
02-07-2019 17:51:20,4774,13.97,275.8,0.6,576.1,100
02-07-2019 17:51:21,4780,13.97,276.15,0.6,575.7,100
02-07-2019 17:51:22,4786,14.02,276.34,0.6,575.3,100
02-07-2019 17:51:23,4792,14.09,276.72,0.5,574.9,100
02-07-2019 17:51:24,4798,14.15,277.08,0.5,574.4,100
02-07-2019 17:51:25,4803.9,14.12,277.43,0.5,574,100
02-07-2019 17:51:26,4809.9,14.06,277.74,0.4,573.6,100
02-07-2019 17:51:27,4815.9,13.98,278.09,0.3,573.2,100
02-07-2019 17:51:28,4821.9,13.99,278.35,0.2,572.8,100
02-07-2019 17:51:29,4827.9,13.97,278.77,0.2,572.3,100
02-07-2019 17:51:30,4833.8,13.99,279.14,0.1,571.9,100
02-07-2019 17:51:31,4839.7,13.96,279.32,0.1,571.5,100
02-07-2019 17:51:32,4845.7,13.9,279.31,0,571.1,100
02-07-2019 17:51:33,4851.6,13.91,279.55,NaN,570.7,NaN
02-07-2019 17:51:35,4857.6,13.93,279.88,-0.2,570.2,97.1
02-07-2019 17:51:36,4863.5,13.93,280.3,-0.2,569.8,96.8
02-07-2019 17:51:37,4869.4,13.89,280.92,-0.3,569.4,97
02-07-2019 17:51:38,4875.4,13.89,281.4,-0.3,569,97.1
02-07-2019 17:51:39,4881.3,13.99,281.54,NaN,568.6,NaN
02-07-2019 17:51:41,4887.3,14.13,281.43,-0.1,568.1,97.1
02-07-2019 17:51:42,4893.3,14.18,281.28,-0.1,567.7,97.1
02-07-2019 17:51:43,4899.3,14.14,281.23,0.1,567.3,100
02-07-2019 17:51:44,4905.3,14.12,281.37,0.1,566.9,100
02-07-2019 17:51:45,4911.4,14.14,281.82,0,566.4,100
02-07-2019 17:51:46,4917.6,14.2,282.15,-0.1,566,97.1
02-07-2019 17:51:47,4923.7,14.28,282.29,-0.1,565.6,97.1
02-07-2019 17:51:48,4929.8,14.35,282.27,NaN,565.1,NaN
02-07-2019 17:51:50,4936,14.42,282.19,0,564.7,100
02-07-2019 17:51:51,4942.2,14.42,282.27,0,564.3,100
02-07-2019 17:51:52,4948.4,14.43,282.41,NaN,563.8,NaN
02-07-2019 17:51:53,4954.6,14.45,282.67,0,563.4,100
02-07-2019 17:51:54,4960.8,14.54,282.99,NaN,563,NaN
02-07-2019 17:51:57,4967,14.64,283.42,-0.1,562.6,97.1
02-07-2019 17:51:58,4973.2,14.76,283.97,-0.1,562.1,97.1
02-07-2019 17:51:59,4979.5,14.81,284.38,-0.1,561.7,NaN
02-07-2019 17:52:00,4985.7,14.79,284.57,-0.2,561.2,97.1
02-07-2019 17:52:01,4992,14.72,284.65,-0.2,560.8,97.1
02-07-2019 17:52:02,4998.3,14.73,284.86,-0.2,560.4,97.1
02-07-2019 17:52:03,5004.6,14.85,285.13,-0.2,559.9,97.1
02-07-2019 17:52:04,5011,14.99,285.4,-0.3,559.5,97.1
02-07-2019 17:52:05,5017.3,15.08,285.66,-0.3,559,97.1
02-07-2019 17:52:06,5023.7,15.14,285.66,-0.4,558.6,97.1
02-07-2019 17:52:07,5030.1,15.16,285.54,-0.4,558.1,97.1
02-07-2019 17:52:08,5036.5,15.21,285.45,-0.4,557.7,97.1
02-07-2019 17:52:09,5042.9,15.28,285.37,-0.4,557.3,97.1
02-07-2019 17:52:10,5049.3,15.38,285.57,-0.5,556.8,97.1
02-07-2019 17:52:11,5055.6,15.41,285.87,-0.5,556.4,97.1
02-07-2019 17:52:12,5061.9,15.4,285.96,-0.5,555.9,97.1
02-07-2019 17:52:13,5068.2,15.4,286.02,-0.5,555.5,97.1
02-07-2019 17:52:14,5074.5,15.41,286.08,-0.6,555,97
02-07-2019 17:52:15,5080.9,15.48,286.58,-0.7,554.6,97
02-07-2019 17:52:16,5087.2,15.49,287.01,-0.8,554.2,97
02-07-2019 17:52:17,5093.5,15.46,287.23,NaN,553.7,NaN
02-07-2019 17:52:19,5100,15.42,287.36,-1,553.3,97
02-07-2019 17:52:20,5106.5,15.47,286.99,-1,552.8,97
02-07-2019 17:52:21,5113,15.61,286.59,-0.9,552.4,97
02-07-2019 17:52:22,5119.5,15.77,286.39,-0.9,551.9,97
02-07-2019 17:52:23,5126.1,15.88,286.39,-0.9,551.5,97
02-07-2019 17:52:24,5132.6,15.92,286.53,-0.9,551,97
02-07-2019 17:52:25,5139.2,15.88,286.49,-1,550.5,97
02-07-2019 17:52:26,5145.7,15.87,286.32,-0.9,550.1,97
02-07-2019 17:52:27,5152.3,15.89,286.15,-1,549.6,97
02-07-2019 17:52:28,5158.9,15.94,286.08,-1.1,549.2,97
02-07-2019 17:52:29,5165.4,15.97,286.21,-1.1,548.7,97
02-07-2019 17:52:30,5172,15.99,286.03,-1.3,548.3,96.9
02-07-2019 17:52:31,5178.7,16.08,285.85,-1.2,547.8,96.9
02-07-2019 17:52:32,5185.5,16.14,285.29,-1.3,547.3,96.9
02-07-2019 17:52:33,5192.3,16.18,284.84,-1.4,546.9,96.9
02-07-2019 17:52:34,5199.2,16.25,284.77,-1.6,546.4,96.9
02-07-2019 17:52:35,5206.1,16.3,284.72,-1.8,545.9,96.8
02-07-2019 17:52:36,5213.1,16.37,284.44,-1.8,545.5,96.8
02-07-2019 17:52:37,5220,16.5,284.02,-1.7,545,96.9
02-07-2019 17:52:38,5226.9,16.61,283.7,NaN,544.5,NaN
