ExptDateTime,Temperature,Humidity,Pressure,WindSpeed,WindDirection
01-07-2018 00:00:00,23.1,0,963.4,0,359
01-07-2018 01:00:00,23.6,0,963.7,0,359
01-07-2018 02:00:00,25.5,91,964.2,0,359
01-07-2018 03:00:00,26.7,80,965,0.8,35
01-07-2018 04:00:00,28.1,66,965.3,0.8,39
01-07-2018 05:00:00,29.1,57,965,2,41
01-07-2018 06:00:00,30.1,53,964.9,1.5,40
01-07-2018 07:00:00,30.7,51,964.8,1,44
01-07-2018 08:00:00,31,48,964,2,45
01-07-2018 09:00:00,31.5,46,963.4,2.4,41
01-07-2018 10:00:00,32.1,44,962.5,1.8,44
01-07-2018 11:00:00,31.6,46,962,2,43
01-07-2018 12:00:00,31,48,961.9,0,359
01-07-2018 13:00:00,30.6,51,963,0,359
01-07-2018 14:00:00,29.5,56,963.5,0,359
01-07-2018 15:00:00,27.9,69,964.3,1.7,250
01-07-2018 16:00:00,27.1,74,965.1,0.8,297
01-07-2018 17:00:00,26.6,78,965.5,0,359
01-07-2018 18:00:00,25.8,85,965.4,1.3,304
01-07-2018 19:00:00,25.6,87,965.1,0,359
01-07-2018 20:00:00,25.3,87,964.1,0,359
01-07-2018 21:00:00,24.6,96,963.9,0.7,323
01-07-2018 22:00:00,24.3,0,964.3,0,359
01-07-2018 23:00:00,24.3,81,963.7,0,359
02-07-2018 00:00:00,23.8,84,963.4,0,359
02-07-2018 01:00:00,23.6,91,963.4,0,359
02-07-2018 02:00:00,25.8,78,963.9,0,359
02-07-2018 03:00:00,28.3,65,964.1,0,359
02-07-2018 04:00:00,30,56,964.2,2.1,40
02-07-2018 05:00:00,31.3,51,964.1,1.8,37
02-07-2018 06:00:00,32.1,48,963.5,0,359
02-07-2018 07:00:00,33.5,44,962.5,1.3,34
02-07-2018 08:00:00,33.1,46,961.9,0,359
02-07-2018 09:00:00,33.1,47,961.2,1.5,314
02-07-2018 10:00:00,25.9,89,961.7,0.5,23
02-07-2018 11:00:00,27.3,90,961.6,0,359
02-07-2018 12:00:00,27.3,86,961.1,0,359
02-07-2018 13:00:00,27,92,961.1,0,359
02-07-2018 14:00:00,27,84,962.1,0.8,165
02-07-2018 15:00:00,26.9,88,963.4,0,359
02-07-2018 16:00:00,25.7,92,965,0.7,327
02-07-2018 17:00:00,24.3,99,965.8,0,359
02-07-2018 18:00:00,22.8,0,965.9,1.1,327
02-07-2018 19:00:00,22.1,0,965.5,0.5,284
02-07-2018 20:00:00,22.1,0,965.8,0.8,295
02-07-2018 21:00:00,22.6,0,965.8,0.5,325
02-07-2018 22:00:00,22.3,0,965.5,0.7,326
02-07-2018 23:00:00,22.4,0,965.9,0,359
03-07-2018 00:00:00,22.2,0,965.4,0,359
03-07-2018 01:00:00,22.2,0,965.3,0.5,67
03-07-2018 02:00:00,22.1,0,965.1,0,359
03-07-2018 03:00:00,22.6,0,965.4,0,359
03-07-2018 04:00:00,23.2,0,965.3,0.2,40
03-07-2018 05:00:00,24.5,0,965,1.3,11
03-07-2018 06:00:00,26.8,83,964.3,2.6,40
03-07-2018 07:00:00,28.4,74,963.9,1.8,36
03-07-2018 08:00:00,29.4,67,963.2,1.1,40
03-07-2018 09:00:00,30,65,962.7,0,359
03-07-2018 10:00:00,30.2,65,962.2,0,359
03-07-2018 11:00:00,30.6,65,961.8,0,359
03-07-2018 12:00:00,30,71,962,0,359
03-07-2018 13:00:00,28.8,72,962.5,1.1,200
03-07-2018 14:00:00,27.9,81,963,0,359
03-07-2018 15:00:00,27.6,86,963.9,0,359
03-07-2018 16:00:00,27.1,95,964.5,0,359
03-07-2018 17:00:00,26.2,0,964.9,0,359
03-07-2018 18:00:00,25.7,0,965.3,0,359
03-07-2018 19:00:00,25.2,0,964.9,0,359
03-07-2018 20:00:00,25,0,964.5,0,359
03-07-2018 21:00:00,25,0,964.1,0,359
03-07-2018 22:00:00,24.6,0,964.2,0,359
03-07-2018 23:00:00,25.7,80,964.2,0.7,338
04-07-2018 00:00:00,24.9,86,964.7,0,359
04-07-2018 01:00:00,24.7,85,964.9,0,359
04-07-2018 02:00:00,25.7,79,965.6,0,359
04-07-2018 03:00:00,26.9,75,966,0,359
04-07-2018 04:00:00,28.1,67,966,1.9,329
04-07-2018 05:00:00,29.8,60,965.8,1.4,38
04-07-2018 06:00:00,30.6,55,965.3,1.9,350
04-07-2018 07:00:00,31.4,53,964.7,1.3,346
04-07-2018 08:00:00,32.6,49,963.6,1.6,347
04-07-2018 09:00:00,32.8,47,963.2,1.5,353
04-07-2018 10:00:00,33,45,962.6,1.3,359
04-07-2018 11:00:00,32.9,44,962.4,1.4,331
04-07-2018 12:00:00,32.3,47,962.7,0,359
04-07-2018 13:00:00,31.1,49,963.3,0,359
04-07-2018 14:00:00,29.8,54,963.9,0,359
04-07-2018 15:00:00,29.1,56,964.6,0,359
04-07-2018 16:00:00,28.5,60,965.1,0,359
04-07-2018 17:00:00,27.9,65,965.3,0,359
04-07-2018 18:00:00,27.1,69,965.2,0,359
04-07-2018 19:00:00,26.7,65,964.7,0,359
04-07-2018 20:00:00,26.3,66,964.1,0,359
04-07-2018 21:00:00,25.7,69,963.9,0,359
04-07-2018 22:00:00,25.3,71,963.9,0,359
04-07-2018 23:00:00,24.8,72,964.1,0,359
05-07-2018 00:00:00,24.4,75,964.6,0,359
05-07-2018 01:00:00,23.9,81,965.2,0,359
05-07-2018 02:00:00,25.3,72,965.4,0,359
05-07-2018 03:00:00,27.5,59,965.6,1.4,5
05-07-2018 04:00:00,28.9,54,965.6,1.8,22
05-07-2018 05:00:00,30,51,965.2,2.2,340
05-07-2018 06:00:00,30.8,46,964.7,3,347
05-07-2018 07:00:00,32.5,40,963.7,1.4,19
05-07-2018 08:00:00,33.4,39,962.7,1.4,11
05-07-2018 09:00:00,34.3,35,961.9,1.6,14
05-07-2018 10:00:00,34.3,34,961.4,2.2,342
05-07-2018 11:00:00,34.6,33,961.1,2.2,13
05-07-2018 12:00:00,34,35,961.3,1.3,24
05-07-2018 13:00:00,32.8,37,961.9,1.5,332
05-07-2018 14:00:00,31.7,41,962.5,0,359
05-07-2018 15:00:00,30.7,46,963.4,0,359
05-07-2018 16:00:00,29.4,50,963.9,0,359
05-07-2018 17:00:00,29.8,46,964.4,1.5,10
05-07-2018 18:00:00,29.7,46,964.3,0.2,327
05-07-2018 19:00:00,28.1,52,963.7,0.9,333
05-07-2018 20:00:00,27.6,51,963.5,1.7,342
05-07-2018 21:00:00,27.2,53,963.4,0,359
05-07-2018 22:00:00,26.6,57,962.9,0,359
05-07-2018 23:00:00,25.4,62,962.8,0,359
06-07-2018 00:00:00,25.2,65,963.1,0,359
06-07-2018 01:00:00,24.9,67,963.7,0,359
06-07-2018 02:00:00,26,70,964.2,0,359
06-07-2018 03:00:00,26.8,67,964.4,0.6,327
06-07-2018 04:00:00,28.2,58,964.2,1.8,34
06-07-2018 05:00:00,29.4,55,963.8,1.8,346
06-07-2018 06:00:00,31.2,51,963.3,1.6,343
06-07-2018 07:00:00,31.4,48,962.2,2.2,23
06-07-2018 08:00:00,32.3,45,961.4,3.9,35
06-07-2018 09:00:00,32.7,45,961.1,2.6,348
06-07-2018 10:00:00,32.8,45,960.4,2.1,347
06-07-2018 11:00:00,31.9,47,960,2.6,334
06-07-2018 12:00:00,30.2,53,960.6,1.8,14
06-07-2018 13:00:00,29.7,54,961.1,0.8,340
06-07-2018 14:00:00,29.2,57,961.8,0,359
06-07-2018 15:00:00,28.1,63,962.3,0,359
06-07-2018 16:00:00,27.8,66,962.9,0,359
