ExptDateTime,Temperature,Humidity,Pressure,WindSpeed,WindDirection
03-09-2018 23:00:00,24,90,966.2,0,359
04-09-2018 00:00:00,24.2,78,966.5,0.3,53
04-09-2018 01:00:00,23.9,76,967,0,359
04-09-2018 02:00:00,25.5,70,967.9,0,359
04-09-2018 03:00:00,27.8,58,968.2,2,42
04-09-2018 04:00:00,29.6,52,968.1,2.5,38
04-09-2018 05:00:00,30.8,49,967.5,2.5,37
04-09-2018 06:00:00,32.2,43,966.6,2.4,22
04-09-2018 07:00:00,33.3,39,965.3,1.9,31
04-09-2018 08:00:00,33.8,36,964.1,1.8,36
04-09-2018 09:00:00,35.4,32,963.2,1,350
04-09-2018 10:00:00,34.4,32,962.9,0,359
04-09-2018 11:00:00,34.8,31,962.6,1,27
04-09-2018 12:00:00,34.5,31,963,1.2,29
04-09-2018 13:00:00,33.1,35,963.8,0,359
04-09-2018 14:00:00,31.7,42,964.9,0.6,247
04-09-2018 15:00:00,29.1,68,965.7,0.5,237
04-09-2018 16:00:00,28.4,74,966.8,0.5,281
04-09-2018 17:00:00,28.2,80,967,0.1,327
04-09-2018 18:00:00,28,74,966.4,0.7,327
04-09-2018 19:00:00,27.5,79,965.7,0,359
04-09-2018 20:00:00,27,83,965.4,0,359
04-09-2018 21:00:00,26.9,81,965.1,0,359
04-09-2018 22:00:00,26.4,84,964.9,0,359
04-09-2018 23:00:00,26,72,965.4,0.8,5
05-09-2018 00:00:00,26,63,965.7,0.7,18
05-09-2018 01:00:00,25.9,64,966.2,0.9,343
05-09-2018 02:00:00,26.5,62,966.8,0.7,14
05-09-2018 03:00:00,27.9,58,967.5,1.5,33
05-09-2018 04:00:00,28.3,57,967.5,1.2,350
05-09-2018 05:00:00,29.8,51,967,1.7,19
05-09-2018 06:00:00,31,46,966.3,2,30
05-09-2018 07:00:00,32.5,41,965.2,2.8,40
05-09-2018 08:00:00,33.7,36,964.2,1.4,2
05-09-2018 09:00:00,32.6,39,963.3,2.1,36
05-09-2018 10:00:00,33,39,962.9,2.1,40
05-09-2018 11:00:00,32.1,40,963.1,1.3,38
05-09-2018 12:00:00,31.8,41,963.2,1.1,39
05-09-2018 13:00:00,31.1,42,963.8,0,359
05-09-2018 14:00:00,30,45,964.4,0,359
05-09-2018 15:00:00,30,45,965.2,0,359
05-09-2018 16:00:00,29.9,45,965.8,0.5,359
05-09-2018 17:00:00,28.9,48,965.8,0,359
05-09-2018 18:00:00,28.2,54,965.2,0,359
05-09-2018 19:00:00,26.8,62,964.5,0,359
05-09-2018 20:00:00,25.7,66,964,0,359
05-09-2018 21:00:00,24.9,78,963.9,0,359
05-09-2018 22:00:00,24.9,82,963.5,0,359
05-09-2018 23:00:00,25.4,65,963.8,0.6,30
06-09-2018 00:00:00,25.6,66,964.1,1.4,350
06-09-2018 01:00:00,25.9,64,964.7,1.1,29
06-09-2018 02:00:00,26.4,59,965.3,1.2,11
06-09-2018 03:00:00,27.4,56,965.9,2.3,29
06-09-2018 04:00:00,29.1,50,965.8,2.5,34
06-09-2018 05:00:00,30.9,45,965.2,1.8,25
06-09-2018 06:00:00,31.5,41,964.4,2.9,0
06-09-2018 07:00:00,33.1,38,963.3,1.1,14
06-09-2018 08:00:00,33.5,37,962.2,2.2,40
06-09-2018 09:00:00,34,35,961.4,3.3,37
06-09-2018 10:00:00,34.5,34,961.2,2.6,23
06-09-2018 11:00:00,33.6,35,961.1,2.3,26
06-09-2018 12:00:00,32.3,39,961.9,1.6,29
06-09-2018 13:00:00,31.3,41,962.7,1.4,28
06-09-2018 14:00:00,30.6,43,963.5,0,359
06-09-2018 15:00:00,29.5,46,964.2,0,359
06-09-2018 16:00:00,28.7,49,964.8,0,359
06-09-2018 17:00:00,28.1,51,964.8,0,359
06-09-2018 18:00:00,27.5,53,964.5,0,359
06-09-2018 19:00:00,27.4,52,964.3,0,359
06-09-2018 20:00:00,27.4,54,963.9,0,359
06-09-2018 21:00:00,27.1,57,963.4,0.6,40
06-09-2018 22:00:00,27.3,55,963.7,1.6,36
06-09-2018 23:00:00,26.8,55,964,0.6,327
07-09-2018 00:00:00,26.3,55,964.7,0.9,39
07-09-2018 01:00:00,26,55,965.3,1.3,39
07-09-2018 02:00:00,26.3,57,966,1.9,24
07-09-2018 03:00:00,27.7,54,966.2,2.6,356
07-09-2018 04:00:00,28.8,51,966.2,2.8,20
07-09-2018 05:00:00,29.9,47,966.1,3.6,40
07-09-2018 06:00:00,31.7,42,965.3,1.9,354
07-09-2018 07:00:00,32.7,37,964.3,3.6,39
07-09-2018 08:00:00,34,33,963.1,2.1,28
07-09-2018 09:00:00,34.2,33,962.3,1.8,35
07-09-2018 10:00:00,34.7,32,961.9,3.6,40
07-09-2018 11:00:00,34.1,34,962.1,1.7,15
07-09-2018 12:00:00,33.3,36,962.6,1.3,32
07-09-2018 13:00:00,32.2,39,963.5,0.6,34
07-09-2018 14:00:00,31.6,41,964.1,0,359
07-09-2018 15:00:00,30.7,43,964.5,0,359
07-09-2018 16:00:00,29.7,47,965.1,0,359
07-09-2018 17:00:00,28.7,50,965.5,0.7,10
07-09-2018 18:00:00,27.9,51,965.2,0,359
07-09-2018 19:00:00,27.6,52,964.9,0,359
07-09-2018 20:00:00,26.7,56,964.6,0,359
07-09-2018 21:00:00,26.6,58,964.3,0,359
07-09-2018 22:00:00,26.3,60,964.5,0,359
07-09-2018 23:00:00,26.2,62,964.9,0.5,327
08-09-2018 00:00:00,26.2,62,965.6,1.4,29
08-09-2018 01:00:00,25.8,61,966.3,1.3,34
08-09-2018 02:00:00,26.1,61,967.1,1.1,40
08-09-2018 03:00:00,28,55,967.7,1.9,352
08-09-2018 04:00:00,29.6,49,967.5,3.4,38
08-09-2018 05:00:00,30.9,45,967.2,3.4,37
08-09-2018 06:00:00,32,41,966.2,1.5,21
08-09-2018 07:00:00,33.5,37,965,1.4,21
08-09-2018 08:00:00,34.2,35,963.6,2.8,40
08-09-2018 09:00:00,34.9,32,962.7,0.8,356
08-09-2018 10:00:00,35,31,962,1.2,26
08-09-2018 11:00:00,34.6,31,961.9,1.3,27
08-09-2018 12:00:00,34.4,32,962.2,1.4,30
08-09-2018 13:00:00,32.3,36,962.7,0.9,31
08-09-2018 14:00:00,30.6,40,963.6,0,359
08-09-2018 15:00:00,29.3,45,964.4,0,359
08-09-2018 16:00:00,28.9,47,965.2,0,359
08-09-2018 17:00:00,28.6,57,965.6,0.6,223
08-09-2018 18:00:00,27.7,59,965.8,0,359
08-09-2018 19:00:00,26.7,63,965.9,0,359
08-09-2018 20:00:00,26.1,70,965.4,0,359
08-09-2018 21:00:00,26.1,73,965,0,359
08-09-2018 22:00:00,25.8,73,965,0,359
08-09-2018 23:00:00,24.8,80,965.3,0,359
09-09-2018 00:00:00,24.9,80,965.7,0,359
09-09-2018 01:00:00,24.3,85,966.3,0,359
09-09-2018 02:00:00,26.1,77,967,0,359
09-09-2018 03:00:00,28.7,55,967.8,1.9,40
09-09-2018 04:00:00,29.6,52,967.6,1.4,42
09-09-2018 05:00:00,31.5,46,967.2,1.7,40
09-09-2018 06:00:00,33,42,966.6,1.3,34
09-09-2018 07:00:00,33.3,40,965.4,1.5,39
09-09-2018 08:00:00,33.8,37,964.3,0,359
09-09-2018 09:00:00,33.7,41,963.5,1.1,151
09-09-2018 10:00:00,35.5,36,962.9,0.8,280
09-09-2018 11:00:00,35.1,37,962.8,1,235
09-09-2018 12:00:00,32.6,44,963.4,1.4,147
09-09-2018 13:00:00,30.5,55,964,0.9,64
09-09-2018 14:00:00,31,50,964.8,1.4,266
09-09-2018 15:00:00,30.4,53,965.9,2.4,285
09-09-2018 16:00:00,29.3,54,966.7,1.5,287
09-09-2018 17:00:00,28.6,53,967.3,0.1,180
09-09-2018 18:00:00,27.9,57,967.4,0,359
09-09-2018 19:00:00,27.1,60,967.1,0,359
09-09-2018 20:00:00,26.2,66,966.8,0,359
09-09-2018 21:00:00,26.3,66,966.5,0,359
09-09-2018 22:00:00,26,66,966.4,0,359
09-09-2018 23:00:00,26,66,966.5,0,359
10-09-2018 00:00:00,25.6,74,967.2,0,359
10-09-2018 01:00:00,25.5,78,968,0.7,327
10-09-2018 02:00:00,26.1,72,968.7,0.7,317
10-09-2018 03:00:00,26.3,70,969.5,0,359
10-09-2018 04:00:00,26.6,69,969.8,0.8,2
10-09-2018 05:00:00,27.4,68,969.7,0.8,350
10-09-2018 06:00:00,28.3,61,969.3,0.5,327
10-09-2018 07:00:00,29.8,53,968.4,0.9,40
10-09-2018 08:00:00,31.5,46,967.5,0.4,338
10-09-2018 09:00:00,33.5,42,966.4,2.5,327
10-09-2018 10:00:00,33.7,41,965.6,2.4,338
10-09-2018 11:00:00,33.8,41,965.4,1,330
10-09-2018 12:00:00,31.6,45,965.8,1.1,334
10-09-2018 13:00:00,30.4,49,966.7,1.4,292
10-09-2018 14:00:00,29.4,51,967.5,1.7,286
10-09-2018 15:00:00,28.8,57,968.3,1.2,266
10-09-2018 16:00:00,27.8,61,969.5,0,359
10-09-2018 17:00:00,27.4,65,969.4,0,359
10-09-2018 18:00:00,27,68,969.4,0,359
10-09-2018 19:00:00,26.9,69,969,0,359
10-09-2018 20:00:00,26.9,67,968.6,0.7,303
10-09-2018 21:00:00,26.6,68,968.4,1.2,315
10-09-2018 22:00:00,26,72,968.1,0,359
10-09-2018 23:00:00,25.1,77,968.2,0,359
11-09-2018 00:00:00,24.9,79,968.5,0,359
11-09-2018 01:00:00,24.6,84,969.1,0,359
11-09-2018 02:00:00,26.5,73,969.4,0.6,319
11-09-2018 03:00:00,28.5,63,969.8,0.8,327
11-09-2018 04:00:00,30.2,56,969.6,0,359
11-09-2018 05:00:00,32.5,47,969.2,0,359
11-09-2018 06:00:00,34.5,39,968.3,2.2,311
11-09-2018 07:00:00,35.3,36,967.2,0.7,269
11-09-2018 08:00:00,34.9,36,966.1,0.6,317
11-09-2018 09:00:00,35.3,34,965,1.3,327
11-09-2018 10:00:00,36.3,32,964.8,0.5,313
11-09-2018 11:00:00,33.8,38,964.5,1.1,246
11-09-2018 12:00:00,33.3,40,964.9,0.5,139
11-09-2018 13:00:00,32.3,41,965.6,1.3,244
11-09-2018 14:00:00,31.8,46,966.8,1.3,247
11-09-2018 15:00:00,29.3,67,967.7,1.6,122
11-09-2018 16:00:00,26.8,70,968.8,0.6,79
11-09-2018 17:00:00,26.9,71,969.1,0,359
11-09-2018 18:00:00,26.7,75,968.6,0,359
11-09-2018 19:00:00,25.8,80,968,0,359
11-09-2018 20:00:00,25.5,88,967.6,0,359
11-09-2018 21:00:00,24.9,85,967.8,1.4,37
11-09-2018 22:00:00,24,95,968.1,1.1,327
11-09-2018 23:00:00,22.7,0,967.6,0,359
12-09-2018 00:00:00,22.9,0,968,0.7,69
12-09-2018 01:00:00,23,0,968.8,0,359
12-09-2018 02:00:00,23.1,0,969.3,0,359
12-09-2018 03:00:00,23.6,0,969.6,0,359
12-09-2018 04:00:00,25,0,969.5,1.4,335
12-09-2018 05:00:00,27.8,85,969.1,0,359
12-09-2018 06:00:00,29.4,64,968.3,2.3,40
12-09-2018 07:00:00,30.1,64,967,0.9,326
12-09-2018 08:00:00,31.3,54,965.5,1.7,40
12-09-2018 09:00:00,32.9,50,964.3,1.2,40
12-09-2018 10:00:00,33.1,49,963.7,1.9,40
12-09-2018 11:00:00,33.4,47,963.2,1.3,40
12-09-2018 12:00:00,32.5,50,963.4,0,359
12-09-2018 13:00:00,30.9,64,964.1,0,359
12-09-2018 14:00:00,28.8,69,965,0.3,323
12-09-2018 15:00:00,27.7,70,965.7,0,359
12-09-2018 16:00:00,26.5,81,966.4,0.9,301
12-09-2018 17:00:00,26.3,83,966.6,1,316
12-09-2018 18:00:00,25.9,82,966.3,0.7,314
12-09-2018 19:00:00,25.4,79,965.8,2.1,313
12-09-2018 20:00:00,25.2,81,965.3,0,359
12-09-2018 21:00:00,24.7,84,964.9,0,359
12-09-2018 22:00:00,24.6,90,964.6,0.1,327
12-09-2018 23:00:00,24.7,95,965,0,359
13-09-2018 00:00:00,24.3,93,965.8,0,359
13-09-2018 01:00:00,24.3,91,966.1,0,359
13-09-2018 02:00:00,25.1,86,966.7,0,359
13-09-2018 03:00:00,27.3,72,967.1,0,359
13-09-2018 04:00:00,30,61,966.9,1.3,325
13-09-2018 05:00:00,31.4,57,966.7,1.8,322
13-09-2018 06:00:00,33.1,51,965.7,2.6,301
13-09-2018 07:00:00,32.1,52,965.1,3.5,330
13-09-2018 08:00:00,25.5,87,964.8,2,129
13-09-2018 09:00:00,25.3,0,963.4,0,359
13-09-2018 10:00:00,27.8,79,963.2,0,359
13-09-2018 11:00:00,30.9,63,963.2,0.8,327
13-09-2018 12:00:00,29.9,65,963.6,0,359
13-09-2018 13:00:00,28.8,72,964.6,0,359
13-09-2018 14:00:00,27.6,84,965.1,0,359
13-09-2018 15:00:00,27.2,78,965.9,0,359
13-09-2018 16:00:00,26.3,93,966.8,0,359
13-09-2018 17:00:00,26.1,89,966.8,0,359
13-09-2018 18:00:00,25.6,96,966.6,0,359
13-09-2018 19:00:00,25.4,0,966,0,359
13-09-2018 20:00:00,25.3,0,965.5,0,359
13-09-2018 21:00:00,24.8,0,964.8,0,359
13-09-2018 22:00:00,24.5,0,964.5,0,359
13-09-2018 23:00:00,23.9,0,964.8,0,359
14-09-2018 00:00:00,23.7,0,965.7,0,359
14-09-2018 01:00:00,23.8,0,966.2,0,359
14-09-2018 02:00:00,25.4,94,967,1.6,325
14-09-2018 03:00:00,26.8,80,967.6,0.9,314
14-09-2018 04:00:00,28.7,70,967.6,0,359
14-09-2018 05:00:00,30.2,59,967.5,1.4,323
14-09-2018 06:00:00,31.5,51,966.6,0,359
14-09-2018 07:00:00,32.9,46,965.6,0.6,340
14-09-2018 08:00:00,34,42,964.6,0.5,327
14-09-2018 09:00:00,35.4,35,963.5,1.2,312
14-09-2018 10:00:00,35.5,31,963,1.2,349
14-09-2018 11:00:00,35.7,33,962.9,0,359
14-09-2018 12:00:00,34,41,963.4,0,359
14-09-2018 13:00:00,30.6,55,964.4,1.3,135
14-09-2018 14:00:00,29.4,57,965.2,1.2,65
14-09-2018 15:00:00,28.8,60,966.1,0,359
14-09-2018 16:00:00,29.5,60,967.1,1,247
14-09-2018 17:00:00,26.9,99,967.2,0.4,0
14-09-2018 18:00:00,25.6,92,967.1,0.8,57
14-09-2018 19:00:00,23.3,97,967.5,1.5,326
14-09-2018 20:00:00,22.1,0,967,0.3,327
14-09-2018 21:00:00,21.7,0,967.1,0,359
14-09-2018 22:00:00,21.7,0,967,0.4,325
14-09-2018 23:00:00,21.8,0,967.2,0.8,325
15-09-2018 00:00:00,21.8,0,966.8,0,359
15-09-2018 01:00:00,22,0,967.1,0,359
15-09-2018 02:00:00,23.8,0,967.7,0,359
15-09-2018 03:00:00,26.4,91,968.1,0,359
15-09-2018 04:00:00,29.1,68,968.1,1,27
15-09-2018 05:00:00,30.6,55,967.3,4.4,40
15-09-2018 06:00:00,31.5,53,966.7,3.4,41
15-09-2018 07:00:00,32.4,49,965.6,3.1,40
15-09-2018 08:00:00,32.7,47,964.6,0.5,36
15-09-2018 09:00:00,34.4,42,963.4,1.2,25
15-09-2018 10:00:00,30.3,56,963.1,1.5,93
15-09-2018 11:00:00,30.6,58,962.9,0,359
15-09-2018 12:00:00,30.2,62,962.8,0,359
15-09-2018 13:00:00,28.8,68,964,0.2,40
15-09-2018 14:00:00,28.5,68,964.9,0,359
15-09-2018 15:00:00,27.6,79,966.2,0,359
15-09-2018 16:00:00,25.9,0,966.8,0.5,76
15-09-2018 17:00:00,22.5,0,968.3,0,359
15-09-2018 18:00:00,21.4,0,966.7,1.4,326
15-09-2018 19:00:00,21.3,0,966.7,0.1,52
15-09-2018 20:00:00,21.6,0,966.3,0.3,265
15-09-2018 21:00:00,21.8,0,966.1,0,359
15-09-2018 22:00:00,21.8,0,965.8,0,359
15-09-2018 23:00:00,22.1,0,966.4,1.2,322
16-09-2018 00:00:00,22.1,0,967.1,0,359
16-09-2018 01:00:00,22.2,0,967.3,0.4,327
16-09-2018 02:00:00,22.4,0,967.3,0.6,326
16-09-2018 03:00:00,23.6,0,967.5,0.1,40
16-09-2018 04:00:00,25.4,0,966.9,1,34
16-09-2018 05:00:00,27.2,84,966.2,1.3,27
16-09-2018 06:00:00,29,70,965.3,0.9,38
16-09-2018 07:00:00,30.5,65,964.3,3.2,40
16-09-2018 08:00:00,31.2,62,963.1,3.1,44
16-09-2018 09:00:00,32.3,56,962.3,1.6,354
16-09-2018 10:00:00,31.4,61,961.9,0,359
16-09-2018 11:00:00,31.2,63,961.6,0,359
16-09-2018 12:00:00,30.8,71,962.1,0,359
16-09-2018 13:00:00,28.7,67,962.7,0,359
16-09-2018 14:00:00,28.1,79,963.4,0,359
16-09-2018 15:00:00,27.5,70,964.1,2.6,304
16-09-2018 16:00:00,27.1,73,964.4,1,310
16-09-2018 17:00:00,26.3,75,964.7,2.1,311
16-09-2018 18:00:00,20.9,0,966,0.8,191
16-09-2018 19:00:00,21.2,0,964.8,0.6,192
16-09-2018 20:00:00,21.5,0,965,0.5,256
16-09-2018 21:00:00,21.6,0,964.4,0,359
16-09-2018 22:00:00,21.5,0,963.9,0,359
16-09-2018 23:00:00,21.9,0,964.3,0,359
17-09-2018 00:00:00,22.2,0,965.2,1.1,39
17-09-2018 01:00:00,21.8,0,965.9,0,359
17-09-2018 02:00:00,21.8,0,966.9,0.7,22
17-09-2018 03:00:00,22.4,0,966.8,0,359
17-09-2018 04:00:00,22.6,0,966.6,0,359
17-09-2018 05:00:00,23.5,0,966,0.5,40
17-09-2018 06:00:00,25.5,86,965.1,3.2,37
17-09-2018 07:00:00,26.9,74,963.8,3.5,40
17-09-2018 08:00:00,29,65,962.6,1.4,43
17-09-2018 09:00:00,29.9,57,962.3,0.7,16
17-09-2018 10:00:00,29.6,61,961.7,1.5,43
17-09-2018 11:00:00,29.6,63,961.8,0.9,40
17-09-2018 12:00:00,28.9,70,962.2,0,359
17-09-2018 13:00:00,27.9,73,962.8,0.5,217
17-09-2018 14:00:00,27.1,82,963.8,0,359
17-09-2018 15:00:00,26.8,86,964.6,0,359
17-09-2018 16:00:00,26.6,93,965.6,0,359
17-09-2018 17:00:00,24.9,81,966.5,5.1,37
17-09-2018 18:00:00,22.1,0,966.3,0.5,40
17-09-2018 19:00:00,22,0,965,0,359
17-09-2018 20:00:00,22.1,0,964.9,0,359
17-09-2018 21:00:00,22.3,0,964.2,0,359
17-09-2018 22:00:00,22.5,0,963.3,0,359
17-09-2018 23:00:00,22.5,0,963,0,359
18-09-2018 00:00:00,22.7,0,963.4,2.2,40
18-09-2018 01:00:00,22.7,0,964.3,0,359
18-09-2018 02:00:00,22.8,0,965,0.1,327
18-09-2018 03:00:00,23.7,0,965.5,0,359
18-09-2018 04:00:00,25.8,98,965.7,1.1,27
18-09-2018 05:00:00,26.7,88,965.5,1.7,23
18-09-2018 06:00:00,28.4,78,964.8,1.3,26
18-09-2018 07:00:00,28.7,71,963.6,4.1,40
18-09-2018 08:00:00,29.2,70,963.1,2.2,37
18-09-2018 09:00:00,28.6,71,962.6,1.3,40
18-09-2018 10:00:00,24.1,0,962.4,0,359
18-09-2018 11:00:00,25.1,0,962.1,0,359
18-09-2018 12:00:00,25.5,0,962.4,0,359
18-09-2018 13:00:00,25.5,0,963.4,0,359
18-09-2018 14:00:00,25.1,0,964.2,0,359
18-09-2018 15:00:00,24,0,965,0,359
18-09-2018 16:00:00,23.9,0,965.4,0,359
18-09-2018 17:00:00,23.9,0,965.5,0,359
18-09-2018 18:00:00,23.7,0,964.8,0,359
18-09-2018 19:00:00,22.2,0,965.1,0.9,156
18-09-2018 20:00:00,20.8,0,965.7,0.7,327
18-09-2018 21:00:00,21.1,0,965.1,0.8,331
18-09-2018 22:00:00,21.4,0,964.4,0.8,346
18-09-2018 23:00:00,21.6,0,964.2,1.3,40
19-09-2018 00:00:00,21.7,0,964.2,0,359
19-09-2018 01:00:00,22,0,964.8,0,359
19-09-2018 02:00:00,22.5,0,965.5,0,359
19-09-2018 03:00:00,23.8,0,966.6,1,40
19-09-2018 04:00:00,24.1,0,966.5,1.3,41
19-09-2018 05:00:00,25.1,0,966.2,0.6,32
19-09-2018 06:00:00,25.5,95,965.6,0.9,34
19-09-2018 07:00:00,26,86,964.7,1.6,27
19-09-2018 08:00:00,26,80,963.8,2.3,37
19-09-2018 09:00:00,26.1,86,963.2,1,41
19-09-2018 10:00:00,26.7,78,962.5,0.8,40
19-09-2018 11:00:00,26.6,82,962.1,0,359
19-09-2018 12:00:00,26.4,89,962.3,0,359
19-09-2018 13:00:00,25.5,93,962.7,0,359
19-09-2018 14:00:00,25.6,84,963.2,0,359
19-09-2018 15:00:00,25,86,963.7,0.4,153
19-09-2018 16:00:00,24.7,87,964,0,359
19-09-2018 17:00:00,24.4,85,963.7,0,359
19-09-2018 18:00:00,23.7,96,963,0,359
19-09-2018 19:00:00,23.6,96,962.7,0,359
19-09-2018 20:00:00,22.9,0,962,0,359
19-09-2018 21:00:00,23.8,0,961.5,0,359
19-09-2018 22:00:00,23.5,0,961.2,0,359
19-09-2018 23:00:00,23.3,0,961.2,0,359
20-09-2018 00:00:00,23.2,0,961.4,0,359
20-09-2018 01:00:00,23.4,0,962.1,0,359
20-09-2018 02:00:00,24.3,96,962.8,1.8,27
20-09-2018 03:00:00,25.5,81,963.6,1.8,33
20-09-2018 04:00:00,26.5,79,964.1,1.7,37
20-09-2018 05:00:00,27.1,77,963.7,2,37
20-09-2018 06:00:00,28.3,69,963,4.3,32
20-09-2018 07:00:00,29.2,66,962.1,1.7,37
20-09-2018 08:00:00,28.9,65,961.2,2.3,37
20-09-2018 09:00:00,29,66,960.7,2.8,40
20-09-2018 10:00:00,28.7,66,960.1,1.4,38
20-09-2018 11:00:00,28.8,66,959.8,2.1,40
20-09-2018 12:00:00,28.2,69,959.7,1.2,40
20-09-2018 13:00:00,27.8,75,960.8,0,359
20-09-2018 14:00:00,27.1,86,961.4,0,359
20-09-2018 15:00:00,26.6,88,962.2,0,359
20-09-2018 16:00:00,26.3,0,962.6,0,359
20-09-2018 17:00:00,25.9,0,963,0,359
20-09-2018 18:00:00,25.6,97,962.5,0,359
20-09-2018 19:00:00,25.5,98,961.9,0,359
20-09-2018 20:00:00,25.2,0,961.3,0.4,326
20-09-2018 21:00:00,24.9,0,960.8,0,359
20-09-2018 22:00:00,24.6,0,960.4,0,359
20-09-2018 23:00:00,23.8,0,960.6,0,359
21-09-2018 00:00:00,23.9,0,961.3,0,359
21-09-2018 01:00:00,23.6,0,962.1,0,359
21-09-2018 02:00:00,24.7,0,962.7,0,359
21-09-2018 03:00:00,27,80,963.3,1.9,42
21-09-2018 04:00:00,28.6,69,963.5,1.9,33
21-09-2018 05:00:00,29.7,63,963.5,1.4,9
21-09-2018 06:00:00,30.8,58,963,1.6,349
21-09-2018 07:00:00,31.7,56,962.3,1.3,37
21-09-2018 08:00:00,32.4,49,961.4,1.5,37
21-09-2018 09:00:00,32.1,53,960.8,0.9,4
21-09-2018 10:00:00,31.8,55,960.5,0.8,34
21-09-2018 11:00:00,31,57,960.8,1.6,322
21-09-2018 12:00:00,27.8,62,961.3,1.7,278
21-09-2018 13:00:00,26.8,74,962.4,0,359
21-09-2018 14:00:00,26.3,82,963.9,0,359
21-09-2018 15:00:00,25.6,93,964.5,1,40
21-09-2018 16:00:00,25.4,89,965.6,0,359
21-09-2018 17:00:00,24.9,92,965.7,0,359
21-09-2018 18:00:00,24.8,97,965.7,0,359
21-09-2018 19:00:00,24.8,99,965.2,0,359
21-09-2018 20:00:00,24.3,0,964.8,0,359
21-09-2018 21:00:00,23.8,0,964.5,0,359
21-09-2018 22:00:00,23.1,0,964.8,0,359
